"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"ID2056",1116,35,0.769,5.25,3.49,0.92,56.1,83.4,5
"ID2057",1117,54,0.758,3.98,3.55,0.92,57.5,81.6,13
"ID2058",1118,52,0.844,2.79,3.53,0.92,72,87.6,4
"ID2059",1119,59,0.86,2.5,2.64,0.92,68.4,80.7,6
"ID206",1120,72,0.875,3.63,3.45,0.92,81.8,100.4,4
"ID2061",1121,51,0.688,9.26,4.59,0.92,58.9,108.7,7
"ID2062",1122,62,0.737,5.41,3.96,0.92,63.7,99.7,39
"ID2063",1123,77,0.785,6.13,3.2,0.92,59.2,90.1,9
"ID2064",1124,55,0.799,5.99,3.3,0.92,68.7,101.7,5
"ID2065",1125,80,0.683,4.59,4.11,0.92,58,93.4,76
"ID2066",1126,65,0.783,5.12,3.8,0.92,66.4,94.9,3
"ID2067",1127,68,0.854,2.39,3.61,0.92,92.4,108.8,23
"ID2068",1128,53,0.662,7.96,3.78,0.92,57.3,107.9,7
"ID2069",1129,35,0.717,12.66,3.81,0.92,52.4,98.2,5
"ID207",1130,69,0.843,5.56,4.01,0.92,66.1,89.9,5
"ID2070",1131,72,0.725,4.69,3.8,0.92,55,84.8,75
"ID2071",1132,69,0.783,7.21,3.83,0.92,68.5,104.2,4
"ID2072",1133,87,0.831,3.4,3.56,0.92,77.7,99.1,5
"ID2075",1134,56,0.795,5.63,5.02,0.92,63.2,92.5,5
"ID2076",1135,78,0.83,3.17,4.3,0.92,68,86.1,12
"ID2077",1136,57,0.769,6.75,4.96,0.92,64,100.6,5
"ID2078",1137,63,0.73,4.15,4.2,0.92,64.8,95.8,55
"ID2079",1138,66,0.76,5.13,3.51,0.92,66.9,101.1,57
"ID208",1139,88,0.795,4.18,5.61,0.92,70.9,98.4,16
"ID2080",1140,53,0.712,7.64,4.69,0.92,53.5,91.3,4
"ID2081",1141,48,0.779,3.79,4.19,0.92,65.5,90.8,60
"ID2082",1142,56,0.763,4.43,3.97,0.92,67.4,97.9,12
"ID2083",1143,83,0.71,5.34,3.61,0.92,58,93.2,9
"ID2084",1144,65,0.819,3.92,4.79,0.92,62.1,82,5
"ID2085",1145,35,0.735,5.14,4.46,0.92,46.1,69.8,5
"ID2086",1146,41,0.73,49.73,2.33,0.92,39.9,107,53
"ID2087",1147,36,0.792,5.53,3.74,0.92,54.8,79.1,4
"ID2088",1148,27,0.648,16.34,4.09,0.92,44.8,102.4,6
"ID2089",1149,55,0.797,4.37,3.92,0.92,57.8,80.9,16
"ID209",1150,65,0.831,3.12,4.59,0.92,62.9,79.4,37
"ID2090",1151,51,0.85,2.88,2.93,0.92,57.8,70.1,3
"ID2091",1152,80,0.82,3,4.24,0.92,57.5,72.8,18
"ID2092",1153,54,0.809,3.98,4.23,0.92,56.9,76.5,7
"ID2093",1154,78,0.864,6.78,2.73,0.92,79.7,107.4,8
"ID2094",1155,59,0.794,7.56,4.28,0.92,55.5,86.2,5
"ID2095",1156,62,0.845,6.44,3.68,0.92,61.4,84.5,4
"ID2096",1157,63,0.764,5.92,5.56,0.92,55.1,84.8,7
"ID2097",1158,103,0.786,4.63,4.4,0.92,75.6,107.4,7
"ID2098",1159,76,0.794,7.56,4.28,0.92,55.5,86.2,5
"ID2099",1160,97,0.638,9.41,4.95,0.92,51.6,103,7
"ID21",1161,112,0.874,1.94,3.16,0.92,87.1,97.7,4
"ID210",1162,58,0.83,3.12,4.62,0.92,62.9,79.5,18
"ID2100",1163,76,0.844,2.42,3.57,0.92,65.9,78.4,6
"ID2101",1164,35,0.72,7.94,3.79,0.92,40.2,71.4,51
"ID2102",1165,49,0.693,11.15,4.79,0.92,60.3,112.1,5
"ID2103",1166,59,0.816,3.56,3.21,0.92,58.9,77.2,10
"ID2104",1167,105,0.791,3.19,4.42,0.92,85.8,112.8,20
"ID2105",1168,59,0.819,3.72,2.98,0.92,65.1,85.7,6
"ID2106",1169,39,0.703,7.48,3.79,0.92,64.6,116.4,71
"ID2107",1170,54,0.739,10.41,4.05,0.92,48.8,86.2,6
"ID2108",1171,63,0.762,4.73,4.38,0.92,56.4,82.7,11
"ID2109",1172,33,0.74,7.77,5.2,0.92,59,98.1,11
"ID211",1173,53,0.826,5.08,3.24,0.92,54.3,75,4
"ID2110",1174,46,0.719,6.15,3.96,0.92,53.9,86.4,10
"ID2111",1175,86,0.791,3.19,4.42,0.92,85.8,112.8,20
"ID2112",1176,79,0.843,3.32,3.37,0.92,79.2,98.8,3
"ID2113",1177,43,0.773,5.37,3.81,0.92,42.6,63.8,8
"ID2114",1178,74,0.795,3.29,3.86,0.92,71.7,94.6,39
"ID2115",1179,58,0.784,5.01,4.23,0.92,61.1,88.8,11
"ID2116",1180,67,0.716,6.83,4.76,0.92,68.3,115.4,56
"ID2117",1181,101,0.826,3.22,4.41,0.92,86.8,110.4,6
"ID2118",1182,68,0.715,5.52,3.98,0.92,62,97.9,4
"ID2119",1183,91,0.79,3.06,3.9,0.92,76.5,99.7,15
"ID212",1184,57,0.817,4.43,2.86,0.92,63.4,85.6,4
"ID2120",1185,56,0.777,6.61,3.06,0.92,71.7,111,24
"ID2121",1186,34,0.716,6.83,4.76,0.92,68.3,115.4,56
"ID2122",1187,60,0.866,3.11,2.96,0.92,61.1,73.8,4
"ID2123",1188,28,0.715,5.52,3.98,0.92,62,97.9,4
"ID2124",1189,60,0.768,4.58,3.23,0.92,63.7,92.6,11
"ID2125",1190,56,0.724,3.3,4.6,0.92,72.1,102.1,83
"ID2126",1191,52,0.815,3.8,4.21,0.92,60.7,81,14
"ID2127",1192,55,0.823,4.62,3.86,0.92,60.2,81.5,3
"ID2128",1193,53,0.819,3.92,4.79,0.92,62.1,82,5
"ID2129",1194,57,0.75,7.57,3.78,0.92,68.9,112.9,7
"ID213",1195,59,0.69,7.21,3.92,0.92,45.9,82.7,20
"ID2130",1196,71,0.727,6.17,5.2,0.92,62.8,102.7,36
"ID2132",1197,34,0.691,8.29,4.99,0.92,53.6,96.9,4
"ID2134",1198,59,0.812,3.72,3.36,0.92,61.8,81.7,10
"ID2135",1199,73,0.707,7.34,3.42,0.92,52.1,91.1,53
"ID2136",1200,36,0.793,3.49,4.37,0.92,68.4,91.7,66
"ID2137",1201,59,0.725,8.28,4.59,0.92,45.4,80.2,10
"ID2139",1202,76,0.864,2.48,4.21,0.92,70.9,82.9,3
"ID214",1203,56,0.814,10.44,3.37,0.92,60.3,95.8,5
"ID2140",1204,77,0.808,3.29,4.22,0.92,73.4,95.3,11
"ID2141",1205,57,0.83,3.41,3.33,0.92,63.6,81.5,8
"ID2142",1206,81,0.793,4.52,3.43,0.92,59.4,84.6,60
"ID2143",1207,98,0.793,3.49,3.38,0.92,75.7,101.9,69
"ID2144",1208,38,0.699,5.16,4.16,0.92,44.7,72.1,9
"ID2147",1209,51,0.767,5.75,5.39,0.92,68.2,104.5,8
"ID2148",1210,57,0.76,18.32,4.22,0.92,51.3,96,6
"ID2149",1211,66,0.864,3.13,3.02,0.92,65.3,79.3,4
"ID215",1212,62,0.821,3.42,4.04,0.92,76.7,99.2,14
"ID2150",1213,51,0.834,3.07,2.94,0.92,61.9,77.8,54
"ID2151",1214,61,0.822,3.72,4.32,0.92,66.3,87.1,8
"ID2152",1215,61,0.771,8.6,2.43,0.92,52.6,89.2,56
"ID2153",1216,60,0.842,4.12,3.47,0.92,63.3,82.6,4
"ID2154",1217,67,0.699,6.46,3.66,0.92,47.9,83.3,47
"ID2155",1218,98,0.788,4.14,5.24,0.92,76.5,106.7,18
"ID2156",1219,70,0.712,4.76,3.67,0.92,67.8,107.3,73
"ID2157",1220,13,0.777,3.43,2.9,0.92,65.9,89.1,20
"ID2158",1221,54,0.847,3.46,3.07,0.92,52.8,66.7,5
"ID216",1222,34,0.76,8.3,3.78,0.92,41.2,68.2,4
"ID2160",1223,60,0.724,3.3,4.6,0.92,72.1,102.1,83
"ID2161",1224,75,0.656,4.62,4.15,0.92,61.4,101.1,77
"ID2162",1225,56,0.765,5.03,4.72,0.92,55.4,81.5,5
"ID2163",1226,86,0.752,3.44,4.09,0.92,77.7,108.3,78
"ID2164",1227,65,0.822,3.07,4.08,0.92,74.1,93.7,13
"ID2165",1228,41,0.73,20.53,4.3,0.92,50.7,97.5,12
"ID2167",1229,70,0.816,3.96,3.58,0.92,68.7,92.2,10
"ID2168",1230,54,0.776,4.56,4.4,0.92,68,97.8,12
"ID2169",1231,81,0.795,3.61,5.03,0.92,75.4,101.3,12
"ID217",1232,40,0.843,1.85,3.25,0.92,67.6,77.3,83
"ID2170",1233,82,0.831,2.53,4.15,0.92,79.4,96.5,12
"ID2171",1234,51,0.805,7.56,3.7,0.92,60.4,90.7,5
"ID2172",1235,76,0.818,3.23,3.69,0.92,72.4,93,15
"ID2173",1236,67,0.807,3.22,4.01,0.92,72,93.8,47
"ID2174",1237,67,0.85,2.59,3.57,0.92,77.1,92.3,11
"ID2175",1238,84,0.838,2.85,3.83,0.92,71,87.3,6
"ID2177",1239,88,0.707,5.06,4.08,0.92,63.8,101.6,52
"ID2178",1240,71,0.726,4.2,4.17,0.92,65.1,96.7,10
"ID2179",1241,84,0.83,2.81,3.97,0.92,80.1,99.1,12
"ID218",1242,53,0.82,3.22,3.37,0.92,66,85.1,67
"ID2180",1243,56,0.819,3.37,4.31,0.92,71.6,92.5,11
"ID2182",1244,69,0.827,2.57,3.56,0.92,76.9,94.2,14
"ID2183",1245,57,0.804,21.61,2.46,0.92,57.9,98.8,11
"ID2184",1246,65,0.802,3.99,3.69,0.92,73.8,100.8,18
"ID2185",1247,55,0.798,5.99,4.81,0.92,60.5,89.1,4
"ID2186",1248,85,0.692,6.21,5.2,0.92,61.2,104.8,18
"ID2187",1249,75,0.716,11.81,3.79,0.92,44.6,84.3,4
"ID2188",1250,64,0.76,9.36,3.97,0.92,47.6,79.1,4
"ID2189",1251,72,0.83,2.81,3.97,0.92,80.1,99.1,12
"ID219",1252,76,0.831,2.99,4.18,0.92,70.5,88.1,12
"ID2190",1253,76,0.822,7.66,3.66,0.92,60,89.9,4
"ID2191",1254,53,0.807,4.19,3.45,0.92,69.9,95.2,7
"ID2192",1255,68,0.814,10.44,3.37,0.92,60.3,95.8,5
"ID2193",1256,52,0.744,5.43,4.91,0.92,59.7,93.4,43
"ID2194",1257,51,0.76,8.3,3.78,0.92,41.2,68.2,4
"ID2195",1258,34,0.781,3.74,4.83,0.92,59.6,81.4,10
"ID2196",1259,66,0.74,6.34,5.04,0.92,53,85,6
"ID2197",1260,52,0.711,7.01,3.09,0.92,53.6,93.5,26
"ID2198",1261,61,0.784,3.91,4.22,0.92,59.2,81.8,10
"ID2199",1262,70,0.816,3.96,3.58,0.92,68.7,92.2,10
"ID220",1263,58,0.818,2.61,3.12,0.92,76.3,94.4,62
"ID2200",1264,59,0.716,7.11,3.78,0.92,44.3,74.7,4
"ID2201",1265,49,0.804,13,3.05,0.92,53.8,88.7,6
"ID2202",1266,52,0.779,3.97,4.29,0.92,67.4,93.3,8
"ID2203",1267,77,0.776,4.56,4.4,0.92,68,97.8,12
"ID2204",1268,26,0.844,24.94,2.19,0.92,55.5,92.3,11
"ID2205",1269,90,0.753,4.73,3.84,0.92,69,103.2,12
"ID2206",1270,70,0.82,4.93,3.44,0.92,64,87.3,4
"ID2207",1271,28,0.659,4.62,4.43,0.92,54,89.6,76
"ID2208",1272,52,0.784,6.03,5.38,0.92,44.6,66,3
"ID2209",1273,79,0.865,2.54,3.91,0.92,85.9,101,5
"ID2210",1274,67,0.859,2.73,4.34,0.92,77,92,4
"ID2211",1275,63,0.796,2.63,3.38,0.92,75.6,95.6,43
"ID2212",1276,90,0.794,5.27,4.7,0.92,70.2,102.5,9
"ID2213",1277,28,0.758,24.33,3.73,0.92,40.3,76.7,8
"ID2214",1278,57,0.657,9.96,4.78,0.92,44.7,93.2,71
"ID2215",1279,90,0.865,2.54,3.91,0.92,85.9,101,5
"ID2216",1280,66,0.853,2.95,3.7,0.92,77.5,94.4,5
"ID2217",1281,61,0.826,5.59,4.21,0.92,63.4,89.5,8
"ID2218",1282,63,0.848,25.09,2.66,0.92,61.1,99.1,10
"ID2219",1283,74,0.626,7.5,3.78,0.92,41.5,80.4,7
"ID222",1284,52,0.761,5.05,5.17,0.92,60.1,89.2,7
"ID2220",1285,16,0.575,17.31,3.7,0.92,37.1,93.4,5
"ID2221",1286,81,0.834,2.41,3.32,0.92,71,85.3,43
"ID2222",1287,57,0.769,5.41,3.97,0.92,59.2,89.7,34
"ID2223",1288,95,0.92,1.01,3.15,0.92,85.7,85.7,1
"ID2224",1289,67,0.833,3.86,3.8,0.92,68.2,89,4
"ID2225",1290,67,0.824,6.37,5.04,0.92,65,92.3,5
"ID2226",1291,57,0.805,4.62,4.88,0.92,70.1,97.5,6
"ID2227",1292,57,0.78,4.56,4.88,0.92,70,101.7,70
"ID2228",1293,73,0.84,4.39,4.58,0.92,64.5,84.6,5
"ID2229",1294,61,0.823,4.21,4.65,0.92,66.2,88.6,5
"ID223",1295,53,0.751,6.08,3.38,0.92,52.8,83.3,7
"ID2230",1296,80,0.829,2.94,3.87,0.92,68.5,85.6,8
"ID2231",1297,53,0.814,2.68,2.87,0.92,68.3,85.4,69
"ID2232",1298,76,0.859,2.03,2.91,0.92,72.1,82.4,45
"ID2233",1299,81,0.874,2.27,4.95,0.92,79.3,90.9,3
"ID2234",1300,67,0.838,4.04,3.63,0.92,72.5,95.3,9
"ID2235",1301,80,0.844,4,4.55,0.92,71.8,92.4,4
"ID2236",1302,89,0.805,4.62,4.88,0.92,70.1,97.5,6
"ID2237",1303,63,0.825,7.29,2.41,0.92,61.5,87.8,6
"ID2238",1304,88,0.831,2.99,4.18,0.92,70.5,88.1,12
"ID2239",1305,81,0.897,2.17,3.02,0.92,78.9,87.9,5
"ID224",1306,63,0.816,6.22,4.34,0.92,66.4,96,4
"ID2240",1307,67,0.796,4.54,4.63,0.92,69.9,98.9,17
"ID2241",1308,63,0.861,3.32,4.68,0.92,71.4,87.6,3
"ID2242",1309,68,0.586,9.15,3.21,0.92,38.4,75.5,4
"ID2243",1310,54,0.828,3.29,3.36,0.92,58,74.2,22
"ID2244",1311,63,0.838,2.81,3.77,0.92,76.2,93.6,11
"ID2245",1312,59,0.835,3.03,3.92,0.92,79.6,99.5,8
"ID2246",1313,59,0.802,2.55,3.1,0.92,68.5,85.6,50
"ID2247",1314,46,0.832,2.23,3.97,0.92,66.7,79.3,65
"ID2248",1315,54,0.827,3.29,4.7,0.92,68.9,87.8,9
"ID2249",1316,79,0.771,4.91,4.9,0.92,70.7,104.3,18
"ID225",1317,66,0.821,3.98,5.05,0.92,69.7,92.6,7
"ID2250",1318,51,0.813,5.44,2.79,0.92,66,92.4,5
"ID2251",1319,77,0.781,4.38,4.6,0.92,70.6,100.3,18
"ID2252",1320,38,0.817,4.43,2.86,0.92,63.4,85.6,4
"ID2253",1321,68,0.796,4.54,4.63,0.92,69.9,98.9,17
"ID2254",1322,67,0.816,4.35,3.83,0.92,68.2,92.3,5
"ID2255",1323,73,0.793,4.2,3.6,0.92,66.9,92.9,8
"ID2256",1324,75,0.782,4.87,4.02,0.92,68,98.8,11
"ID2257",1325,57,0.661,7.71,3.2,0.92,44.4,86,71
"ID2258",1326,65,0.79,6.31,3.07,0.92,56.6,81.6,4
"ID2259",1327,85,0.886,2.64,4.2,0.92,79.8,92.2,4
"ID226",1328,82,0.854,2.56,4.29,0.92,79,93.8,5
"ID2260",1329,76,0.798,4.07,3.92,0.92,67.1,92,8
"ID2261",1330,78,0.858,2.78,3.59,0.92,78.7,94.3,5
"ID2262",1331,68,0.8,3.36,4.92,0.92,70,92.1,15
"ID2263",1332,57,0.85,3.63,4.33,0.92,62.8,79.3,4
"ID2264",1333,66,0.842,4.27,4.87,0.92,66.4,87.2,6
"ID2265",1334,92,0.82,3.81,4.79,0.92,78.2,103.2,7
"ID2266",1335,63,0.838,2.91,4.78,0.92,84.8,104.5,6
"ID2267",1336,62,0.828,4.04,4.52,0.92,61.2,81.1,5
"ID2268",1337,76,0.837,4.1,4.5,0.92,64,83.9,4
"ID2269",1338,51,0.818,8.06,3.73,0.92,68.9,104.5,4
"ID227",1339,81,0.853,3.17,4.27,0.92,81.1,99.9,3
"ID2270",1340,97,0.885,1.83,3.72,0.92,85,93.7,6
"ID2271",1341,79,0.82,5.16,3.82,0.92,68.2,95.8,10
"ID2272",1342,54,0.827,4.57,3.46,0.92,56.6,76.5,4
"ID2273",1343,70,0.826,3.08,3.5,0.92,64.8,81.7,9
"ID2274",1344,65,0.822,4.22,3.69,0.92,64.4,85.9,4
"ID2275",1345,71,0.827,3.53,3.84,0.92,63.5,82.3,10
"ID2276",1346,75,0.828,4.04,4.28,0.92,69.2,91.4,5
"ID2277",1347,51,0.811,4.98,5.24,0.92,56.2,77.8,3
"ID2278",1348,41,0.819,3.44,4.75,0.92,53.9,69.8,6
"ID2279",1349,87,0.839,3.55,3.54,0.92,85.4,108.7,4
"ID228",1350,72,0.846,4.53,4.72,0.92,70.1,92.2,4
"ID2280",1351,74,0.85,3.25,3.81,0.92,78.8,98.1,3
"ID2281",1352,87,0.853,2.8,4.63,0.92,74.8,90.3,7
"ID2282",1353,54,0.843,8.06,3.17,0.92,54.7,78.8,7
"ID2283",1354,52,0.789,6.58,2.97,0.92,62,95.4,6
"ID2284",1355,76,0.724,4.92,4.52,0.92,59.1,91.1,10
"ID2285",1356,53,0.819,3.44,4.75,0.92,53.9,69.8,6
"ID2286",1357,80,0.786,4.38,4.97,0.92,73.3,103.4,12
"ID2287",1358,73,0.877,2.08,2.76,0.92,67.7,76.4,7
"ID2288",1359,58,0.829,3.44,5.15,0.92,68.9,88.5,8
"ID2289",1360,68,0.795,6.38,3.72,0.92,68.3,100.8,3
"ID229",1361,71,0.839,3.71,4.17,0.92,68.1,87.1,3
"ID2290",1362,72,0.687,5.61,4.01,0.92,49.6,82.6,16
"ID2291",1363,62,0.821,3.98,5.05,0.92,69.7,92.6,7
"ID2292",1364,62,0.85,3.63,4.33,0.92,62.8,79.3,4
"ID2293",1365,82,0.888,2.09,4.54,0.92,81.8,91.7,3
"ID2294",1366,89,0.877,1.56,4.27,0.92,89.6,97.3,23
"ID2295",1367,97,0.894,1.59,4.29,0.92,91.4,98.2,4
"ID2296",1368,84,0.885,1.83,3.72,0.92,85,93.7,6
"ID2297",1369,65,0.854,5.34,2.86,0.92,58,77.7,4
"ID2298",1370,56,0.816,4.67,3.87,0.92,63.9,87.5,3
"ID2299",1371,60,0.865,3.11,3.37,0.92,64.5,78.1,4
"ID230",1372,75,0.842,3.58,5,0.92,71.2,90.6,3
"ID2300",1373,71,0.849,4.37,3.63,0.92,70.1,91.6,6
"ID2301",1374,82,0.849,2.67,3.57,0.92,83.5,100.6,10
"ID2302",1375,77,0.877,3.15,3.75,0.92,79.4,95.4,4
"ID2303",1376,100,0.853,2.13,4.3,0.92,80.3,93,62
"ID2304",1377,71,0.753,4.17,4.44,0.92,69.5,101.8,73
"ID2305",1378,51,0.782,4.49,4.47,0.92,67.7,97.2,65
"ID2306",1379,60,0.8,4.7,2.64,0.92,59.1,82.9,4
"ID2307",1380,71,0.79,4.32,4.13,0.92,68,95,13
"ID2308",1381,53,0.833,3.9,2.82,0.92,64.5,84.2,3
"ID2309",1382,78,0.849,5.06,2.83,0.92,68.2,91.8,4
"ID231",1383,79,0.839,3.42,4.08,0.92,69.4,87.8,4
"ID2310",1384,71,0.83,6.26,3.95,0.92,71.7,101.1,5
"ID2311",1385,66,0.836,4.06,4.41,0.92,62.4,81.5,3
"ID2312",1386,65,0.858,6.77,3.4,0.92,67.5,92.2,5
"ID2313",1387,67,0.842,3.98,4.6,0.92,71,91.8,6
"ID2314",1388,57,0.842,3.02,3.61,0.92,63.5,78.8,24
"ID2316",1389,98,0.839,2.8,3.8,0.92,82.6,101.3,15
"ID2317",1390,65,0.838,2.53,2.94,0.92,81.8,99,66
"ID2318",1391,83,0.924,0.79,2.81,0.92,83,80.9,7
"ID2319",1392,75,0.903,2.23,4.81,0.92,81.2,90.2,6
"ID232",1393,64,0.79,4.85,5.36,0.92,56.6,81.2,11
"ID2320",1394,85,0.873,1.92,4.28,0.92,83,93,9
"ID2321",1395,66,0.869,2.59,3.32,0.92,68.9,81,4
"ID2322",1396,79,0.817,3.6,5.34,0.92,67.3,88.3,10
"ID2323",1397,70,0.785,4.09,4.01,0.92,61.7,85.6,9
"ID2324",1398,75,0.83,3.04,3.42,0.92,68.5,86,17
"ID2325",1399,59,0.839,2.76,3.82,0.92,64.9,79.2,7
"ID2326",1400,55,0.827,4.44,5.18,0.92,59.6,80.5,5
"ID2327",1401,57,0.826,5.67,4.57,0.92,62.9,87.8,4
"ID2328",1402,92,0.901,1.61,3.36,0.92,86.7,92.7,3
"ID2329",1403,68,0.825,5.98,5.01,0.92,61.9,88.8,7
"ID233",1404,55,0.802,5.32,3.75,0.92,54.7,79.7,6
"ID2330",1405,81,0.863,3.14,3.68,0.92,75.6,92.1,5
"ID2332",1406,60,0.868,19.32,3.48,0.92,70.7,109.4,9
"ID2333",1407,62,0.852,4.57,3.8,0.92,71,93.9,10
"ID2334",1408,83,0.838,2.71,3.77,0.92,83.4,102,60
"ID2335",1409,90,0.892,1.6,3.96,0.92,88.5,95.2,5
"ID2336",1410,97,0.867,2.88,5.2,0.92,86.6,103.4,3
"ID2337",1411,70,0.893,1.47,2.72,0.92,85,90.3,11
"ID2338",1412,65,0.878,2.92,3.32,0.92,62.9,74.3,4
"ID2339",1413,62,0.817,3.6,5.34,0.92,67.3,88.3,10
"ID234",1414,54,0.869,3.61,2.32,0.92,53.1,64.8,7
"ID2340",1415,73,0.836,6.32,5.3,0.92,70,99.4,6
"ID2341",1416,62,0.834,3.73,5.31,0.92,71.1,92,5
"ID2342",1417,76,0.885,3.07,3.1,0.92,75.8,89.3,7
"ID2343",1418,53,0.837,22.25,3.08,0.92,59.1,105,6
"ID2344",1419,108,0.834,3.98,3.83,0.92,78.9,103.6,5
"ID2345",1420,52,0.847,3.5,2.71,0.92,53.4,67.6,5
"ID2346",1421,45,0.818,18.18,2.74,0.92,49.3,84.3,5
"ID2347",1422,56,0.678,9.19,3.21,0.92,44.7,90.4,61
"ID2348",1423,85,0.819,4.43,4.04,0.92,70.2,94.3,3
"ID2349",1424,74,0.764,5.19,4.05,0.92,56.3,84.4,7
"ID235",1425,89,0.767,5.56,3.99,0.92,67.4,101.8,7
"ID2350",1426,71,0.8,4.56,4.34,0.92,65.9,91.5,5
"ID2351",1427,83,0.881,2.5,5.12,0.92,80.8,93.1,3
"ID2352",1428,76,0.821,4.77,3.97,0.92,70.6,97.9,10
"ID2353",1429,68,0.899,2.38,3.28,0.92,67.3,75.6,8
"ID2354",1430,62,0.874,3.03,3.7,0.92,65.7,78.4,4
"ID2355",1431,53,0.81,6.99,3.72,0.92,56.6,85.6,15
"ID2356",1432,67,0.892,3.01,2.39,0.92,70.6,82.5,6
"ID2357",1433,72,0.866,3.04,4.34,0.92,71.4,86.3,5
"ID2358",1434,68,0.85,2.5,4.68,0.92,91.6,109.1,20
"ID2359",1435,100,0.874,1.69,2.48,0.92,87.1,95.7,61
"ID236",1436,66,0.852,6.53,2.23,0.92,71.1,98.7,5
"ID2360",1437,79,0.884,3.28,4.15,0.92,81.5,97.6,4
"ID2361",1438,82,0.873,2.59,4.33,0.92,77.6,90.7,4
"ID2362",1439,69,0.869,2.99,4.79,0.92,69.6,83.6,5
"ID2363",1440,55,0.782,4.97,4.33,0.92,65,94.1,4
"ID2364",1441,55,0.828,3.61,3.85,0.92,56.3,73,7
"ID2365",1442,86,0.879,1.93,2.85,0.92,88.9,99.2,8
"ID2366",1443,85,0.85,2.86,3.37,0.92,85.3,104,11
"ID2367",1444,65,0.82,7.01,4.29,0.92,68.5,101.8,8
"ID2368",1445,78,0.795,3.21,3.48,0.92,72.1,94.3,8
"ID2369",1446,33,0.727,8.08,4.75,0.92,54.7,96.7,20
"ID237",1447,69,0.813,3.75,3.88,0.92,80.7,107.4,11
"ID2370",1448,57,0.824,3.98,4.24,0.92,56.5,74.8,5
"ID2371",1449,79,0.825,3.83,4.75,0.92,76.2,100,5
"ID2372",1450,77,0.804,5.23,5.46,0.92,77,111,9
"ID2373",1451,66,0.882,5.23,3.05,0.92,61.6,78.6,7
"ID2374",1452,65,0.852,3.37,4.34,0.92,72.4,90.1,4
"ID2375",1453,64,0.843,7.16,3.6,0.92,68.4,97.3,5
"ID2376",1454,68,0.848,3.21,4.23,0.92,63.9,79.1,3
"ID2377",1455,70,0.79,7.96,5.3,0.92,69.9,106.1,6
"ID2378",1456,45,0.785,5.16,5.46,0.92,62.6,90.9,6
"ID2379",1457,81,0.871,2.42,4.16,0.92,79.7,92.5,3
"ID238",1458,86,0.818,3.8,4.2,0.92,78.1,103.1,5
"ID2380",1459,77,0.819,4.58,3.06,0.92,66,90.1,2
"ID2381",1460,58,0.86,4.26,3.37,0.92,58.5,74.7,4
"ID2382",1461,62,0.846,3.49,4.38,0.92,54.3,68.7,5
"ID2383",1462,62,0.843,2.52,2.9,0.92,71.9,86.2,13
"ID2384",1463,58,0.86,3.91,3.29,0.92,62.1,78.6,4
"ID2385",1464,72,0.835,2.54,3.74,0.92,62.7,75.9,11
"ID2386",1465,66,0.818,4.78,3.45,0.92,59.9,82.5,4
"ID2387",1466,60,0.833,3.22,3.71,0.92,71.3,90.1,8
"ID2388",1467,81,0.89,6.96,2,0.92,69.3,91.2,8
"ID2389",1468,84,0.911,1.19,3.51,0.92,89,91.1,3
"ID239",1469,70,0.834,3.73,5.31,0.92,71.1,92,5
"ID2390",1470,65,0.884,2.65,4.29,0.92,67.6,78.5,4
"ID2391",1471,76,0.894,2.19,3.31,0.92,69.3,77.6,4
"ID2392",1472,67,0.852,3.36,3.79,0.92,70.5,88.3,11
"ID2393",1473,63,0.789,3.76,4.08,0.92,67.5,92.2,11
"ID2394",1474,61,0.785,5.16,5.46,0.92,62.6,90.9,6
"ID2395",1475,82,0.868,4.71,4.05,0.92,71.9,92.6,4
"ID2396",1476,58,0.864,34.51,3.25,0.92,62.3,105.8,9
"ID2397",1477,78,0.845,3.37,3.23,0.92,66.3,83.1,3
"ID2398",1478,72,0.755,5.15,3.5,0.92,56,84.3,3
"ID2399",1479,49,0.774,6.48,4.65,0.92,58.7,92.5,46
"ID24",1480,54,0.799,5.99,3.3,0.92,68.7,101.7,5
"ID240",1481,60,0.885,3.07,3.1,0.92,75.8,89.3,7
"ID2400",1482,62,0.816,6.88,5.13,0.92,63,92.3,4
"ID2401",1483,50,0.812,4.4,3.71,0.92,67.6,93.4,14
"ID2402",1484,80,0.879,2.03,3.35,0.92,87.5,98.4,6
"ID2403",1485,82,0.896,1.92,2.9,0.92,81.8,89.8,4
"ID2404",1486,78,0.886,1.38,2.28,0.92,81.5,86.5,71
"ID2405",1487,71,0.851,4.25,2.51,0.92,75.4,98.6,11
"ID2406",1488,68,0.859,4.12,2.92,0.92,62.8,79.3,6
"ID2407",1489,52,0.787,3.55,3.83,0.92,66.7,89.8,13
"ID2408",1490,69,0.871,2.88,2.98,0.92,75.3,89.4,4
"ID2409",1491,73,0.833,4.78,5.08,0.92,71.7,96.9,4
"ID241",1492,76,0.837,22.25,3.08,0.92,59.1,105,6
"ID2410",1493,85,0.812,4.4,3.71,0.92,67.6,93.4,14
"ID2411",1494,70,0.866,2.26,3.08,0.92,84.1,97.2,18
"ID2412",1495,66,0.853,2.47,3.09,0.92,82.5,97.6,4
"ID2413",1496,56,0.703,22.02,2.63,0.92,43.9,92.7,5
"ID2414",1497,65,0.817,5.92,3.89,0.92,67.6,96.5,4
