"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"ID2000",1107,31,0.644,6.76,32.25,0.84,50.8,100.1,5
"ID2001",1108,70,0.658,6.28,33.1,0.84,51,97.1,5
"ID2002",1109,29,0.64,6.88,31.65,0.84,51.3,102,6
"ID2003",1110,50,0.697,4.52,31.86,0.84,54.1,89,5
"ID2004",1111,93,0.699,3.14,32.26,0.84,64.7,96.2,4
"ID2005",1112,58,0.652,6.55,33.22,0.84,50.9,98.6,5
"ID2006",1113,60,0.699,3.48,32.44,0.84,61.6,94.1,3
"ID2007",1114,33,0.732,2.25,28.89,0.84,70.2,91.9,4
"ID2008",1115,77,0.75,2.17,28.25,0.84,74,94.4,4
"ID2009",1116,77,0.746,2.18,28.43,0.84,72.4,92.8,4
"ID201",1117,58,0.787,2.44,34.01,0.84,71.2,90.6,8
"ID2010",1118,94,0.795,1.67,30.67,0.84,77,88.9,4
"ID2011",1119,63,0.774,2.43,31.47,0.84,75.4,96.8,6
"ID2012",1120,81,0.754,2.34,30.18,0.84,75.8,98.4,3
"ID2013",1121,64,0.789,1.94,33.5,0.84,75.8,91,6
"ID2014",1122,80,0.763,2.44,34.65,0.84,75.3,97.8,6
"ID2015",1123,74,0.752,2.63,32.81,0.84,74.7,100.1,5
"ID2016",1124,74,0.726,2.63,33.22,0.84,71.2,97.7,3
"ID2017",1125,70,0.72,2.66,33.14,0.84,70,97,4
"ID2018",1126,72,0.753,2.58,33.13,0.84,74.9,99.6,5
"ID2019",1127,69,0.78,2.03,31.51,0.84,77,94.3,5
"ID202",1128,80,0.702,2.92,28.66,0.84,66.3,95.7,4
"ID2020",1129,46,0.742,2.7,35.43,0.84,74.2,100.9,4
"ID2021",1130,58,0.679,3.29,33.21,0.84,63.2,96.8,5
"ID2022",1131,53,0.708,3.19,33.77,0.84,64,94.5,3
"ID2023",1132,77,0.704,3.12,33.12,0.84,65.1,95.9,3
"ID2024",1133,69,0.7,4.71,35.83,0.84,57.8,95.3,6
"ID2025",1134,81,0.686,4.1,30.35,0.84,59.6,95.8,5
"ID2026",1135,74,0.659,3.56,33.58,0.84,60.6,97,5
"ID2027",1136,91,0.679,3.29,33.21,0.84,63.2,96.8,5
"ID2028",1137,72,0.708,3.19,33.77,0.84,64,94.5,3
"ID2029",1138,89,0.717,3.74,30.11,0.84,55.6,84.7,5
"ID203",1139,34,0.669,4.16,29.84,0.84,51.5,85.2,4
"ID2030",1140,73,0.704,4.57,31.52,0.84,54.8,89.3,6
"ID2031",1141,65,0.689,3.14,32.15,0.84,64.7,96.9,5
"ID2032",1142,76,0.698,3.1,32.86,0.84,65.2,96.5,4
"ID2033",1143,32,0.63,6.47,32.77,0.84,49,97.9,4
"ID2034",1144,73,0.693,4.21,31.96,0.84,55.8,90.3,4
"ID2035",1145,25,0.692,4.02,32.65,0.84,57.3,91.8,4
"ID2036",1146,34,0.667,5.24,32.22,0.84,51.6,92.6,4
"ID2037",1147,76,0.608,7.41,30.62,0.84,55.8,119.4,4
"ID2038",1148,41,0.636,6.02,32.04,0.84,48.7,94.9,4
"ID2039",1149,70,0.611,7.16,30.82,0.84,52.3,110.1,5
"ID204",1150,96,0.706,2.58,27.84,0.84,69.9,97,5
"ID2040",1151,68,0.607,7.34,31.33,0.84,52.2,111.4,4
"ID2041",1152,86,0.71,2.86,35.7,0.84,75.5,107.4,4
"ID2042",1153,66,0.712,2.81,35.32,0.84,75,106,4
"ID2043",1154,30,0.694,3.63,33.74,0.84,63.9,98.9,4
"ID2044",1155,79,0.708,2.83,33.77,0.84,76.8,109.2,4
"ID2045",1156,105,0.71,2.82,34.64,0.84,76.7,108.8,4
"ID2046",1157,51,0.626,4.07,28.22,0.84,55.9,96.2,4
"ID2047",1158,59,0.605,4.26,32.27,0.84,54.2,96.7,5
"ID2048",1159,76,0.706,2.84,33.61,0.84,76.9,109.6,4
"ID2049",1160,54,0.708,2.78,35.86,0.84,73.3,103.6,4
"ID205",1161,93,0.791,1.53,33.74,0.84,86.8,98.4,5
"ID2050",1162,72,0.71,3.08,34.09,0.84,66.7,97,3
"ID2051",1163,59,0.673,4.25,33.79,0.84,62.3,102.7,4
"ID2052",1164,39,0.579,4.87,29.61,0.84,54.1,104,5
"ID2053",1165,59,0.577,5.04,27.67,0.84,53.7,104.7,5
"ID2054",1166,78,0.62,4.18,31.39,0.84,61.4,106.9,4
"ID2055",1167,80,0.724,2.63,33.04,0.84,78.1,107.3,4
"ID2056",1168,49,0.723,2.75,33.42,0.84,68.9,96,3
"ID2057",1169,66,0.704,3.25,33.18,0.84,65.8,97.6,3
"ID2058",1170,55,0.691,3.66,33.11,0.84,64.1,99.7,4
"ID2059",1171,67,0.673,4.25,33.79,0.84,62.3,102.7,4
"ID206",1172,70,0.793,1.85,30.52,0.84,72.8,86.2,5
"ID2060",1173,43,0.605,4.03,31.6,0.84,55.5,97.4,6
"ID2061",1174,40,0.578,4.68,32.67,0.84,54.4,103.4,6
"ID2062",1175,86,0.682,3.15,36.96,0.84,69.4,104.1,4
"ID2063",1176,83,0.719,2.85,33.45,0.84,68.4,96.6,2
"ID2064",1177,74,0.683,3.64,33.74,0.84,65,101.5,3
"ID2065",1178,51,0.584,4.51,34.75,0.84,55.6,103.6,6
"ID2066",1179,51,0.592,4.71,32.93,0.84,55.7,104.4,5
"ID2067",1180,52,0.59,5.04,31.44,0.84,55.6,106.8,5
"ID2068",1181,39,0.619,4.56,33.47,0.84,61.2,109.8,4
"ID2069",1182,42,0.643,4.03,33.59,0.84,64.2,107.7,3
"ID207",1183,63,0.795,1.9,30.25,0.84,72,85.6,5
"ID2070",1184,78,0.672,3.43,32.42,0.84,67.4,104.8,3
"ID2071",1185,37,0.585,4.17,35.66,0.84,55.1,100.1,7
"ID2072",1186,91,0.654,4.11,33.19,0.84,62,103.5,3
"ID2073",1187,84,0.715,2.73,32.11,0.84,73.7,103.2,3
"ID2074",1188,76,0.694,3.04,32.48,0.84,70.1,103.1,3
"ID2075",1189,92,0.752,2.2,28.95,0.84,74.4,95.2,3
"ID2076",1190,99,0.717,2.85,32.87,0.84,69.1,97.7,3
"ID2077",1191,63,0.595,3.95,33.19,0.84,56.5,99.6,6
"ID2078",1192,64,0.597,4.21,33.51,0.84,56.3,101.2,6
"ID2079",1193,59,0.613,3.76,32.39,0.84,59.3,100.9,5
"ID208",1194,75,0.792,2.19,34.16,0.84,72.3,89.2,7
"ID2080",1195,62,0.638,4.3,34.94,0.84,64.1,110.4,3
"ID2081",1196,27,0.629,4.41,29.99,0.84,58,101.7,3
"ID2082",1197,59,0.64,4.47,29.18,0.84,59.4,103.5,3
"ID2083",1198,82,0.646,4.44,30.15,0.84,60.5,104.8,3
"ID2084",1199,55,0.768,2.13,25.59,0.84,77.4,96.8,4
"ID2085",1200,47,0.618,4.25,32.3,0.84,57,100,4
"ID2086",1201,17,0.703,2.94,35.23,0.84,75.9,109.4,4
"ID2087",1202,88,0.671,3.29,35.5,0.84,68.1,104.6,4
"ID2088",1203,8,0.705,2.91,34.98,0.84,76.3,109.6,4
"ID2089",1204,51,0.616,4.35,30.47,0.84,54,95.8,4
"ID209",1205,71,0.787,2.44,34.01,0.84,71.2,90.6,8
"ID2090",1206,66,0.704,2.93,35.42,0.84,75.1,108.2,4
"ID2091",1207,90,0.703,2.9,35.54,0.84,73.3,105.4,4
"ID2092",1208,78,0.708,2.87,35.56,0.84,74.5,106.2,4
"ID2093",1209,60,0.639,4.3,29.84,0.84,56.4,97.1,4
"ID2094",1210,70,0.618,4.1,30.16,0.84,60.1,104.2,4
"ID2095",1211,61,0.592,4.49,26.19,0.84,55.7,102.5,4
"ID2096",1212,81,0.645,3.72,34.93,0.84,64.3,105,4
"ID2097",1213,49,0.677,4.28,33.34,0.84,61.2,100.8,5
"ID2098",1214,80,0.618,4.1,30.16,0.84,60.1,104.2,4
"ID2099",1215,103,0.705,2.89,34.48,0.84,76.3,109.4,4
"ID21",1216,49,0.591,5.1,34.54,0.84,57,109.6,4
"ID210",1217,79,0.786,2.41,33.77,0.84,70.7,89.8,7
"ID2100",1218,71,0.774,2.06,29.39,0.84,80.4,99.3,5
"ID2101",1219,46,0.737,3.27,35.59,0.84,73.9,106.2,6
"ID2102",1220,57,0.659,4.59,30.67,0.84,59.3,101.7,4
"ID2103",1221,66,0.757,2.13,29.36,0.84,79.5,100.5,3
"ID2104",1222,78,0.623,4.09,31.96,0.84,62.5,108.5,6
"ID2105",1223,104,0.752,2.59,32.69,0.84,77,102.7,5
"ID2106",1224,35,0.613,3.95,26.94,0.84,63.2,109.7,7
"ID2107",1225,70,0.744,2.99,35.11,0.84,75.3,105,6
"ID2108",1226,60,0.65,4.12,32.99,0.84,57,95.9,3
"ID2109",1227,50,0.644,3.85,31.49,0.84,58.2,96.7,4
"ID211",1228,79,0.782,2.45,32.55,0.84,69.7,89.2,7
"ID2110",1229,55,0.645,4.59,31.66,0.84,60.7,106.2,3
"ID2111",1230,111,0.623,4.09,31.96,0.84,62.5,108.5,6
"ID2112",1231,82,0.66,3.49,25.81,0.84,67.8,107.1,4
"ID2113",1232,48,0.719,3.98,33.13,0.84,70.6,108.8,6
"ID2114",1233,65,0.663,3.23,32.82,0.84,60.1,92.8,4
"ID2115",1234,68,0.75,2,24.53,0.84,75.3,94.1,4
"ID2116",1235,50,0.622,4.28,32.44,0.84,62.1,109.3,5
"ID2117",1236,56,0.652,3.59,29.71,0.84,66.8,107.1,4
"ID2118",1237,69,0.623,4.33,29.23,0.84,61.9,108.7,3
"ID2119",1238,109,0.617,4.84,28.47,0.84,58.4,107.5,4
"ID212",1239,78,0.75,1.89,34.5,0.84,76.1,93.6,6
"ID2120",1240,65,0.626,4.57,27.9,0.84,60.8,108.4,4
"ID2121",1241,33,0.622,4.28,32.44,0.84,62.1,109.3,5
"ID2122",1242,98,0.757,2.27,31.85,0.84,78.8,101.2,4
"ID2123",1243,31,0.623,4.33,29.23,0.84,61.9,108.7,3
"ID2124",1244,41,0.667,3.47,32.43,0.84,60,94.4,4
"ID2125",1245,73,0.683,3.41,32.45,0.84,59,90.8,3
"ID2126",1246,97,0.742,2.4,31.75,0.84,73.6,97.2,3
"ID2127",1247,86,0.769,2.11,29.45,0.84,78,97.1,4
"ID2128",1248,79,0.768,2.13,25.59,0.84,77.4,96.8,4
"ID2129",1249,36,0.615,4.23,33.72,0.84,61.3,108.3,5
"ID213",1250,68,0.761,1.77,35.08,0.84,78.1,93.9,6
"ID2130",1251,64,0.615,4.23,33.73,0.84,62.3,110,5
"ID2131",1252,78,0.686,2.72,29.54,0.84,68.6,98.5,5
"ID2132",1253,41,0.627,4.07,26.51,0.84,64.2,110.6,5
"ID2133",1254,54,0.64,4.64,27.84,0.84,56.8,99.9,3
"ID2134",1255,59,0.7,2.88,31.27,0.84,62,89.4,3
"ID2135",1256,89,0.661,3.48,28.45,0.84,60.4,95.1,4
"ID2136",1257,26,0.642,5.03,26.45,0.84,54.9,98.8,4
"ID2137",1258,70,0.637,4.42,29.38,0.84,62.5,108.3,4
"ID2138",1259,61,0.677,4.17,28.93,0.84,66.5,108.1,5
"ID2139",1260,49,0.668,3.52,29,0.84,63.5,99.6,4
"ID214",1261,66,0.71,2.8,34.16,0.84,66.4,93.9,4
"ID2140",1262,40,0.643,5.17,30.12,0.84,55.7,100.6,5
"ID2141",1263,94,0.76,2.24,32.83,0.84,78.6,100.3,4
"ID2142",1264,50,0.648,3.7,28.18,0.84,59.6,96.9,4
"ID2143",1265,78,0.657,4.2,30.24,0.84,56.9,94.9,3
"ID2144",1266,63,0.629,3.74,32.23,0.84,56.6,94.1,3
"ID2145",1267,85,0.757,2.14,31.56,0.84,79.5,100.7,3
"ID2146",1268,78,0.654,3.82,30.28,0.84,65.4,106.5,4
"ID2147",1269,80,0.734,3.58,26.69,0.84,74.6,110,7
"ID2148",1270,87,0.72,3.81,26.66,0.84,72.7,110.3,7
"ID2149",1271,65,0.76,1.9,28.9,0.84,79.2,96.9,4
"ID215",1272,55,0.695,2.65,34.6,0.84,63.3,89.4,5
"ID2150",1273,65,0.659,3.75,29.89,0.84,63.2,102.1,4
"ID2151",1274,82,0.754,2.32,32.24,0.84,79,102.2,4
"ID2152",1275,74,0.658,3.28,28.75,0.84,60,93.3,4
"ID2153",1276,28,0.648,3.4,31.64,0.84,57.3,91,3
"ID2154",1277,83,0.676,4.36,31.24,0.84,69.9,115.5,5
"ID2155",1278,73,0.719,2.2,32.95,0.84,73.4,96.5,6
"ID2156",1279,64,0.657,3.23,29.42,0.84,64.6,100.2,4
"ID2157",1280,46,0.682,3,27.68,0.84,67.6,99.9,4
"ID2158",1281,91,0.731,3.52,27.34,0.84,71.6,105.3,6
"ID2159",1282,55,0.674,3.07,28.82,0.84,62.4,93.7,4
"ID216",1283,52,0.659,3.44,31.85,0.84,56.5,89.3,4
"ID2160",1284,58,0.683,3.41,32.45,0.84,59,90.8,3
"ID2161",1285,62,0.666,3.83,30.59,0.84,57.9,93.5,3
"ID2162",1286,103,0.756,2.2,34.86,0.84,78.5,100,2
"ID2163",1287,57,0.646,3.78,31.04,0.84,65.8,107.9,4
"ID2164",1288,67,0.622,5.48,31.62,0.84,57.3,109,3
"ID2165",1289,57,0.629,5.35,32.06,0.84,57.1,106.7,4
"ID2166",1290,50,0.673,3.31,33.49,0.84,60.5,93.1,3
"ID2167",1291,83,0.752,1.84,32.46,0.84,77.4,94.5,7
"ID2168",1292,29,0.646,3.11,30.43,0.84,57.5,89.1,6
"ID2169",1293,76,0.766,1.84,31.99,0.84,68.6,82.9,4
"ID217",1294,44,0.755,2.31,35.23,0.84,66.6,86,4
"ID2170",1295,89,0.759,1.85,33.3,0.84,68.7,83.6,4
"ID2171",1296,78,0.703,3.29,34.41,0.84,75.7,112.8,3
"ID2172",1297,57,0.714,2.8,36.13,0.84,66.6,93.8,4
"ID2173",1298,75,0.72,2.75,35.38,0.84,67.4,93.9,4
"ID2174",1299,72,0.705,2.85,32.3,0.84,64.9,92.7,3
"ID2175",1300,79,0.703,2.75,33.4,0.84,69.2,98.1,4
"ID2176",1301,60,0.68,2.86,33.87,0.84,61.1,89.6,4
"ID2177",1302,73,0.643,3.32,32.56,0.84,56.1,89.2,6
"ID2178",1303,25,0.66,3.07,28.67,0.84,57.7,87.9,5
"ID2179",1304,80,0.763,1.81,34.98,0.84,68.3,82.4,4
"ID218",1305,39,0.728,2.28,37.5,0.84,63.6,83.9,4
"ID2180",1306,92,0.728,2.5,32.84,0.84,79.1,106.9,4
"ID2181",1307,60,0.704,2.83,32.44,0.84,68.8,98.2,4
"ID2182",1308,78,0.698,2.85,37.7,0.84,63.8,91.8,3
"ID2183",1309,55,0.68,2.86,33.87,0.84,61.1,89.6,4
"ID2184",1310,56,0.671,2.93,26.59,0.84,66.1,98.3,5
"ID2186",1311,52,0.641,3.37,32.37,0.84,55.5,88.7,6
"ID2187",1312,98,0.752,1.82,36.2,0.84,77.6,94.4,7
"ID2188",1313,77,0.757,1.8,35.9,0.84,78.9,95.5,6
"ID2189",1314,79,0.763,1.81,34.98,0.84,68.3,82.4,4
"ID219",1315,87,0.771,1.75,32.15,0.84,82.9,98.5,4
"ID2190",1316,76,0.762,1.8,29,0.84,81.5,98.2,5
"ID2191",1317,54,0.715,2.71,35.41,0.84,66.9,93.3,4
"ID2192",1318,64,0.71,2.8,34.16,0.84,66.4,93.9,4
"ID2193",1319,49,0.683,2.84,34.15,0.84,61.5,89.6,5
"ID2194",1320,52,0.659,3.44,31.85,0.84,56.5,89.3,4
"ID2195",1321,67,0.741,2.78,34.04,0.84,66.6,91.4,5
"ID2196",1322,41,0.738,2.14,34.7,0.84,67.2,86.2,3
"ID2197",1323,66,0.707,3.08,33.35,0.84,64.9,94.7,2
"ID2198",1324,37,0.715,3.2,30.52,0.84,67.5,98.4,5
"ID2199",1325,79,0.752,1.84,32.46,0.84,77.4,94.5,7
"ID22",1326,81,0.729,2.58,31.6,0.84,78.3,106.6,3
"ID220",1327,60,0.703,2.95,34.34,0.84,66.4,95.9,4
"ID2200",1328,62,0.698,3.13,31.17,0.84,65.5,96.7,4
"ID2201",1329,69,0.692,3.08,39.24,0.84,62.5,92.4,4
"ID2202",1330,67,0.742,2.18,30.77,0.84,66.2,85.3,3
"ID2203",1331,71,0.646,3.11,30.43,0.84,57.5,89.1,6
"ID2204",1332,2,0.657,3.01,30.39,0.84,59.3,90,5
"ID2205",1333,88,0.74,1.98,33.47,0.84,67.4,84.8,5
"ID2206",1334,71,0.72,2.63,33.42,0.84,78.7,108.5,4
"ID2207",1335,53,0.649,4.41,31.01,0.84,49.3,85,3
"ID2208",1336,52,0.714,2.82,34.03,0.84,59.1,83.6,3
"ID2209",1337,88,0.781,1.63,32.47,0.84,83.7,97,4
"ID221",1338,51,0.709,2.66,34.38,0.84,65.8,91.8,4
"ID2210",1339,96,0.784,1.84,33.71,0.84,83.4,99.3,3
"ID2211",1340,61,0.703,2.68,33.74,0.84,64.2,90.3,3
"ID2212",1341,63,0.702,2.68,30.68,0.84,63.6,89.7,4
"ID2213",1342,27,0.697,3.21,30.43,0.84,56.2,83.9,3
"ID2214",1343,53,0.66,3.86,37.39,0.84,55.3,90.4,3
"ID2215",1344,88,0.781,1.63,32.47,0.84,83.7,97,4
"ID2216",1345,85,0.782,1.68,35.17,0.84,85.2,99.4,4
"ID2217",1346,59,0.749,2.35,28.45,0.84,69.1,90,3
"ID2218",1347,69,0.687,2.97,31.87,0.84,60.5,89,4
"ID2219",1348,58,0.669,4.16,29.84,0.84,51.5,85.2,4
"ID222",1349,67,0.71,2.8,27.62,0.84,67.1,95,4
"ID2220",1350,31,0.655,4.22,32.17,0.84,53.4,90,3
"ID2221",1351,55,0.7,3.79,31.93,0.84,57.6,89.8,5
"ID2222",1352,70,0.706,2.83,26.81,0.84,67.8,96.8,4
"ID2223",1353,107,0.786,1.53,30.74,0.84,84.5,96.1,5
"ID2224",1354,91,0.809,1.76,27.49,0.84,79.1,91.5,8
"ID2225",1355,59,0.795,1.99,32.32,0.84,72,86.5,6
"ID2226",1356,63,0.793,2.09,34.01,0.84,72.2,87.9,6
"ID2227",1357,64,0.791,2.26,33.59,0.84,72.2,89.9,7
"ID2228",1358,58,0.747,2.42,29.28,0.84,69.1,90.9,3
"ID2229",1359,77,0.741,2.51,29.92,0.84,69,92.2,3
"ID223",1360,57,0.697,2.92,29.74,0.84,66.4,96.3,4
"ID2230",1361,57,0.706,3.54,33.56,0.84,59.6,90.5,5
"ID2231",1362,77,0.717,2.29,29.2,0.84,72.3,96.4,6
"ID2232",1363,83,0.764,1.79,29.88,0.84,77,92.5,5
"ID2233",1364,82,0.767,1.8,31.42,0.84,80.6,96.8,4
"ID2234",1365,98,0.793,1.66,35.09,0.84,86.2,99.5,3
"ID2235",1366,100,0.817,1.65,28.66,0.84,79.7,90.2,8
"ID2236",1367,74,0.793,2.09,34.01,0.84,72.2,87.9,6
"ID2237",1368,75,0.756,1.79,34.07,0.84,77.1,93.2,7
"ID2238",1369,86,0.771,1.75,32.15,0.84,82.9,98.5,4
"ID2239",1370,87,0.761,1.86,30.43,0.84,83,100.8,5
"ID224",1371,55,0.672,4.08,31.59,0.84,60.5,99,4
"ID2240",1372,87,0.764,1.91,30.41,0.84,82.9,101.2,5
"ID2241",1373,80,0.749,2.25,31.56,0.84,79.5,102.5,3
"ID2242",1374,77,0.717,2.66,34.14,0.84,69.1,95.8,4
"ID2243",1375,73,0.703,2.93,35.29,0.84,67.1,96.5,5
"ID2244",1376,60,0.714,2.65,33.39,0.84,66.5,92.4,4
"ID2245",1377,70,0.709,2.64,32.2,0.84,65.5,91.3,3
"ID2246",1378,58,0.639,4,33.15,0.84,52.5,88.9,4
"ID2247",1379,62,0.761,2.07,35.14,0.84,66.1,82.7,3
"ID2248",1380,77,0.747,2.09,37.84,0.84,64.9,82.4,4
"ID2249",1381,72,0.695,2.62,30.96,0.84,69,97.2,5
"ID225",1382,78,0.751,1.98,30.77,0.84,75.9,94.5,5
"ID2250",1383,70,0.718,2.24,33.23,0.84,71.8,95,5
"ID2251",1384,72,0.739,2.01,33.52,0.84,74.4,94,6
"ID2252",1385,59,0.75,1.89,34.5,0.84,76.1,93.6,6
"ID2253",1386,84,0.764,1.91,30.41,0.84,82.9,101.2,5
"ID2254",1387,63,0.727,2.66,31.98,0.84,68.8,94.5,3
"ID2255",1388,72,0.719,2.77,31.87,0.84,68.1,95.3,3
"ID2256",1389,89,0.71,2.76,34.89,0.84,66.7,94,4
"ID2257",1390,49,0.661,3.94,31.35,0.84,50.8,83.6,3
"ID2258",1391,48,0.689,3.14,29.64,0.84,62.3,92.8,4
"ID2259",1392,52,0.671,5,29.58,0.84,56.9,99.1,5
"ID226",1393,88,0.769,1.79,28.77,0.84,81.6,97.8,4
"ID2260",1394,83,0.682,2.78,33.27,0.84,67.2,97.7,6
"ID2261",1395,82,0.705,2.37,28.61,0.84,71.6,97.3,7
"ID2262",1396,81,0.728,2.16,28.61,0.84,74,96.2,6
"ID2263",1397,77,0.773,1.79,31.11,0.84,77.2,92.1,4
"ID2264",1398,77,0.776,1.79,29.97,0.84,78.3,93.3,4
"ID2265",1399,96,0.79,1.67,34.53,0.84,86.8,100.4,2
"ID2266",1400,90,0.794,1.72,32.9,0.84,86,100,4
"ID2267",1401,99,0.787,2.02,38.65,0.84,72.9,88.5,6
"ID2268",1402,76,0.782,1.97,33.29,0.84,68.5,83.1,5
"ID2269",1403,69,0.803,1.64,28.35,0.84,73.7,84.2,5
"ID227",1404,85,0.787,1.63,35.55,0.84,87,100.3,4
"ID2271",1405,80,0.797,1.82,31.69,0.84,72.6,85.3,5
"ID2272",1406,65,0.782,2.52,34.17,0.84,70.9,91.3,7
"ID2273",1407,86,0.722,2.6,28.25,0.84,68,93.5,3
"ID2274",1408,65,0.685,2.96,29.66,0.84,65,95.8,4
"ID2275",1409,51,0.693,3.08,27.93,0.84,64.8,95.8,3
"ID2276",1410,77,0.669,3.33,30.83,0.84,62.3,96.4,3
"ID2277",1411,66,0.647,3.76,27.61,0.84,61.2,100.2,3
"ID2278",1412,51,0.64,3.8,30.72,0.84,61.2,101.5,4
"ID2279",1413,89,0.792,1.75,32.53,0.84,85.3,99.8,4
"ID228",1414,77,0.819,1.58,29.25,0.84,79.5,88.9,8
"ID2280",1415,77,0.813,1.57,30.83,0.84,82.6,92.7,6
"ID2281",1416,73,0.784,1.8,33.53,0.84,67.4,79.9,4
"ID2282",1417,59,0.777,2.68,30.92,0.84,68.8,90.4,8
"ID2283",1418,99,0.755,2.23,37.26,0.84,70.1,89.8,3
"ID2284",1419,76,0.684,3.1,28.84,0.84,64.2,95.9,3
"ID2285",1420,59,0.64,3.8,30.72,0.84,61.2,101.5,4
"ID2286",1421,66,0.683,2.54,33.67,0.84,69.2,97.9,8
"ID2287",1422,77,0.822,1.44,29.52,0.84,80.7,88.4,7
"ID2288",1423,78,0.819,1.52,31.03,0.84,79.5,88.2,7
"ID2289",1424,83,0.732,2.62,31.02,0.84,68.6,93.5,2
"ID229",1425,83,0.804,1.81,34.78,0.84,76.5,89.4,7
"ID2290",1426,75,0.681,3.15,31.7,0.84,61.3,92.2,4
"ID2291",1427,90,0.751,1.98,30.77,0.84,75.9,94.5,5
"ID2292",1428,81,0.773,1.79,31.11,0.84,77.2,92.1,4
"ID2293",1429,82,0.778,1.64,32.35,0.84,85.6,99.6,5
"ID2294",1430,76,0.796,1.78,33.21,0.84,73.4,86,5
"ID2295",1431,83,0.794,1.82,34.13,0.84,73.3,86.4,5
"ID2296",1432,74,0.796,1.8,28.34,0.84,72.9,85.5,5
"ID2297",1433,84,0.785,2.49,35.3,0.84,71.6,91.7,7
"ID2298",1434,86,0.757,2.23,31.69,0.84,69.6,88.8,3
"ID2299",1435,76,0.822,1.38,30,0.84,79.7,86.4,6
"ID23",1436,80,0.694,3.04,32.48,0.84,70.1,103.1,3
"ID230",1437,70,0.784,1.87,34.9,0.84,68.3,81.6,4
"ID2300",1438,76,0.773,2.12,37.11,0.84,69.5,86.4,5
"ID2301",1439,72,0.798,1.63,33.35,0.84,71,81.3,4
"ID2302",1440,55,0.801,1.62,31.62,0.84,77.2,88,4
"ID2303",1441,85,0.792,2.05,28.25,0.84,79,95.9,6
"ID2304",1442,67,0.779,2.57,29.69,0.84,75.7,98.4,7
"ID2305",1443,67,0.777,2.75,31.31,0.84,74,97.8,7
"ID2306",1444,68,0.76,2.15,35.19,0.84,71.1,89.8,3
"ID2307",1445,87,0.679,3,28.87,0.84,66.6,99.1,4
"ID2308",1446,69,0.678,2.64,31.33,0.84,70,100.4,7
"ID2309",1447,75,0.73,2.3,31.65,0.84,72.9,96.3,4
"ID231",1448,80,0.802,1.65,29.96,0.84,72.7,83.3,5
"ID2310",1449,83,0.793,1.84,34.42,0.84,83.7,98.9,5
"ID2311",1450,76,0.82,1.43,27.82,0.84,80.8,88.4,6
"ID2312",1451,113,0.814,1.52,30.64,0.84,77.6,86.4,6
"ID2313",1452,103,0.805,1.68,32.54,0.84,76.1,87.3,6
"ID2314",1453,76,0.768,2.12,31.76,0.84,66.2,82.7,4
"ID2315",1454,74,0.777,1.83,32.41,0.84,65.7,78.5,3
"ID2316",1455,67,0.803,1.6,31.32,0.84,72.9,82.8,5
"ID2317",1456,68,0.806,1.59,29.47,0.84,74.3,84,5
"ID2318",1457,72,0.811,1.42,29.43,0.84,77.8,85.5,4
"ID2319",1458,81,0.807,1.55,29.15,0.84,78.3,87.9,4
"ID232",1459,69,0.782,2.46,32.33,0.84,70.1,89.7,7
"ID2320",1460,83,0.8,1.74,27.99,0.84,78.4,91,5
"ID2321",1461,76,0.756,2.29,30.93,0.84,71.1,91.5,4
"ID2322",1462,80,0.757,2.25,29.96,0.84,71.3,91.3,4
"ID2323",1463,79,0.691,2.95,30.17,0.84,66.3,97.3,4
"ID2324",1464,89,0.704,2.69,32.28,0.84,70,98.8,4
"ID2325",1465,85,0.725,2.27,35.38,0.84,74.2,97.9,5
"ID2326",1466,66,0.737,2.17,32.72,0.84,74.6,96.5,4
"ID2327",1467,72,0.755,2.08,32.14,0.84,75.7,95.2,4
"ID2328",1468,62,0.804,1.6,30.89,0.84,78.7,89.4,5
"ID2329",1469,80,0.818,1.63,28.75,0.84,82.3,92.8,8
"ID233",1470,52,0.781,2.49,32.04,0.84,69.6,89.5,7
"ID2330",1471,80,0.813,1.52,32.08,0.84,81,90.2,5
"ID2331",1472,74,0.769,2.05,33.51,0.84,68.9,85.3,4
"ID2332",1473,29,0.76,2.08,28.65,0.84,62.9,78.8,3
"ID2333",1474,78,0.783,1.77,30.25,0.84,68,80.4,3
"ID2334",1475,83,0.802,1.6,28.37,0.84,73.5,83.5,4
"ID2335",1476,76,0.81,1.43,28.04,0.84,80.5,88.7,4
"ID2336",1477,79,0.818,1.34,30.74,0.84,82.9,89.5,4
"ID2337",1478,79,0.8,1.75,29.71,0.84,84,97.7,5
"ID2338",1479,63,0.773,2.98,28.35,0.84,69.5,94,8
"ID2339",1480,100,0.757,2.25,29.96,0.84,71.3,91.3,4
"ID234",1481,77,0.777,2.56,33,0.84,68.4,88.8,7
"ID2340",1482,63,0.76,2.21,27.29,0.84,71.5,90.9,4
"ID2341",1483,80,0.781,1.89,33.99,0.84,67.3,80.9,4
"ID2342",1484,70,0.799,1.66,32.46,0.84,71.3,81.9,5
"ID2343",1485,53,0.801,1.69,29.57,0.84,74.4,85.7,5
"ID2344",1486,106,0.788,2.34,30.12,0.84,74.9,94.4,7
"ID2345",1487,69,0.776,2.64,32.58,0.84,68.4,89.5,8
"ID2346",1488,62,0.762,2.14,34.45,0.84,70.4,88.7,3
