"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"ID2287",1422,77,0.901,1.95,2.61,0.92,78.3,85.7,4
"ID2288",1423,78,0.878,3.95,3.82,0.92,79.1,98.4,4
"ID2289",1424,83,0.845,3.16,3.16,0.92,80.2,99.4,5
"ID229",1425,83,0.87,8.06,3.52,0.92,73.2,103.7,5
"ID2290",1426,75,0.808,6.41,3.13,0.92,56.7,82.5,3
"ID2291",1427,90,0.886,2.77,3.87,0.92,78.4,91.2,5
"ID2292",1428,81,0.876,2.84,3.7,0.92,79.9,94.4,4
"ID2293",1429,82,0.871,2.37,4.09,0.92,93.3,108,4
"ID2294",1430,76,0.865,2.73,3.42,0.92,77.7,92.3,3
"ID2295",1431,83,0.841,3.87,5.25,0.92,76.4,98.3,4
"ID2296",1432,74,0.825,3.26,3.52,0.92,73.1,93.8,53
"ID2297",1433,84,0.837,3.4,4.11,0.92,66.8,84.5,3
"ID2298",1434,86,0.871,2.69,3.44,0.92,72.4,85.3,3
"ID2299",1435,76,0.898,2.37,2.98,0.92,76.9,86.5,5
"ID23",1436,80,0.823,5.27,4.78,0.92,77.9,108.5,4
"ID230",1437,70,0.848,3.92,5,0.92,69.5,88.7,3
"ID2300",1438,76,0.868,2.27,3.59,0.92,72.9,84,7
"ID2301",1439,72,0.893,1.92,3.1,0.92,70.6,77.7,4
"ID2302",1440,55,0.848,5,5.06,0.92,70.5,93.7,4
"ID2303",1441,85,0.89,1.74,4.03,0.92,76.3,83.1,4
"ID2304",1442,67,0.818,4.12,4.95,0.92,81.2,110.1,62
"ID2305",1443,67,0.848,5.89,5.8,0.92,71.2,97.7,4
"ID2306",1444,68,0.861,2.92,4.39,0.92,81.3,97.9,4
"ID2307",1445,87,0.786,4.11,4.13,0.92,73,102,50
"ID2308",1446,69,0.83,2.88,3.76,0.92,77,95.7,8
"ID2309",1447,75,0.834,3.76,3.28,0.92,70.7,91.8,5
"ID231",1448,80,0.882,2.11,3.32,0.92,74.2,83.5,4
"ID2310",1449,83,0.855,3.22,3.85,0.92,84.4,104.2,5
"ID2311",1450,76,0.917,1.13,3.43,0.92,78.3,79.4,4
"ID2312",1451,113,0.864,4.85,3.69,0.92,84.8,110.9,4
"ID2313",1452,103,0.874,2.7,4.34,0.92,95.2,112,6
"ID2314",1453,76,0.854,2.82,3.51,0.92,72.9,88.2,9
"ID2315",1454,74,0.887,1.71,2.86,0.92,71.7,78.2,4
"ID2316",1455,67,0.878,3.35,4.25,0.92,70.9,85.6,4
"ID2317",1456,68,0.908,1.61,2.29,0.92,68.3,72.5,5
"ID2318",1457,72,0.88,2.23,3.7,0.92,76.5,87,4
"ID2319",1458,81,0.867,2.13,4.49,0.92,74,84.5,15
"ID232",1459,69,0.855,3.54,4.21,0.92,69.8,87.4,6
"ID2320",1460,83,0.928,0.88,3.8,0.92,81.5,80.1,6
"ID2321",1461,76,0.849,2.7,4.56,0.92,79.1,95.3,5
"ID2322",1462,80,0.853,2.42,4.94,0.92,78.1,92.1,7
"ID2323",1463,79,0.829,3.01,4.25,0.92,81.2,101.7,13
"ID2324",1464,89,0.853,2.65,3.88,0.92,79.3,95.1,6
"ID2325",1465,85,0.856,2.9,4.15,0.92,81.3,98.5,4
"ID2326",1466,66,0.826,3.29,3.31,0.92,75.1,96.4,33
"ID2327",1467,72,0.799,5.15,4.98,0.92,65,93.5,11
"ID2328",1468,62,0.838,5.92,4.48,0.92,70.4,98.3,5
"ID2329",1469,80,0.9,2.26,4.07,0.92,79.5,88.7,7
"ID233",1470,52,0.839,3.74,3.79,0.92,65.1,83.9,4
"ID2330",1471,80,0.894,1.6,3.59,0.92,81.2,87.4,4
"ID2331",1472,74,0.854,3.9,2.97,0.92,72.5,92.9,11
"ID2332",1473,29,0.772,3.55,3.16,0.92,50.4,69,6
"ID2333",1474,78,0.907,1.58,2.85,0.92,76.7,81.4,5
"ID2334",1475,83,0.874,2.41,4.41,0.92,75.8,87.5,4
"ID2335",1476,76,0.875,2.22,3.54,0.92,77.9,88.9,4
"ID2336",1477,79,0.874,2.01,5.64,0.92,79.8,89.9,6
"ID2337",1478,79,0.889,1.95,4.41,0.92,83.3,92.2,3
"ID2338",1479,63,0.862,3.6,3.44,0.92,64,79.6,4
"ID2339",1480,100,0.853,2.42,4.94,0.92,78.1,92.1,7
"ID234",1481,77,0.863,2.59,3.1,0.92,73.9,87.1,3
"ID2340",1482,63,0.847,3.08,3.72,0.92,76.4,94.3,5
"ID2341",1483,80,0.844,4.27,4.86,0.92,67.9,88.4,3
"ID2342",1484,70,0.873,2.37,4.91,0.92,72.6,83.9,2
"ID2343",1485,53,0.856,5.1,3.79,0.92,64.4,85.3,5
"ID2344",1486,106,0.808,5.29,4.77,0.92,81,115.9,6
"ID2345",1487,69,0.882,10.18,1.98,0.92,71,100.2,6
"ID2346",1488,62,0.825,3.99,3.18,0.92,63.2,83.1,4
"ID2347",1489,52,0.74,3.59,3.58,0.92,69.3,98.8,72
"ID2348",1490,54,0.81,5.33,3.2,0.92,69.4,97.9,5
"ID2349",1491,73,0.779,7.84,4.83,0.92,63.7,100.7,4
"ID235",1492,66,0.779,3.65,3.25,0.92,65,88.5,7
"ID2350",1493,82,0.798,3.12,4.85,0.92,77,100.3,10
"ID2351",1494,71,0.864,3.15,5.5,0.92,73.5,89.2,3
"ID2352",1495,78,0.827,3.9,3.76,0.92,82,108.1,7
"ID2353",1496,84,0.797,5.62,4.67,0.92,71.4,104.5,2
"ID2354",1497,65,0.887,2.15,3.38,0.92,81.8,91.8,4
"ID2355",1498,82,0.869,2.1,3,0.92,83.6,95.4,6
"ID2356",1499,76,0.889,4.56,3.08,0.92,78.8,97.8,7
"ID2357",1500,67,0.825,3.53,4.64,0.92,67.3,87.2,8
"ID2358",1501,56,0.816,5.27,3.83,0.92,55.7,77.1,5
"ID2359",1502,98,0.851,1.85,2.97,0.92,83,94.2,72
"ID236",1503,76,0.799,3.96,4.14,0.92,74.3,101.8,12
"ID2360",1504,107,0.908,1.32,3.75,0.92,110,114.4,3
"ID2361",1505,110,0.865,3.27,3.56,0.92,90.6,110.7,4
"ID2362",1506,88,0.857,2.49,4,0.92,85.7,101.1,5
"ID2363",1507,78,0.865,2.35,2.98,0.92,79.3,92.2,11
"ID2364",1508,78,0.892,1.65,2.78,0.92,88,95.1,3
"ID2365",1509,85,0.869,2.56,3.53,0.92,85.6,100.4,4
"ID2366",1510,94,0.866,2.26,3.64,0.92,84.6,97.6,9
"ID2367",1511,37,0.79,4.19,3.41,0.92,53.6,74.8,6
"ID2368",1512,87,0.795,3.71,3.62,0.92,76.7,103.5,12
"ID2369",1513,81,0.838,3.69,4.69,0.92,75,96,2
"ID237",1514,79,0.827,4.1,5.53,0.92,86.3,114.6,5
"ID2370",1515,76,0.79,3.52,3.26,0.92,68.8,93.1,67
"ID2371",1516,86,0.884,2.86,4.38,0.92,84.9,99.5,4
"ID2372",1517,77,0.884,3.31,3.38,0.92,77.7,92.7,6
"ID2373",1518,63,0.874,2.52,3.17,0.92,68.1,79.4,5
"ID2374",1519,64,0.784,6.83,4.33,0.92,52.9,80.5,4
"ID2375",1520,65,0.845,3.51,4.2,0.92,73.7,93.4,4
"ID2376",1521,93,0.861,3.35,3.99,0.92,76.3,94.2,5
"ID2377",1522,33,0.812,4.55,3.48,0.92,59.4,81.3,6
"ID2378",1523,57,0.837,4.84,3.88,0.92,68.2,92,4
"ID2379",1524,89,0.87,2.91,3,0.92,78.1,93.5,5
"ID238",1525,77,0.838,3.93,3.82,0.92,81.7,106.3,4
"ID2380",1526,77,0.909,1.39,3.35,0.92,86.2,90,4
"ID2381",1527,81,0.873,1.99,4.16,0.92,88.2,99.4,10
"ID2382",1528,78,0.867,2.77,4.44,0.92,77.8,92.5,5
"ID2383",1529,80,0.81,4.51,3.63,0.92,72.3,99.8,8
"ID2384",1530,59,0.785,4.93,3.3,0.92,53.2,76.3,5
"ID2385",1531,62,0.843,4.77,2.66,0.92,64.3,85.7,5
"ID2386",1532,73,0.848,3.39,4.15,0.92,65.9,82.8,4
"ID2387",1533,96,0.886,1.98,3.79,0.92,93.1,103.5,3
"ID2388",1534,91,0.874,2.02,3.76,0.92,87.1,98.2,7
"ID2389",1535,90,0.86,3.38,4.13,0.92,86.4,106.8,5
"ID239",1536,62,0.844,4.27,4.86,0.92,67.9,88.4,3
"ID2390",1537,76,0.884,1.85,3.61,0.92,71.3,78.8,6
"ID2391",1538,67,0.858,2.68,4.85,0.92,72.6,86.7,4
"ID2392",1539,67,0.81,3.46,3.92,0.92,65.4,85.9,34
"ID2393",1540,70,0.704,5.12,3.7,0.92,52.5,84.5,49
"ID2394",1541,80,0.837,4.84,3.88,0.92,68.2,92,4
"ID2395",1542,67,0.872,2.27,2.5,0.92,75.5,86.7,3
"ID2396",1543,84,0.866,2.78,3.72,0.92,100.7,119.9,4
"ID2397",1544,89,0.875,1.77,3.69,0.92,92,101.7,13
"ID2398",1545,63,0.852,3.39,3.3,0.92,68.9,86.3,7
"ID2399",1546,59,0.816,4.35,3.37,0.92,57.8,77.8,4
"ID24",1547,43,0.844,3.44,3.28,0.92,63.9,80.4,2
"ID240",1548,59,0.873,2.37,4.91,0.92,72.6,83.9,2
"ID2400",1549,56,0.799,4.66,4.51,0.92,67.5,95.2,8
"ID2401",1550,77,0.883,1.79,2.89,0.92,74.3,81.7,6
"ID2402",1551,53,0.86,2.8,3.74,0.92,91,108.8,3
"ID2403",1552,88,0.876,2.06,4.19,0.92,85.3,96.4,6
"ID2404",1553,87,0.83,3.78,3.36,0.92,74.7,97.8,13
"ID2405",1554,85,0.84,2.4,3.89,0.92,96.8,115.7,50
"ID2406",1555,56,0.894,1.6,2.95,0.92,68.9,74.1,4
"ID2407",1556,58,0.74,4.91,3.58,0.92,59.7,91.5,67
"ID2408",1557,72,0.885,2.19,2.71,0.92,73.4,82.7,5
"ID2409",1558,77,0.844,3.13,5.49,0.92,74.3,92.2,5
"ID241",1559,68,0.856,5.1,3.79,0.92,64.4,85.3,5
"ID2410",1560,75,0.883,1.79,2.89,0.92,74.3,81.7,6
"ID2411",1561,51,0.833,3.33,4.27,0.92,76.5,97.2,8
"ID2412",1562,88,0.864,4.08,4.38,0.92,88.1,111.4,4
"ID2413",1563,78,0.793,5.75,2.98,0.92,59.6,90,41
"ID2415",1564,79,0.846,6,3.92,0.92,64.8,90.2,6
"ID2416",1565,78,0.859,3.95,3.31,0.92,69.1,87.8,5
"ID2417",1566,80,0.84,2.5,4.85,0.92,80.6,96.8,9
"ID2418",1567,86,0.868,2.68,3.15,0.92,84.8,100.2,4
"ID2419",1568,78,0.857,2.76,4.42,0.92,80.1,96.1,4
"ID242",1569,69,0.869,2.32,3.95,0.92,74.7,86.3,5
"ID2421",1570,87,0.878,2.41,3.59,0.92,80.3,92.3,3
"ID2422",1571,97,0.857,2.3,4.17,0.92,75.3,88.1,10
"ID2423",1572,71,0.885,1.52,2.38,0.92,83.7,89.9,11
"ID2424",1573,92,0.907,1.59,4.02,0.92,89.2,94.8,5
"ID2425",1574,90,0.851,2.61,3.47,0.92,85,101.9,28
"ID2426",1575,64,0.834,3.95,4.28,0.92,66.5,86.8,3
"ID2427",1576,84,0.859,2.41,3.73,0.92,96,112.8,18
"ID2428",1577,76,0.868,2.76,3.78,0.92,80.5,95.6,5
"ID2429",1578,82,0.868,3.11,4.87,0.92,81.8,98.8,3
"ID243",1579,66,0.802,4.27,4.2,0.92,84.5,117.5,58
"ID2430",1580,79,0.831,3.13,4.23,0.92,69.3,87.2,6
"ID2431",1581,70,0.821,4.41,3.22,0.92,71.3,97.3,6
"ID2432",1582,83,0.877,1.92,3.03,0.92,87.1,97.2,7
"ID2433",1583,76,0.893,1.44,3.74,0.92,107.4,114,7
"ID2434",1584,84,0.843,2.7,4.16,0.92,78.7,95.5,7
"ID2435",1585,84,0.853,2.53,3.98,0.92,79.2,94.2,6
"ID2436",1586,77,0.872,2.22,3.76,0.92,81.4,93.2,4
"ID2437",1587,65,0.89,2.08,3.46,0.92,68.7,76.6,4
"ID2438",1588,93,0.834,2.15,2.73,0.92,78.3,92.3,71
"ID2439",1589,78,0.857,2.3,4.17,0.92,75.3,88.1,10
"ID244",1590,67,0.863,2.62,3.37,0.92,66.9,79.3,6
"ID2440",1591,63,0.885,1.52,2.38,0.92,83.7,89.9,11
"ID2441",1592,89,0.92,1,3.6,0.92,86.4,86.4,1
"ID2442",1593,55,0.849,3.72,2.87,0.92,58.2,73.6,4
"ID2443",1594,67,0.841,2.62,4.07,0.92,92.5,112.1,49
"ID2444",1595,122,0.893,1.44,3.74,0.92,107.4,114,7
"ID2445",1596,92,0.893,2.15,3.82,0.92,89.5,99.9,4
"ID2446",1597,102,0.89,3.15,3.2,0.92,82.8,97.9,5
"ID2447",1598,79,0.875,3.49,4.64,0.92,79.4,97,4
"ID2448",1599,78,0.828,4.53,4.75,0.92,72.2,97.6,8
"ID2449",1600,72,0.827,3.4,3.61,0.92,73.9,95.2,10
"ID245",1601,76,0.799,3.96,4.14,0.92,74.3,101.8,12
"ID2450",1602,62,0.831,3.26,4.29,0.92,74.2,93.9,5
"ID2451",1603,88,0.9,1.84,3.41,0.92,84.7,92.1,4
"ID2452",1604,95,0.894,1.73,3.2,0.92,91.8,99.8,3
"ID2453",1605,109,0.878,1.83,4.75,0.92,95.6,105.9,9
"ID2454",1606,72,0.832,4.15,3.89,0.92,69.6,92.2,7
"ID2455",1607,80,0.893,2.28,2.91,0.92,80.4,90.5,5
"ID2456",1608,87,0.881,1.86,3.38,0.92,88,97.5,7
"ID2457",1609,88,0.927,0.79,2.3,0.92,86.7,84.2,4
"ID2458",1610,83,0.868,3.65,4.39,0.92,81.4,100.2,5
"ID2459",1611,98,0.852,4.03,4.68,0.92,85.1,109.3,6
"ID246",1612,77,0.864,2.98,3.96,0.92,78.7,95,5
"ID2460",1613,102,0.907,1.35,4.42,0.92,94,98.1,3
"ID2461",1614,91,0.864,2.51,3.93,0.92,93,109.2,5
"ID2462",1615,83,0.876,2.06,4.19,0.92,85.3,96.4,6
"ID2463",1616,73,0.848,4.16,3.08,0.92,75.7,98,4
"ID2464",1617,60,0.895,2.38,3.33,0.92,69,78,5
"ID2465",1618,53,0.834,2.15,2.73,0.92,78.3,92.3,71
"ID2466",1619,83,0.85,3.36,3.26,0.92,81.4,102,5
"ID2467",1620,78,0.827,6.52,3.49,0.92,79.4,117,61
"ID2468",1621,92,0.846,2.3,3.15,0.92,88.4,104.2,25
"ID2469",1622,77,0.851,4.13,3.83,0.92,78.4,100.7,4
"ID247",1623,103,0.844,3.17,3.9,0.92,93.4,116.6,17
"ID2470",1624,86,0.834,3.25,4.72,0.92,84.3,106.7,10
"ID2471",1625,77,0.865,3.24,3.49,0.92,73.7,90,4
"ID2472",1626,71,0.841,4.02,3.47,0.92,70.1,91.6,7
"ID2473",1627,99,0.86,3.24,4.22,0.92,73.1,89.6,3
"ID2474",1628,68,0.825,3.68,3.58,0.92,71.4,93.1,7
"ID2475",1629,89,0.838,3.84,5.61,0.92,87.7,113.7,5
"ID2476",1630,91,0.885,2.13,3.89,0.92,90.3,101.5,4
"ID2477",1631,76,0.879,2.41,3.52,0.92,79.3,91.3,4
"ID2478",1632,86,0.814,5.59,3.22,0.92,76.2,108.6,3
"ID2479",1633,56,0.798,4.1,4.67,0.92,67.2,92.3,15
"ID248",1634,77,0.837,3.45,4.19,0.92,87.1,110.8,6
"ID2480",1635,84,0.832,3.1,3.8,0.92,70.1,88.1,9
"ID2481",1636,60,0.795,3.63,4.42,0.92,73,98.6,60
"ID2482",1637,66,0.86,3.24,4.22,0.92,73.1,89.6,3
"ID2483",1638,75,0.825,3.68,3.58,0.92,71.4,93.1,7
"ID2484",1639,100,0.901,1.4,3.39,0.92,92.1,96.9,4
"ID2485",1640,86,0.856,2.66,4.4,0.92,84.2,100.5,5
"ID2486",1641,89,0.862,2.43,3.67,0.92,81.6,95.7,6
"ID2487",1642,101,0.843,2.48,4.23,0.92,98.9,118.6,16
"ID2488",1643,82,0.908,1.53,4.15,0.92,82.5,87.2,5
"ID2489",1644,80,0.885,2.58,5.33,0.92,82.8,95.5,4
"ID249",1645,93,0.877,2.19,3.04,0.92,87.8,100,4
"ID2490",1646,82,0.843,2.78,4.11,0.92,75,91,5
"ID2491",1647,44,0.783,3.77,4.83,0.92,75.6,103,7
"ID2492",1648,86,0.781,4.05,4.78,0.92,76.2,105.9,10
"ID2493",1649,72,0.865,2.31,4.27,0.92,85.2,98.8,6
"ID2494",1650,91,0.83,2.56,4.86,0.92,86.4,105.1,11
"ID2495",1651,90,0.779,3.78,5.01,0.92,75.7,104.1,11
"ID2496",1652,82,0.827,3.27,3.63,0.92,79.5,101.8,59
"ID2497",1653,80,0.868,2.92,3.38,0.92,81.6,97.4,3
"ID2498",1654,91,0.847,4.43,3.22,0.92,69.2,89.9,5
"ID2499",1655,64,0.831,3.26,4.29,0.92,74.2,93.9,5
"ID25",1656,57,0.719,4.57,4.05,0.92,62,95.9,72
"ID250",1657,60,0.775,5.37,3.31,0.92,61.4,91.5,8
"ID2500",1658,92,0.836,2.38,4.08,0.92,83.4,99.8,24
"ID2501",1659,90,0.889,1.86,4.44,0.92,90,99,3
"ID2502",1660,93,0.894,1.73,3.2,0.92,91.8,99.8,3
"ID2503",1661,93,0.877,2.24,4.36,0.92,89.5,102.1,3
"ID2504",1662,76,0.845,3.22,4.28,0.92,78.6,98,7
"ID2505",1663,79,0.874,3.09,4.27,0.92,78.5,93.8,5
"ID2506",1664,83,0.879,3.05,3.41,0.92,88,104.8,3
"ID2507",1665,68,0.767,4.89,4.69,0.92,63.1,92.7,6
"ID2508",1666,72,0.871,4.7,2.24,0.92,77,98.4,5
"ID2509",1667,69,0.828,3.71,3.98,0.92,70.5,92.2,10
"ID251",1668,35,0.803,3.25,3.62,0.92,58.2,75.6,7
"ID2510",1669,78,0.861,7.91,4.73,0.92,75.2,103.7,10
"ID2511",1670,76,0.856,2.61,4.05,0.92,79.1,94.2,11
"ID2512",1671,80,0.868,3.29,2.66,0.92,72.1,87.5,5
"ID2513",1672,87,0.868,2.25,3.53,0.92,86.1,99.1,7
"ID2514",1673,83,0.888,2.01,2.92,0.92,82.5,91.8,4
"ID2515",1674,88,0.869,2.19,2.72,0.92,82.2,94.2,8
"ID2516",1675,87,0.845,2.72,4.8,0.92,82.5,99.9,7
"ID2517",1676,79,0.835,2.87,4.11,0.92,83.4,103.2,15
"ID2518",1677,81,0.852,3.08,5.11,0.92,81.2,99.8,4
"ID2519",1678,72,0.863,2.24,4.62,0.92,95.9,110.8,6
"ID252",1679,78,0.797,4.17,3.92,0.92,68.9,95.6,45
"ID2520",1680,73,0.899,1.52,2.94,0.92,78,83,3
"ID2521",1681,81,0.837,2.83,4.04,0.92,76,93.5,11
"ID2523",1682,65,0.834,3.08,5.06,0.92,71.7,89.7,6
"ID2524",1683,96,0.907,1.32,1.79,0.92,83.6,86.9,2
"ID2525",1684,85,0.898,1.66,3.19,0.92,80.2,86.4,3
"ID2526",1685,92,0.841,3.88,3.73,0.92,85.1,110.2,6
"ID2527",1686,89,0.868,2.25,3.53,0.92,86.1,99.1,7
"ID2528",1687,83,0.898,1.85,3.9,0.92,85.6,93.4,4
"ID2529",1688,83,0.826,3.42,4.84,0.92,84.7,108.7,5
"ID253",1689,80,0.843,3.11,5.16,0.92,81,100.4,4
"ID2530",1690,77,0.837,3.57,3.47,0.92,72.1,92,4
"ID2531",1691,67,0.845,3.19,4.01,0.92,75.7,94.4,6
"ID2532",1692,66,0.804,5,3.31,0.92,65.4,93.3,6
"ID2533",1693,74,0.857,3.55,4.28,0.92,74.6,93.3,5
"ID2534",1694,87,0.876,2.86,4.26,0.92,82.6,97.8,5
"ID2535",1695,76,0.871,2.14,2.69,0.92,76.7,87.4,7
"ID2536",1696,78,0.868,3.53,3.76,0.92,80.1,98.4,5
"ID2537",1697,80,0.882,1.76,3.8,0.92,85.3,93.8,10
"ID2538",1698,80,0.854,2.56,4.88,0.92,83.2,98.9,7
"ID2539",1699,82,0.881,2.54,2.71,0.92,81.8,94.7,4
"ID254",1700,84,0.869,2.5,3.27,0.92,79.4,92.8,2
"ID2540",1701,79,0.865,2.45,4.9,0.92,93.4,109.1,4
"ID2541",1702,103,0.798,4.65,3.64,0.92,71.8,100.4,4
"ID2542",1703,92,0.848,2.53,4.93,0.92,92.2,110.1,7
"ID2543",1704,73,0.8,3.42,3.71,0.92,68.8,91,14
"ID2544",1705,60,0.837,2.77,3.85,0.92,73.5,90.2,10
"ID2545",1706,89,0.85,4.59,3.18,0.92,72.9,95.3,4
"ID2546",1707,87,0.893,1.8,3.17,0.92,83.3,90.9,3
"ID2547",1708,87,0.847,2.3,4.68,0.92,78.4,92.5,12
"ID2548",1709,84,0.871,3.01,4.58,0.92,80.3,95.9,4
"ID2549",1710,79,0.863,2.42,4.33,0.92,85.2,99.7,6
"ID255",1711,87,0.885,1.77,3.58,0.92,91.4,100.2,5
"ID2550",1712,66,0.835,4.28,3.87,0.92,71.4,95,7
"ID2551",1713,84,0.834,2.62,3.59,0.92,80.9,98.8,35
"ID2552",1714,84,0.813,3.18,4.2,0.92,75.6,97.2,8
"ID2553",1715,76,0.833,5.4,4.52,0.92,72.3,98.9,4
"ID2554",1716,66,0.814,3.47,4.43,0.92,68.5,89.4,6
"ID2555",1717,71,0.891,2.86,1.73,0.92,71.7,82.9,15
"ID2556",1718,69,0.853,2.79,3.14,0.92,79.1,95.6,6
"ID2557",1719,86,0.88,1.78,3.55,0.92,84,92.5,9
"ID2558",1720,80,0.862,2.5,4.32,0.92,80.2,94.4,4
"ID2559",1721,85,0.835,2.89,4.15,0.92,79.5,98.7,51
"ID256",1722,82,0.859,2.68,3.2,0.92,79.8,95.6,14
"ID2560",1723,86,0.788,3.92,4.72,0.92,66.8,92.1,36
"ID2561",1724,74,0.85,3.86,3.2,0.92,70.6,90,3
"ID2562",1725,72,0.851,2.58,3.77,0.92,85,101.5,13
"ID2563",1726,86,0.805,3.84,5.63,0.92,74.5,100.2,9
"ID2564",1727,62,0.827,3.51,4.18,0.92,74.2,95.6,6
"ID2565",1728,77,0.827,3.24,4.48,0.92,70.5,89.8,11
"ID2566",1729,71,0.791,3.2,3.22,0.92,73,96.5,63
"ID2567",1730,60,0.817,3.63,3.93,0.92,79.2,104,8
"ID2568",1731,73,0.836,8.4,2.49,0.92,63.6,94.7,5
"ID2569",1732,77,0.837,3.16,4.65,0.92,76.8,96.4,8
"ID257",1733,66,0.87,3.38,3.09,0.92,84.1,102.9,4
"ID2570",1734,76,0.876,2.32,3.09,0.92,83.8,96.1,3
"ID2571",1735,84,0.898,1.65,2.75,0.92,86.8,93.3,3
"ID2572",1736,85,0.914,1.15,2.71,0.92,86.8,88.5,2
"ID2573",1737,82,0.873,1.99,4.51,0.92,83.6,94.3,8
"ID2574",1738,82,0.852,3.23,3.8,0.92,83.8,103.5,3
"ID2575",1739,82,0.882,2.72,2.95,0.92,79.7,92.9,4
"ID2576",1740,114,0.798,4.65,3.64,0.92,71.8,100.4,4
"ID2577",1741,69,0.819,3.81,3.79,0.92,73.7,97.4,9
"ID2578",1742,91,0.833,3.41,3.32,0.92,68.7,87.5,5
"ID2579",1743,84,0.833,7.07,2.97,0.92,68.6,100.7,8
"ID258",1744,92,0.862,3.46,3.34,0.92,77.5,96.1,5
"ID2580",1745,67,0.84,4.05,3.91,0.92,71.3,93,5
"ID2581",1746,73,0.833,5.4,4.52,0.92,72.3,98.9,4
"ID2582",1747,74,0.76,4.95,3.31,0.92,65.2,96.4,7
"ID2583",1748,58,0.863,26.29,1.69,0.92,51.4,93.9,8
"ID2584",1749,77,0.768,4.35,4.67,0.92,65.9,94.4,14
"ID2585",1750,87,0.878,1.95,3.05,0.92,82.2,91.8,5
"ID2586",1751,79,0.844,3.12,4.31,0.92,88.6,110.1,9
"ID2587",1752,81,0.835,4.53,3.94,0.92,83.8,111.8,5
"ID2588",1753,60,0.869,3.36,2.97,0.92,79.6,96.7,6
"ID2589",1754,81,0.831,2.96,3.86,0.92,72.4,90.3,6
"ID259",1755,71,0.858,3.12,3.53,0.92,73.9,90.3,4
"ID2590",1756,81,0.808,4.29,5.11,0.92,80.7,110.3,6
"ID2591",1757,95,0.837,2.53,4.52,0.92,76.3,92.2,55
"ID2592",1758,76,0.796,3.13,4.27,0.92,72.9,95.2,14
"ID2593",1759,76,0.836,3.82,5.14,0.92,73,93.5,2
"ID2594",1760,79,0.888,2.58,4.62,0.92,82.4,94.7,6
"ID2595",1761,85,0.885,3.74,3.52,0.92,86.5,105.1,6
"ID2596",1762,72,0.863,26.29,1.69,0.92,51.4,93.9,8
"ID2597",1763,79,0.889,1.56,3.15,0.92,84.4,90.8,9
"ID2598",1764,107,0.844,3.12,4.31,0.92,88.6,110.1,9
"ID2599",1765,80,0.802,3.75,5.04,0.92,80,107.6,18
"ID26",1766,52,0.69,4.72,4.74,0.92,53.4,86.6,71
"ID260",1767,73,0.847,2.93,4.65,0.92,70.8,86.8,8
"ID2600",1768,74,0.772,3.5,5.09,0.92,72,98.8,74
"ID2601",1769,85,0.764,4.07,3.65,0.92,72.6,104.2,71
"ID2602",1770,68,0.796,3.13,4.27,0.92,72.9,95.2,14
"ID2603",1771,72,0.774,4.21,4.1,0.92,68.4,97.2,18
"ID2604",1772,77,0.763,3.55,4.74,0.92,72,100,64
"ID2605",1773,52,0.753,5.04,3.74,0.92,57.9,87.5,9
"ID2606",1774,77,0.845,3.3,4.77,0.92,67.4,84.5,4
"ID2607",1775,76,0.882,2.23,3.03,0.92,77.1,87.5,4
"ID2608",1776,76,0.877,2.89,3.89,0.92,76.6,90.5,4
"ID2609",1777,83,0.858,2.48,4.37,0.92,78,92,5
"ID261",1778,69,0.842,4.54,5.23,0.92,70,92.4,5
"ID2610",1779,78,0.847,2.91,4.14,0.92,76.9,94.2,6
"ID2611",1780,89,0.849,3.17,3.96,0.92,88,109,4
"ID2612",1781,81,0.866,2.7,5.23,0.92,88.9,105.4,4
"ID2613",1782,83,0.883,2,3.04,0.92,81.4,91,4
"ID2614",1783,77,0.891,2,2.62,0.92,85,94.2,4
"ID2615",1784,83,0.829,3.03,4.44,0.92,87,109.3,8
"ID2616",1785,70,0.846,4.23,3.74,0.92,65.1,84.4,4
"ID2617",1786,61,0.82,3.78,4.25,0.92,65.7,86.5,7
"ID2618",1787,78,0.805,3.84,5.63,0.92,74.5,100.2,9
"ID2619",1788,61,0.776,4.3,3.9,0.92,70.6,100.3,16
"ID262",1789,76,0.882,11.06,2.16,0.92,59.9,87.7,6
"ID2620",1790,71,0.818,2.92,4.37,0.92,73.7,93,20
"ID2621",1791,91,0.856,2.1,3.69,0.92,93.1,107.3,22
"ID2622",1792,78,0.843,3.35,3.78,0.92,78.6,98.9,5
"ID2623",1793,76,0.854,2.46,3.64,0.92,82.7,98,12
"ID2624",1794,79,0.916,1.1,2.39,0.92,82.4,83.4,2
"ID2625",1795,67,0.849,2.54,2.74,0.92,80.4,96,8
"ID2627",1796,56,0.808,3.72,4.25,0.92,74,98.3,8
"ID2628",1797,66,0.827,4.67,4.37,0.92,63.9,86.4,3
"ID2629",1798,73,0.825,3.2,3.64,0.92,75.4,95.8,8
"ID263",1799,79,0.824,7.52,3.35,0.92,65.4,97.2,4
"ID2630",1800,84,0.864,2.51,3.9,0.92,83.9,98.5,5
"ID2631",1801,76,0.819,3.77,4.83,0.92,70.3,92.8,13
"ID2632",1802,65,0.801,3.79,4.22,0.92,67,90.4,10
"ID2633",1803,76,0.826,2.95,3.73,0.92,72.4,90.9,14
