"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"ID2219",1283,74,0.663,3.64,30.41,0.83,57.5,92,4
"ID222",1284,52,0.717,2.57,28.33,0.83,65.3,90,3
"ID2220",1285,16,0.63,4.24,31.72,0.83,55.7,96.6,2
"ID2221",1286,81,0.714,3.23,32.08,0.83,61.8,90.8,6
"ID2222",1287,57,0.68,2.66,27.26,0.83,63.9,91.9,4
"ID2223",1288,95,0.773,1.56,30.74,0.83,74.8,86.2,4
"ID2224",1289,67,0.782,1.85,28,0.83,70,83.6,6
"ID2225",1290,67,0.778,1.75,32.21,0.83,72.3,85.4,4
"ID2226",1291,57,0.766,2.07,34.06,0.83,69.1,86.1,5
"ID2227",1292,57,0.755,2.42,33.47,0.83,66.5,87.1,5
"ID2228",1293,73,0.686,3.17,29.73,0.83,60.1,90.4,3
"ID2229",1294,61,0.693,3.03,30.26,0.83,61.4,90.6,3
"ID223",1295,53,0.703,2.65,29.68,0.83,64.8,91.3,4
"ID2230",1296,80,0.711,3.34,33.62,0.83,62,92,6
"ID2231",1297,53,0.693,2.26,29.37,0.83,66.5,90.2,6
"ID2232",1298,76,0.733,1.99,29.78,0.83,66.6,84.2,5
"ID2233",1299,81,0.749,1.81,31.46,0.83,69,84,4
"ID2234",1300,67,0.761,2.14,35.09,0.83,77.8,98.1,4
"ID2235",1301,80,0.784,1.8,29.49,0.83,69.7,82.5,5
"ID2236",1302,89,0.766,2.07,34.06,0.83,69.1,86.1,5
"ID2237",1303,63,0.7,2.53,34.48,0.83,63.7,88.6,3
"ID2238",1304,88,0.734,2,32.26,0.83,69,87.4,5
"ID2239",1305,81,0.74,2.06,30.53,0.83,72.7,92.3,4
"ID224",1306,63,0.699,2.93,31.1,0.83,63.2,91.6,3
"ID2240",1307,67,0.744,2.19,31.55,0.83,73.6,94.7,3
"ID2241",1308,63,0.743,2.57,31.02,0.83,73.1,98.4,4
"ID2242",1309,68,0.643,3.46,33.83,0.83,59.2,95.3,3
"ID2243",1310,54,0.694,2.67,34.41,0.83,66.6,94.6,4
"ID2244",1311,63,0.722,2.14,32.96,0.83,69,90,4
"ID2245",1312,59,0.718,2.2,32.56,0.83,68.3,90,4
"ID2246",1313,59,0.654,3.75,33.2,0.83,58.9,96.4,2
"ID2247",1314,46,0.716,2.81,34.87,0.83,61.3,86.4,5
"ID2248",1315,54,0.719,2.71,37.3,0.83,62.2,86.7,4
"ID2249",1316,79,0.681,2.75,31,0.83,64.7,93.9,4
"ID225",1317,66,0.727,2.07,30.53,0.83,70,89.9,5
"ID2250",1318,51,0.696,2.55,33.67,0.83,66.5,93.1,4
"ID2251",1319,77,0.702,2.46,33.38,0.83,67.1,92.4,4
"ID2252",1320,38,0.701,2.49,34.77,0.83,66.7,92.2,3
"ID2253",1321,68,0.744,2.19,31.55,0.83,73.6,94.7,3
"ID2254",1322,67,0.664,3.24,31.99,0.83,60.4,93.6,3
"ID2255",1323,73,0.672,3.08,32.67,0.83,61.9,93.6,3
"ID2256",1324,75,0.726,2.18,34.07,0.83,69.5,90.8,4
"ID2257",1325,57,0.674,3.54,31.24,0.83,59.5,93.5,4
"ID2258",1326,65,0.689,2.71,32.19,0.83,61.9,88.7,4
"ID2259",1327,85,0.697,2.96,29.21,0.83,61.5,89.5,3
"ID226",1328,82,0.753,1.79,28.6,0.83,72.3,87.4,5
"ID2260",1329,76,0.677,2.58,32.85,0.83,64.5,92.1,5
"ID2261",1330,78,0.687,2.32,28.38,0.83,67.2,92.2,7
"ID2262",1331,68,0.709,2.15,28.66,0.83,69,91.1,6
"ID2263",1332,57,0.742,2.01,30.6,0.83,70.2,88.5,4
"ID2264",1333,66,0.743,1.99,30.08,0.83,68.2,85.6,4
"ID2265",1334,92,0.759,2.09,34.53,0.83,78.9,99,3
"ID2266",1335,63,0.757,2.2,32.77,0.83,77.9,99.3,4
"ID2267",1336,62,0.789,1.76,39.11,0.83,69.6,81.7,6
"ID2268",1337,76,0.782,1.98,33.38,0.83,70.8,85.9,7
"ID2269",1338,51,0.798,1.52,28,0.83,79.9,89.8,5
"ID227",1339,81,0.762,1.99,35.55,0.83,79.4,98.1,3
"ID2270",1340,97,0.803,1.33,29.7,0.83,79,85.6,3
"ID2271",1341,79,0.798,1.42,31.79,0.83,76.6,84.6,3
"ID2272",1342,54,0.752,2.86,33.6,0.83,62.2,85.3,6
"ID2273",1343,70,0.721,2.69,28.7,0.83,64.4,89.5,4
"ID2274",1344,65,0.7,2.64,29.58,0.83,62.7,88.4,4
"ID2275",1345,71,0.695,2.58,28.31,0.83,62.1,87.3,4
"ID2276",1346,75,0.67,2.86,29.64,0.83,61.1,90.5,4
"ID2277",1347,51,0.663,2.99,27.6,0.83,61.9,93.5,3
"ID2278",1348,41,0.667,2.94,29.51,0.83,62.2,93.2,3
"ID2279",1349,87,0.754,2.26,32.39,0.83,78.4,101,4
"ID228",1350,72,0.79,1.68,29.33,0.83,69.3,80.2,5
"ID2280",1351,74,0.77,2.19,31.04,0.83,74.9,94.2,6
"ID2281",1352,87,0.779,2.03,33.75,0.83,71.4,87.5,7
"ID2282",1353,54,0.749,2.93,30.99,0.83,59.2,82,7
"ID2283",1354,52,0.749,2.71,38.47,0.83,65.2,88.5,6
"ID2284",1355,76,0.68,2.64,28.97,0.83,61,87.4,3
"ID2285",1356,53,0.667,2.94,29.51,0.83,62.2,93.2,3
"ID2286",1357,80,0.691,2.4,33.34,0.83,66.7,92.2,6
"ID2287",1358,73,0.787,1.79,29.78,0.83,71,83.7,6
"ID2288",1359,58,0.797,1.52,30.33,0.83,69.1,77.7,5
"ID2289",1360,68,0.734,2.58,30.72,0.83,66,89.5,4
"ID229",1361,71,0.794,1.59,35.59,0.83,68,77.5,5
"ID2290",1362,72,0.682,2.76,32.07,0.83,61.2,88.6,4
"ID2291",1363,62,0.727,2.07,30.53,0.83,70,89.9,5
"ID2292",1364,62,0.742,2.01,30.6,0.83,70.2,88.5,4
"ID2293",1365,82,0.762,1.79,32.35,0.83,77.5,93.1,3
"ID2294",1366,89,0.799,1.41,32.83,0.83,80.2,88.5,4
"ID2295",1367,97,0.799,1.39,34.71,0.83,79.9,87.8,3
"ID2296",1368,84,0.803,1.33,29.7,0.83,79,85.6,3
"ID2297",1369,65,0.751,2.82,34.47,0.83,63.3,86.7,6
"ID2298",1370,56,0.709,3.05,32.47,0.83,61.1,88.7,5
"ID2299",1371,60,0.801,1.51,29.67,0.83,69.8,78.1,5
"ID230",1372,75,0.78,2.02,33.81,0.83,70.8,86.5,7
"ID2300",1373,71,0.784,1.85,37.18,0.83,70.4,83.9,6
"ID2301",1374,82,0.787,1.94,32.43,0.83,75.9,91.4,7
"ID2302",1375,77,0.798,1.38,30.84,0.83,81.5,89.5,2
"ID2303",1376,100,0.784,1.62,27.93,0.83,74.2,85.6,4
"ID2304",1377,71,0.753,2.92,29.2,0.83,63.5,87.6,7
"ID2305",1378,51,0.752,3.16,31.22,0.83,62.1,87.5,7
"ID2306",1379,60,0.759,2.58,35.09,0.83,65.7,87.1,7
"ID2307",1380,71,0.687,2.55,29.66,0.83,63.4,89.5,4
"ID2308",1381,53,0.698,2.59,31.36,0.83,65.9,92.5,4
"ID2309",1382,78,0.728,2.26,32.48,0.83,70.1,92.3,4
"ID231",1383,79,0.794,1.64,29.3,0.83,78.4,90.1,6
"ID2310",1384,71,0.759,2.38,34.59,0.83,78.1,101.5,5
"ID2311",1385,66,0.789,1.85,27.8,0.83,72.1,85.6,6
"ID2312",1386,65,0.805,1.4,30.47,0.83,69.1,75.8,5
"ID2313",1387,67,0.801,1.47,32.54,0.83,68.9,76.7,5
"ID2314",1388,57,0.778,1.96,32.17,0.83,71,86.4,6
"ID2316",1389,98,0.791,1.76,29.98,0.83,77.3,90.5,6
"ID2317",1390,65,0.792,1.67,28.85,0.83,78.5,90.7,5
"ID2318",1391,83,0.805,1.29,30.16,0.83,80,86,2
"ID2319",1392,75,0.803,1.32,29.74,0.83,77.4,83.9,3
"ID232",1393,64,0.754,2.8,32.6,0.83,61,83.2,6
"ID2320",1394,85,0.795,1.45,28.48,0.83,75.9,84.4,3
"ID2321",1395,66,0.76,2.47,30.86,0.83,66.4,87.1,6
"ID2322",1396,79,0.762,2.48,30.37,0.83,66.6,87.1,6
"ID2323",1397,70,0.706,2.59,31.01,0.83,64.5,90,4
"ID2324",1398,75,0.707,2.4,33.45,0.83,66.2,90.3,4
"ID2325",1399,59,0.712,2.93,35.37,0.83,64,91.8,4
"ID2326",1400,55,0.725,2.68,32.57,0.83,64.9,89.6,4
"ID2327",1401,57,0.752,2.19,33.76,0.83,70.3,89.9,4
"ID2328",1402,92,0.782,1.79,31.32,0.83,76.7,90.8,4
"ID2329",1403,68,0.777,2.03,30.1,0.83,76.5,93.9,5
"ID233",1404,55,0.753,2.81,31.61,0.83,60.4,82.4,6
"ID2330",1405,81,0.786,2.13,32.11,0.83,73.9,91.1,7
"ID2332",1406,60,0.771,1.95,29.88,0.83,72.4,88.3,5
"ID2333",1407,62,0.78,1.97,29.56,0.83,74.5,90.4,6
"ID2334",1408,83,0.785,1.95,30.13,0.83,76.1,91.9,7
"ID2335",1409,90,0.79,1.51,27.27,0.83,80.2,90.5,3
"ID2336",1410,97,0.801,1.38,31.48,0.83,80.4,88,3
"ID2337",1411,70,0.774,1.81,29.23,0.83,74.4,88.9,4
"ID2338",1412,65,0.742,3.6,29.59,0.83,58.7,86.4,9
"ID2339",1413,62,0.762,2.48,30.37,0.83,66.6,87.1,6
"ID234",1414,54,0.744,2.91,31.85,0.83,58.7,81.5,6
"ID2340",1415,73,0.765,2.45,27.37,0.83,66.6,86.6,7
"ID2341",1416,62,0.78,2,33.73,0.83,71,86.6,7
"ID2342",1417,76,0.788,1.86,32.1,0.83,76.2,90.6,7
"ID2343",1418,53,0.796,1.5,29.02,0.83,80.4,90.3,4
"ID2344",1419,108,0.757,2.27,29.79,0.83,68.4,87.9,5
"ID2345",1420,52,0.743,3.01,31.8,0.83,58.5,82,7
"ID2346",1421,45,0.747,2.63,33.96,0.83,64.3,86.6,6
"ID2347",1422,56,0.704,2.53,28.56,0.83,62.6,87,4
"ID2348",1423,85,0.692,2.52,29.57,0.83,62.8,88,4
"ID2349",1424,74,0.677,2.8,28.11,0.83,63.7,93.2,4
"ID235",1425,89,0.689,2.46,30.95,0.83,65.4,91.1,5
"ID2350",1426,71,0.692,2.7,31.05,0.83,65.3,93.5,4
"ID2351",1427,83,0.769,1.97,31.54,0.83,73.4,90,4
"ID2352",1428,76,0.763,2.33,29.92,0.83,77.8,100.2,5
"ID2353",1429,68,0.754,2.47,29.08,0.83,67.1,88.4,5
"ID2354",1430,62,0.738,2.65,28.88,0.83,63.2,86,5
"ID2355",1431,53,0.76,2.14,33.13,0.83,67.7,85.4,5
"ID2356",1432,67,0.777,1.87,30.98,0.83,78.5,94.3,4
"ID2357",1433,72,0.788,1.71,32.75,0.83,73.4,85.5,5
"ID2358",1434,68,0.77,1.86,32.01,0.83,73.7,88.9,4
"ID2359",1435,100,0.781,1.74,27.67,0.83,77.6,91.2,4
"ID236",1436,66,0.697,2.33,32.28,0.83,68,92.8,6
"ID2360",1437,79,0.771,1.79,32.57,0.83,76.5,91.3,3
"ID2361",1438,82,0.761,2,31.81,0.83,73.7,91.2,4
"ID2362",1439,69,0.757,2.48,28.94,0.83,67,88.2,6
"ID2363",1440,55,0.737,2.43,30.3,0.83,68,90.6,4
"ID2364",1441,55,0.752,2.34,33.68,0.83,65.7,85.4,5
"ID2365",1442,86,0.789,1.57,26.24,0.83,81.6,93,4
"ID2366",1443,85,0.772,2.1,30.92,0.83,78.5,97.5,5
"ID2367",1444,65,0.728,2.87,29.01,0.83,62.9,88.2,5
"ID2368",1445,78,0.683,2.94,33.11,0.83,63.8,94.1,4
"ID2369",1446,33,0.693,2.96,30.81,0.83,63.9,93.7,3
"ID237",1447,69,0.756,2.2,33.87,0.83,78.9,100.6,4
"ID2370",1448,57,0.735,2.47,30.94,0.83,66.4,89,4
"ID2371",1449,79,0.783,1.75,26.05,0.83,78.3,92,4
"ID2372",1450,77,0.766,2.3,30.24,0.83,77.8,99.5,5
"ID2373",1451,66,0.782,1.85,35.84,0.83,71.4,85.3,6
"ID2374",1452,65,0.773,1.97,31.48,0.83,71.6,87.5,5
"ID2375",1453,64,0.765,2.09,31.67,0.83,71.9,89.8,5
"ID2376",1454,68,0.746,3.69,29.29,0.83,61.5,90.8,8
"ID2377",1455,70,0.774,1.78,32.49,0.83,75.9,90.3,4
"ID2378",1456,45,0.763,2.12,31.67,0.83,77.8,97.7,5
"ID2379",1457,81,0.773,1.87,32.11,0.83,77.9,93.9,4
"ID238",1458,86,0.756,2.29,31.01,0.83,78,100.6,4
"ID2380",1459,77,0.776,1.69,32.34,0.83,80.7,94.6,3
"ID2381",1460,58,0.745,3.1,31.58,0.83,61.6,87.2,6
"ID2382",1461,62,0.744,3.17,29.63,0.83,61.1,87,6
"ID2383",1462,62,0.751,2.42,28.97,0.83,68.2,89.5,5
"ID2384",1463,58,0.753,2.41,32.57,0.83,66.2,86.7,6
"ID2385",1464,72,0.752,2.27,27.77,0.83,66.9,86.4,5
"ID2386",1465,66,0.735,2.69,27.67,0.83,65.2,89.4,5
"ID2387",1466,60,0.757,2.16,37.3,0.83,67.1,85.1,4
"ID2388",1467,81,0.784,1.63,30.13,0.83,75,86.6,3
"ID2389",1468,84,0.786,1.55,30.93,0.83,82.4,93.8,3
"ID239",1469,70,0.78,2,33.73,0.83,71,86.6,7
"ID2390",1470,65,0.806,1.6,29.03,0.83,73.8,83.5,7
"ID2391",1471,76,0.807,1.57,27.21,0.83,73,82.1,8
"ID2392",1472,67,0.8,1.53,28.4,0.83,72.6,81.5,5
"ID2393",1473,63,0.781,1.72,32.07,0.83,75.1,88,4
"ID2394",1474,61,0.763,2.12,31.67,0.83,77.8,97.7,5
"ID2395",1475,82,0.77,2.03,30.41,0.83,77.3,95.4,5
"ID2396",1476,58,0.786,1.58,32.62,0.83,81.8,93.6,3
"ID2397",1477,78,0.748,2.36,30.01,0.83,67.4,88.2,4
"ID2398",1478,72,0.735,2.9,32.87,0.83,59.5,83.3,6
"ID2399",1479,49,0.762,2.17,28.44,0.83,69.2,87.5,5
"ID24",1480,54,0.709,3.15,34.1,0.83,68.9,101.2,4
"ID240",1481,60,0.788,1.86,32.1,0.83,76.2,90.6,7
"ID2400",1482,62,0.772,1.94,31.59,0.83,69.4,84.6,5
"ID2401",1483,50,0.74,2.43,29.29,0.83,67,89,4
"ID2402",1484,80,0.807,1.44,33.66,0.83,79.8,87.9,5
"ID2403",1485,82,0.801,1.39,34.05,0.83,82.6,90.8,4
"ID2404",1486,78,0.763,2.15,28.95,0.83,76.9,96.9,5
"ID2405",1487,71,0.773,1.77,32.63,0.83,80.7,95.9,3
"ID2406",1488,68,0.733,2.68,33.24,0.83,60.2,82.7,5
"ID2407",1489,52,0.747,2.32,31.87,0.83,69.2,90.2,4
"ID2408",1490,69,0.776,1.91,31.94,0.83,70,84.7,5
"ID2409",1491,73,0.778,1.95,31.33,0.83,70.6,85.6,5
"ID241",1492,76,0.796,1.5,29.02,0.83,80.4,90.3,4
"ID2410",1493,85,0.74,2.43,29.29,0.83,67,89,4
"ID2411",1494,70,0.779,1.84,29.54,0.83,77.4,92.5,5
"ID2412",1495,66,0.784,1.62,29.21,0.83,78.9,90.9,3
"ID2413",1496,56,0.735,2.94,27.74,0.83,58.2,81.7,6
"ID2414",1497,65,0.757,2.56,30.53,0.83,68.2,90.4,6
"ID2415",1498,56,0.754,2.22,27.01,0.83,67.9,87,5
"ID2416",1499,53,0.737,2.6,27.35,0.83,64.7,87.8,5
"ID2417",1500,66,0.801,1.63,33.43,0.83,78,89,6
"ID2418",1501,79,0.788,1.73,33.35,0.83,80.1,93.6,5
"ID2419",1502,69,0.796,1.66,29.76,0.83,79.1,90.9,6
"ID242",1503,83,0.777,1.75,28.03,0.83,72,85.1,4
"ID2420",1504,67,0.807,1.57,27.21,0.83,73,82.1,8
"ID2421",1505,69,0.778,1.89,33.68,0.83,71.1,85.6,5
"ID2422",1506,74,0.775,1.96,33.33,0.83,71.1,86.7,5
"ID2424",1507,60,0.799,1.37,31.11,0.83,75.5,82.7,3
"ID2425",1508,80,0.811,1.25,28.6,0.83,82.1,87.3,3
"ID2426",1509,62,0.802,1.62,29.01,0.83,75.7,86.2,7
"ID2427",1510,79,0.807,1.31,35.42,0.83,83.1,89.5,3
"ID2428",1511,77,0.81,1.26,32.75,0.83,82.9,88.4,3
"ID2429",1512,82,0.809,1.27,34.61,0.83,83.4,89,3
"ID243",1513,77,0.767,1.99,31.11,0.83,70.5,86.7,4
"ID2430",1514,66,0.773,1.76,29.66,0.83,75.2,89.2,3
"ID2431",1515,86,0.763,2.13,33,0.83,76.2,95.8,5
"ID2432",1516,70,0.769,2.11,27.55,0.83,75.5,94.2,5
"ID2433",1517,96,0.765,1.77,33.79,0.83,80.2,95.9,3
"ID2434",1518,65,0.752,2.47,30.02,0.83,61.7,81.5,5
"ID2435",1519,69,0.749,2.5,28.58,0.83,61.6,81.9,5
"ID2436",1520,72,0.746,2.51,29.54,0.83,61.5,82,5
"ID2437",1521,51,0.74,2.62,33.72,0.83,62.9,85.2,6
"ID2438",1522,107,0.75,2.25,30.4,0.83,70.9,91.5,4
"ID2439",1523,78,0.775,1.96,33.33,0.83,71.1,86.7,5
"ID244",1524,52,0.755,2.86,31.74,0.83,60.5,82.9,7
"ID2440",1525,70,0.76,2.05,30.95,0.83,69.8,87,4
"ID2442",1526,64,0.796,1.6,29.24,0.83,71.2,81.1,5
"ID2443",1527,73,0.767,1.79,30.51,0.83,80.5,96.5,3
"ID2444",1528,119,0.765,1.77,33.79,0.83,80.2,95.9,3
"ID2445",1529,96,0.756,1.85,32.12,0.83,77,93.9,4
"ID2446",1530,65,0.743,2.63,32.59,0.83,62.2,84.3,5
"ID2447",1531,63,0.742,2.51,30.9,0.83,61.2,81.9,5
"ID2448",1532,79,0.752,2.17,29.59,0.83,71.8,91.6,4
"ID2449",1533,59,0.772,1.88,32.75,0.83,71.5,86.4,4
"ID245",1534,57,0.697,2.33,32.28,0.83,68,92.8,6
"ID2450",1535,57,0.751,1.89,30.82,0.83,69.6,85.7,4
"ID2451",1536,81,0.807,1.26,31.66,0.83,76.1,81.3,3
"ID2452",1537,88,0.813,1.2,31,0.83,76.7,80.7,3
"ID2453",1538,82,0.81,1.2,35.08,0.83,84.5,89,4
"ID2454",1539,85,0.792,1.7,28.4,0.83,77,89.3,5
"ID2455",1540,83,0.806,1.33,37.63,0.83,83.9,90.8,4
"ID2456",1541,68,0.79,1.52,32.04,0.83,74.9,84.6,3
"ID2457",1542,79,0.804,1.33,29.89,0.83,81.2,87.9,3
"ID2458",1543,94,0.799,1.34,25.09,0.83,84.5,91.9,3
"ID2459",1544,96,0.795,1.39,27.33,0.83,84.2,92.7,3
"ID246",1545,60,0.752,2.16,29.95,0.83,70.6,89.8,3
"ID2460",1546,87,0.794,1.4,30.72,0.83,82.1,90.6,3
"ID2461",1547,95,0.802,1.4,33.1,0.83,82.1,90.1,4
"ID2462",1548,82,0.801,1.39,34.05,0.83,82.6,90.8,4
"ID2463",1549,65,0.767,1.91,31.91,0.83,79.2,96.5,4
"ID2464",1550,55,0.732,2.76,31.43,0.83,61.5,85.1,5
"ID2465",1551,50,0.75,2.25,30.4,0.83,70.9,91.5,4
"ID2466",1552,80,0.808,1.3,33.52,0.83,82.8,89.1,4
"ID2467",1553,70,0.787,1.76,26.75,0.83,73.5,86.3,5
"ID2468",1554,64,0.771,2.06,32.56,0.83,75.9,94,5
"ID2469",1555,63,0.751,2.08,29.87,0.83,76.7,96.9,3
"ID247",1556,81,0.755,2.04,29.42,0.83,73.4,91.9,3
"ID2470",1557,70,0.753,1.95,29.68,0.83,78.2,96.8,3
"ID2472",1558,76,0.752,2.1,37.1,0.83,71.1,89.8,3
"ID2473",1559,77,0.744,2.01,34.88,0.83,69.2,87.2,4
"ID2474",1560,42,0.751,1.81,30.61,0.83,69.4,84.4,5
"ID2476",1561,85,0.813,1.2,32.02,0.83,76.8,80.8,3
"ID2477",1562,80,0.804,1.3,27.11,0.83,81.9,88.3,2
"ID2478",1563,79,0.785,1.69,32.64,0.83,80,93.1,4
"ID2479",1564,61,0.771,1.92,29.71,0.83,73.2,88.9,4
"ID248",1565,76,0.754,2.26,32.39,0.83,78.4,101,4
"ID2480",1566,73,0.773,1.84,29.16,0.83,73.7,88.5,4
"ID2482",1567,75,0.744,2.01,34.88,0.83,69.2,87.2,4
"ID2483",1568,77,0.751,1.81,30.61,0.83,69.4,84.4,5
"ID2484",1569,79,0.799,1.3,27.72,0.83,75.4,81.4,4
"ID2485",1570,76,0.808,1.28,29.58,0.83,78,83.6,3
"ID2486",1571,88,0.808,1.25,29.23,0.83,80.5,85.7,3
"ID2487",1572,61,0.773,1.9,29.94,0.83,73.8,89.4,4
"ID2488",1573,61,0.778,1.73,28.69,0.83,74.7,88,4
"ID2489",1574,72,0.783,1.64,30.23,0.83,76.1,88.1,4
"ID249",1575,85,0.759,2.29,29.75,0.83,77.2,99.4,5
"ID2490",1576,57,0.785,1.64,34.46,0.83,76.6,88.4,4
"ID2491",1577,77,0.783,1.73,34.48,0.83,76.7,90,5
"ID2492",1578,50,0.781,1.83,32.5,0.83,76.3,90.9,5
"ID2493",1579,67,0.728,2.61,28.62,0.83,64,87.7,4
"ID2494",1580,59,0.774,2.05,27.41,0.83,74.7,92,5
"ID2495",1581,52,0.77,2.11,27.77,0.83,74.2,92.5,5
"ID2496",1582,52,0.752,2.26,32.1,0.83,62.7,80.8,5
"ID2498",1583,94,0.762,1.98,35.45,0.83,71.2,87.9,3
"ID2499",1584,62,0.751,1.89,30.82,0.83,69.6,85.7,4
"ID25",1585,80,0.691,2.88,29.65,0.83,69.2,100.9,3
"ID250",1586,34,0.662,3.01,31.12,0.83,59.1,89.5,4
"ID2500",1587,73,0.759,1.73,30.32,0.83,71.1,84.9,5
"ID2501",1588,65,0.794,1.36,28.26,0.83,75.2,82.6,4
"ID2504",1589,87,0.808,1.27,28.28,0.83,83.3,89.1,3
"ID2505",1590,86,0.808,1.26,29.39,0.83,84.1,89.8,2
"ID2506",1591,90,0.808,1.22,31.19,0.83,84.7,89.7,3
"ID2507",1592,69,0.772,1.93,30.72,0.83,69.9,85.1,5
"ID2508",1593,55,0.742,2.33,34.65,0.83,65.4,85.6,4
"ID2509",1594,67,0.753,2.09,31.77,0.83,71.9,90.7,4
"ID251",1595,66,0.648,3.44,26.41,0.83,58.7,93.7,4
"ID2510",1596,72,0.781,1.72,28.85,0.83,73.1,85.8,4
"ID2511",1597,56,0.736,2.26,33.52,0.83,70.1,91.7,2
"ID2512",1598,18,0.753,1.74,28.66,0.83,69.5,83.6,6
"ID2513",1599,71,0.812,1.2,30.13,0.83,75.8,79.8,3
"ID2514",1600,87,0.81,1.23,28.52,0.83,76,80.5,3
"ID2515",1601,81,0.802,1.36,27.49,0.83,79.3,86.5,3
"ID2516",1602,85,0.801,1.37,27.89,0.83,79.1,86.6,3
"ID2517",1603,89,0.799,1.42,26.63,0.83,78.8,87,4
"ID2518",1604,77,0.798,1.51,27.52,0.83,80.2,90,5
"ID2519",1605,78,0.793,1.53,28.3,0.83,83.9,94.8,4
"ID252",1606,74,0.685,2.65,32.7,0.83,63.8,91.1,4
"ID2520",1607,71,0.786,1.61,34.19,0.83,75.9,87.3,4
"ID2521",1608,58,0.727,2.51,31.07,0.83,71.7,97.3,3
"ID2523",1609,70,0.743,1.86,29.35,0.83,68.3,84.2,6
"ID2524",1610,57,0.751,2.3,31.65,0.83,64.3,83.4,5
"ID2525",1611,72,0.761,2.18,28.76,0.83,65.9,83.5,5
"ID2526",1612,72,0.806,1.26,36.15,0.83,75.6,80.8,3
"ID2527",1613,78,0.812,1.2,30.13,0.83,75.8,79.8,3
"ID2528",1614,81,0.811,1.22,29.76,0.83,75.8,80.1,2
"ID2529",1615,76,0.78,1.76,31.92,0.83,79.7,93.9,4
"ID253",1616,65,0.709,2.15,28.66,0.83,69,91.1,6
"ID2530",1617,78,0.763,2.06,28.69,0.83,73.1,91.1,4
"ID2531",1618,58,0.75,2.35,28.26,0.83,62.7,81.8,5
"ID2532",1619,65,0.758,1.98,32.43,0.83,72.3,89.4,3
"ID2534",1620,57,0.773,1.85,30.23,0.83,73.1,87.8,5
"ID2535",1621,61,0.726,2.15,36.12,0.83,66.5,86.5,5
"ID2536",1622,72,0.796,1.35,35.8,0.83,74.4,81.3,4
"ID2537",1623,80,0.802,1.41,28.18,0.83,76.7,84.4,4
"ID2538",1624,77,0.801,1.49,32.81,0.83,77,85.9,5
"ID2539",1625,61,0.799,1.52,31.49,0.83,77,86.5,5
"ID254",1626,55,0.745,1.91,29.11,0.83,68.8,85.3,4
"ID2540",1627,84,0.785,1.68,28.12,0.83,81.3,94.5,4
"ID2542",1628,78,0.768,1.97,30.53,0.83,75.5,92.6,4
"ID2544",1629,76,0.78,1.7,30.74,0.83,75.5,88.4,4
"ID2545",1630,82,0.792,1.56,29.25,0.83,74.7,84.7,4
"ID2546",1631,83,0.798,1.5,26.77,0.83,72.8,81.5,4
"ID2547",1632,106,0.752,2.21,30.34,0.83,71.9,92.1,4
"ID2548",1633,78,0.746,2.27,31.62,0.83,72.8,94.5,4
"ID2549",1634,84,0.735,2.4,29.18,0.83,72.4,96.3,3
"ID255",1635,78,0.758,1.74,28.32,0.83,74.2,88.9,4
"ID2550",1636,64,0.723,2.68,29.22,0.83,69,95.8,4
"ID2551",1637,53,0.728,2.68,28.43,0.83,61.8,85.2,5
"ID2552",1638,54,0.726,2.4,34.48,0.83,66.3,88.9,3
"ID2553",1639,55,0.756,2.2,28.22,0.83,64.4,82.1,5
"ID2554",1640,68,0.734,2.03,28.35,0.83,67.1,85.2,5
"ID2555",1641,66,0.753,1.76,29.81,0.83,69.3,83.5,6
"ID2556",1642,77,0.779,1.5,29.83,0.83,72.4,82,5
"ID2557",1643,65,0.798,1.35,29.73,0.83,73.7,80.4,3
"ID2558",1644,78,0.8,1.44,28.9,0.83,75.3,83.3,4
"ID2559",1645,70,0.8,1.54,33.18,0.83,75.7,85.1,5
"ID256",1646,56,0.771,2.14,30.6,0.83,73.4,91.7,5
"ID2560",1647,55,0.777,1.89,33.95,0.83,78.1,94.2,5
"ID2561",1648,85,0.799,1.48,26.4,0.83,74.1,82.7,4
"ID2562",1649,76,0.737,2.42,31.5,0.83,70,93.2,4
"ID2563",1650,54,0.715,2.87,27.86,0.83,61.4,87.4,4
"ID2564",1651,56,0.719,2.77,28.75,0.83,61.4,86.1,4
"ID2565",1652,52,0.72,2.71,28.94,0.83,62.3,86.7,4
"ID2567",1653,85,0.713,2.46,29.52,0.83,69.1,94.4,4
"ID2568",1654,75,0.716,2.31,32.29,0.83,65.5,87.7,4
"ID2569",1655,61,0.788,1.42,32.01,0.83,73.5,81.8,4
"ID257",1656,70,0.793,1.59,30.64,0.83,68.3,77.9,5
"ID2571",1657,72,0.798,1.32,31.47,0.83,74.3,80.6,4
"ID2572",1658,68,0.8,1.3,29.45,0.83,74.5,80.6,4
"ID2573",1659,91,0.797,1.34,30.58,0.83,74,80.5,3
"ID2574",1660,80,0.793,1.38,33.05,0.83,74.1,81.5,4
"ID2575",1661,81,0.801,1.43,28.7,0.83,77.3,85.4,4
"ID2576",1662,77,0.779,1.8,32.59,0.83,79.6,94.5,4
"ID2577",1663,106,0.772,1.93,33.01,0.83,76.8,93.4,4
"ID2578",1664,62,0.759,2.12,30.66,0.83,71,89.5,4
