Location,Loc_no,No_spp,Phi_in,Alpha,Wgt_n2,Phi_out,Spnum_in,Spnum_out,Iter
4952      ,      1,     94,  0.882,  3.42,   4.72,  0.940,      97.5,     116.2,    3
5052      ,      2,    107,  0.873,  3.60,   5.40,  0.940,      97.9,     118.8,    4
5053      ,      3,     95,  0.889,  3.41,   4.60,  0.940,      98.6,     116.5,    3
5056      ,      4,     87,  0.852,  3.30,   4.00,  0.940,      90.3,     110.9,    8
5057      ,      5,     98,  0.830,  3.64,   4.58,  0.940,      88.1,     112.3,   13
5151      ,      6,     79,  0.869,  3.23,   4.87,  0.940,      98.4,     118.4,    6
5152      ,      7,    113,  0.869,  3.51,   5.45,  0.940,      98.4,     119.7,    6
5153      ,      8,    108,  0.872,  3.51,   5.39,  0.940,      99.4,     120.4,    6
5154      ,      9,     71,  0.871,  4.08,   4.21,  0.940,      98.5,     121.5,    3
5155      ,     10,    106,  0.837,  4.65,   3.92,  0.940,      89.8,     118.3,   12
5156      ,     11,     78,  0.837,  3.38,   4.54,  0.940,      89.2,     111.6,   19
5157      ,     12,     66,  0.829,  3.67,   4.59,  0.940,      87.8,     112.5,   12
5158      ,     13,     75,  0.820,  4.22,   4.37,  0.940,      83.9,     110.7,   13
5248      ,     14,     59,  0.837,  8.79,   3.78,  0.940,      79.5,     116.1,    3
5249      ,     15,     83,  0.836,  6.74,   4.21,  0.940,      78.1,     110.7,    8
5250      ,     16,     98,  0.841,  8.68,   4.62,  0.940,      83.0,     120.4,    6
5251      ,     17,     89,  0.860,  4.76,   3.76,  0.940,      94.2,     121.7,    5
5252      ,     18,    107,  0.863,  3.42,   4.42,  0.940,      99.3,     121.6,   12
5253      ,     19,     85,  0.870,  2.79,   4.31,  0.940,     102.0,     120.2,   20
5254      ,     20,    126,  0.850,  3.38,   3.64,  0.940,      93.9,     116.6,   69
5255      ,     21,     59,  0.827,  4.41,   3.64,  0.940,      86.8,     114.8,    9
5256      ,     22,     77,  0.824,  3.76,   4.30,  0.940,      88.4,     114.5,   73
5257      ,     23,     98,  0.812,  6.52,   4.72,  0.940,      78.3,     112.9,   11
5258      ,     24,     85,  0.839,  8.31,   4.54,  0.940,      78.2,     113.1,    7
5259      ,     25,     89,  0.863,  9.14,   4.26,  0.940,      81.4,     114.1,    4
5260      ,     26,     88,  0.880,  4.07,   4.23,  0.940,      84.5,     103.5,    4
5346      ,     27,     96,  0.835,  4.29,   4.32,  0.940,      90.4,     117.3,    9
5347      ,     28,    103,  0.823,  5.66,   4.83,  0.940,      88.7,     123.1,    8
5348      ,     29,    104,  0.819,  7.91,   4.80,  0.940,      83.9,     124.8,    5
5349      ,     30,    118,  0.831,  9.75,   3.91,  0.940,      81.7,     121.8,    3
5350      ,     31,     80,  0.856,  4.14,   3.66,  0.940,      88.5,     112.0,    7
5351      ,     32,     78,  0.861,  4.87,   4.30,  0.940,      93.9,     120.5,    3
5352      ,     33,    124,  0.854,  3.35,   4.57,  0.940,      98.5,     121.4,   23
5353      ,     34,    126,  0.863,  3.42,   4.57,  0.940,     102.5,     125.3,   10
5354      ,     35,    114,  0.802,  4.38,   4.57,  0.940,      92.2,     126.2,   91
5355      ,     36,     63,  0.805,  3.90,   4.57,  0.940,      94.0,     125.8,   85
5356      ,     37,    103,  0.817, 10.63,   4.57,  0.940,      76.0,     117.4,    6
5357      ,     38,     97,  0.846,  5.34,   4.57,  0.940,      80.0,     106.6,    6
5358      ,     39,     55,  0.870,  3.79,   4.31,  0.940,      86.7,     106.5,    7
5359      ,     40,    112,  0.874,  4.81,   4.08,  0.940,      85.4,     106.9,    5
5360      ,     41,     94,  0.852,  7.20,   4.52,  0.940,      89.3,     122.0,    4
5361      ,     42,    116,  0.844,  5.76,   4.55,  0.940,      93.9,     126.1,    4
5362      ,     43,     51,  0.792,  4.12,   4.68,  0.940,      87.6,     118.7,   43
5363      ,     44,     62,  0.735,  6.41,   4.59,  0.940,      73.4,     119.0,   90
5364      ,     45,     51,  0.737,  8.26,   3.92,  0.940,      67.8,     117.1,   85
5445      ,     46,     66,  0.805,  8.70,   4.07,  0.940,      82.7,     122.7,    3
5446      ,     47,     55,  0.823,  5.77,   4.40,  0.940,      88.9,     121.1,    5
5447      ,     48,    122,  0.853,  3.55,   3.82,  0.940,      94.8,     117.3,    9
5448      ,     49,     92,  0.837,  3.97,   4.30,  0.940,      95.4,     122.5,   10
5449      ,     50,    101,  0.829,  3.54,   4.57,  0.940,      96.1,     122.8,   90
5450      ,     51,     96,  0.831,  3.29,   4.57,  0.940,      96.2,     121.4,   92
5451      ,     52,     58,  0.830,  6.95,   4.57,  0.940,      88.6,     125.3,    2
5452      ,     53,     81,  0.848,  3.48,   4.57,  0.940,     101.3,     126.4,   49
5453      ,     54,     98,  0.888,  2.28,   4.57,  0.940,     112.6,     127.0,   11
5454      ,     55,     90,  0.859,  2.51,   4.57,  0.940,     110.8,     130.1,   39
5455      ,     56,    124,  0.783,  5.07,   4.57,  0.940,      87.3,     125.0,   12
5456      ,     57,    128,  0.803,  4.87,   4.57,  0.940,      80.3,     111.4,   14
5457      ,     58,    124,  0.868,  2.98,   4.57,  0.940,      93.0,     110.6,    9
5458      ,     59,    103,  0.829,  9.83,   4.57,  0.940,      85.4,     123.8,    4
5459      ,     60,    114,  0.810,  5.24,   4.57,  0.940,      84.5,     118.0,   40
5460      ,     61,     97,  0.871,  4.50,   4.31,  0.940,     101.0,     126.7,    5
5461      ,     62,    113,  0.843,  3.53,   3.64,  0.940,      94.8,     118.2,    6
5462      ,     63,     98,  0.758,  4.63,   3.53,  0.940,      81.2,     119.0,   90
5463      ,     64,     95,  0.753, 18.75,   3.80,  0.940,      64.0,     125.6,   71
5464      ,     65,     78,  0.756, 22.07,   4.55,  0.940,      65.2,     126.8,    7
5542      ,     66,     76,  0.771, 59.70,   4.05,  0.940,      64.5,     131.7,    4
5543      ,     67,     40,  0.777, 11.29,   4.25,  0.940,      63.1,     101.2,    3
5544      ,     68,     60,  0.781, 28.68,   4.63,  0.940,      63.6,     117.4,    6
5545      ,     69,     95,  0.792, 35.08,   3.76,  0.940,      66.9,     129.2,    5
5546      ,     70,    111,  0.778,  8.56,   4.24,  0.940,      78.4,     126.4,   83
5547      ,     71,     68,  0.785,  4.32,   4.57,  0.940,      91.5,     126.8,   88
5548      ,     72,    109,  0.860,  3.02,   4.57,  0.940,     106.7,     128.1,   11
5549      ,     73,     98,  0.844,  3.37,   4.57,  0.940,     101.2,     126.2,   87
5550      ,     74,     86,  0.829,  4.47,   4.57,  0.940,      91.4,     121.1,   14
5551      ,     75,     97,  0.797,  6.73,   4.57,  0.940,      81.3,     118.8,    4
5552      ,     76,    104,  0.786,  4.86,   4.57,  0.940,      87.6,     124.9,   91
5553      ,     77,    102,  0.861,  3.75,   4.57,  0.940,     101.7,     126.1,   13
5554      ,     78,     80,  0.866,  3.74,   4.57,  0.940,     103.0,     126.5,    4
5555      ,     79,    131,  0.817,  4.08,   4.57,  0.940,      97.8,     129.6,   67
5556      ,     80,    139,  0.871,  2.31,   4.57,  0.940,     113.3,     130.2,   59
5557      ,     81,    119,  0.866,  2.66,   4.57,  0.940,     112.1,     131.8,   55
5558      ,     82,    125,  0.808,  3.73,   4.57,  0.940,      99.0,     130.5,   95
5559      ,     83,    119,  0.858,  3.40,   4.57,  0.940,     102.8,     126.0,   12
5560      ,     84,    102,  0.879,  3.44,   4.57,  0.940,     105.1,     126.3,    7
5561      ,     85,    111,  0.866,  3.24,   4.57,  0.940,     103.2,     124.3,    9
5562      ,     86,    112,  0.802,  4.85,   5.02,  0.940,      91.3,     125.2,    9
5563      ,     87,    110,  0.766,  8.27,   5.05,  0.940,      73.4,     115.6,    4
5567      ,     88,     75,  0.797,  8.53,   4.53,  0.940,      83.6,     131.6,   83
5641      ,     89,     75,  0.801, 16.30,   4.05,  0.940,      77.0,     127.1,   10
5642      ,     90,     82,  0.756, 15.23,   5.02,  0.940,      74.2,     132.9,   12
5643      ,     91,    134,  0.757, 45.74,   3.89,  0.940,      62.5,     134.3,   16
5644      ,     92,    130,  0.753, 15.63,   3.77,  0.940,      61.6,     111.2,    7
5645      ,     93,    133,  0.794,  8.52,   4.30,  0.940,      78.4,     120.6,    4
5646      ,     94,     95,  0.778,  4.69,   4.57,  0.940,      85.6,     121.5,   18
5647      ,     95,     75,  0.815,  3.89,   4.57,  0.940,      97.6,     127.7,   14
5648      ,     96,    112,  0.804,  4.46,   4.57,  0.940,      92.4,     125.4,   11
5649      ,     97,    101,  0.878,  2.79,   4.57,  0.940,     100.2,     116.9,    9
5650      ,     98,     87,  0.844,  4.26,   4.57,  0.940,      93.2,     119.9,    9
5651      ,     99,     74,  0.807,  6.72,   4.57,  0.940,      84.3,     121.9,    7
5652      ,    100,    109,  0.833,  4.12,   4.57,  0.940,      91.9,     119.7,   68
5653      ,    101,    118,  0.865,  3.68,   4.57,  0.940,      97.2,     119.8,   10
5654      ,    102,     67,  0.831,  4.64,   4.57,  0.940,      97.2,     129.5,   14
5655      ,    103,    109,  0.855,  2.70,   4.57,  0.940,     110.9,     132.3,   74
5656      ,    104,    123,  0.941,  0.97,   4.57,  0.940,     129.8,     129.4,    3
5657      ,    105,    117,  0.924,  1.64,   4.57,  0.940,     126.8,     133.9,    3
5658      ,    106,     85,  0.919,  1.88,   4.57,  0.940,     116.9,     125.7,    3
5659      ,    107,    106,  0.922,  1.67,   4.57,  0.940,     115.7,     122.6,    3
5660      ,    108,    121,  0.909,  2.31,   4.57,  0.940,     108.3,     119.9,    4
5661      ,    109,    132,  0.904,  2.20,   4.57,  0.940,     107.1,     118.6,    6
5662      ,    110,    134,  0.887,  2.54,   4.76,  0.940,     108.0,     123.6,    9
5663      ,    111,    107,  0.851,  4.05,   4.93,  0.940,     101.2,     128.4,    8
5664      ,    112,     73,  0.831,  5.72,   4.19,  0.940,      94.5,     128.4,    4
5667      ,    113,     69,  0.819,  5.69,   4.25,  0.940,      90.9,     129.7,   82
5668      ,    114,    133,  0.813,  4.75,   5.66,  0.940,      95.0,     131.2,   86
5669      ,    115,    124,  0.831,  3.17,   4.76,  0.940,     103.0,     129.4,   88
5672      ,    116,    109,  0.853,  3.36,   3.84,  0.940,     110.1,     135.6,   20
5738      ,    117,     84,  0.843,  5.53,   4.64,  0.940,      84.0,     111.9,    4
5739      ,    118,    103,  0.841,  5.72,   4.76,  0.940,      84.1,     113.0,    4
5740      ,    119,     82,  0.839,  7.13,   3.97,  0.940,      82.5,     115.3,    4
5741      ,    120,     89,  0.836, 16.79,   3.65,  0.940,      80.6,     125.5,    5
5742      ,    121,    104,  0.799,  8.15,   4.36,  0.940,      84.0,     127.7,   66
5743      ,    122,    133,  0.736,  5.41,   4.68,  0.940,      87.5,     134.8,   94
5744      ,    123,    123,  0.797,  3.35,   4.68,  0.940,     106.7,     139.6,   99
5745      ,    124,    129,  0.851,  2.80,   4.68,  0.940,     113.3,     136.2,   49
5746      ,    125,     99,  0.835,  3.27,   4.72,  0.940,     106.1,     132.6,   90
5747      ,    126,     55,  0.808,  7.48,   4.57,  0.940,      87.7,     125.9,    4
5748      ,    127,    103,  0.840,  4.32,   4.57,  0.940,      94.7,     122.4,   13
5749      ,    128,     94,  0.862,  3.52,   4.57,  0.940,     102.1,     125.6,   16
5750      ,    129,    109,  0.856,  4.23,   4.57,  0.940,      91.3,     115.9,    6
5751      ,    130,     88,  0.842,  5.86,   4.57,  0.940,      89.0,     121.5,    4
5752      ,    131,     99,  0.850,  3.90,   4.57,  0.940,      96.7,     122.7,   18
5753      ,    132,    124,  0.860,  2.85,   4.57,  0.940,     103.8,     124.0,   59
5754      ,    133,    106,  0.812,  4.51,   4.57,  0.940,      95.3,     129.3,   27
5755      ,    134,    112,  0.818,  3.73,   4.57,  0.940,     101.8,     133.0,   87
5756      ,    135,     94,  0.908,  1.93,   4.57,  0.940,     122.3,     133.1,    8
5757      ,    136,    118,  0.906,  2.19,   4.57,  0.940,     118.6,     131.1,    4
5758      ,    137,     58,  0.889,  2.87,   4.57,  0.940,     110.6,     128.4,    6
5759      ,    138,     78,  0.879,  3.10,   4.57,  0.940,     105.6,     125.0,    7
5760      ,    139,    111,  0.900,  2.63,   4.57,  0.940,     112.0,     127.2,    3
5761      ,    140,    127,  0.918,  2.26,   4.57,  0.940,     120.2,     131.4,    4
5762      ,    141,    112,  0.908,  2.38,   4.57,  0.940,     122.6,     136.3,    4
5763      ,    142,     76,  0.871,  2.99,   4.73,  0.940,     114.0,     135.3,    6
5764      ,    143,     88,  0.837,  5.02,   4.61,  0.940,     101.3,     132.9,    4
5767      ,    144,     73,  0.807,  5.84,   4.99,  0.940,      89.8,     130.8,   82
5768      ,    145,     83,  0.811,  4.05,   5.63,  0.940,      98.1,     131.7,   86
5769      ,    146,    119,  0.858,  2.40,   4.52,  0.940,     111.9,     130.9,   92
5770      ,    147,     87,  0.855,  3.19,   4.90,  0.940,     110.4,     134.3,    9
5771      ,    148,     94,  0.841,  3.58,   4.25,  0.940,     108.5,     137.1,   76
5772      ,    149,    125,  0.840,  3.62,   4.08,  0.940,     103.6,     131.1,   12
5839      ,    150,    120,  0.853,  4.17,   4.25,  0.940,      87.1,     110.5,    6
5840      ,    151,    126,  0.831,  4.44,   5.06,  0.940,      87.4,     115.3,   13
