"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"ID2005",1060,69,0.678,7.12,5.2,0.92,50.9,90.2,17
"ID2006",1061,70,0.738,4.81,4.2,0.92,54.1,83.8,70
"ID2007",1062,34,0.774,3.85,4.14,0.92,56.6,78.6,11
"ID2008",1063,91,0.865,2.66,3.42,0.92,72.3,85.5,3
"ID2009",1064,91,0.846,3.08,3.77,0.92,69.1,85.3,3
"ID201",1065,65,0.83,3.12,4.47,0.92,62.8,79.4,16
"ID2010",1066,102,0.909,1.25,3.43,0.92,97.7,100.9,2
"ID2011",1067,82,0.823,3.77,4.93,0.92,69.8,91.9,10
"ID2012",1068,57,0.788,4.88,3.34,0.92,65.6,94.5,8
"ID2013",1069,65,0.873,2.06,3.79,0.92,70.9,80.3,8
"ID2014",1070,96,0.884,2.5,3.55,0.92,88.2,101.6,5
"ID2015",1071,58,0.834,5.02,3.97,0.92,70.9,96.1,3
"ID2016",1072,62,0.806,6.23,3.89,0.92,62.9,92.4,4
"ID2017",1073,58,0.806,4.16,3.56,0.92,65.7,90.1,8
"ID2018",1074,91,0.857,1.98,3.95,0.92,78,88.9,11
"ID2019",1075,69,0.886,1.97,3.22,0.92,75.4,83.9,3
"ID202",1076,67,0.804,5.25,5,0.92,70,100.5,4
"ID2020",1077,23,0.858,1.61,2.88,0.92,78.6,87,66
"ID2021",1078,57,0.807,5.89,4.74,0.92,66.4,96.5,6
"ID2022",1079,50,0.805,9.51,4.25,0.92,64.1,99.9,6
"ID2023",1080,88,0.876,2.2,3.91,0.92,81.3,92.6,4
"ID2024",1081,67,0.719,6.79,3.94,0.92,54.3,89.7,6
"ID2025",1082,41,0.827,6.21,4.78,0.92,62.3,87.4,6
"ID2026",1083,69,0.839,2.55,2.98,0.92,71.7,86.5,6
"ID2027",1084,87,0.807,5.89,4.74,0.92,66.4,96.5,6
"ID2028",1085,64,0.805,9.51,4.25,0.92,64.1,99.9,6
"ID2029",1086,73,0.797,5.64,3.36,0.92,65.3,94.8,2
"ID203",1087,28,0.677,9.06,3.09,0.92,44.1,83.5,11
"ID2030",1088,73,0.849,3.02,2.23,0.92,61.3,74.9,5
"ID2031",1089,84,0.784,3.38,3.61,0.92,73.5,99,65
"ID2032",1090,86,0.75,4.95,3.84,0.92,71.3,108.1,15
"ID2033",1091,32,0.84,4.82,2.57,0.92,60.6,79.2,8
"ID2034",1092,73,0.733,4.75,4.08,0.92,56.7,87.3,67
"ID2035",1093,40,0.756,5.51,3.11,0.92,58.1,89.5,6
"ID2036",1094,59,0.745,10.24,3.17,0.92,43.7,77.2,5
"ID2037",1095,71,0.783,6.06,4.63,0.92,61.6,93.5,4
"ID2038",1096,36,0.74,8.77,3.11,0.92,47.6,79.4,3
"ID2039",1097,60,0.743,9.42,4.66,0.92,55.9,94.7,3
"ID204",1098,82,0.794,3.62,4.56,0.92,69.6,93.5,12
"ID2040",1099,65,0.776,8.14,4.5,0.92,58.3,93.6,4
"ID2041",1100,61,0.795,3.73,4.97,0.92,57,77,14
"ID2042",1101,37,0.799,4.14,4.12,0.92,56.1,76.9,7
"ID2043",1102,13,0.662,3.47,2.73,0.92,53.9,82.4,67
"ID2044",1103,41,0.709,9.31,3.88,0.92,55.2,97.7,3
"ID2045",1104,53,0.74,4.69,4.44,0.92,61.4,93,58
"ID2046",1105,67,0.817,5.47,4.67,0.92,65.2,93.3,11
"ID2047",1106,57,0.825,3.08,4.63,0.92,59.9,75.5,7
"ID2048",1107,61,0.711,8.83,3.59,0.92,56,98.8,4
"ID2049",1108,61,0.784,4.35,3.91,0.92,59.9,84.2,6
"ID205",1109,84,0.876,3.5,3,0.92,77.4,94.1,6
"ID2050",1110,70,0.773,5.3,4.27,0.92,57.2,84.4,4
"ID2051",1111,77,0.842,3.9,3.09,0.92,69.3,89,4
"ID2052",1112,38,0.698,6.44,4.52,0.92,65,111.4,49
"ID2053",1113,112,0.761,4.39,4.79,0.92,76,109.2,8
"ID2054",1114,75,0.718,6.37,2.81,0.92,55.9,92.8,5
"ID2055",1115,59,0.805,4.51,4.4,0.92,71.5,99.5,12
"ID2056",1116,35,0.768,5.83,3.13,0.92,54.1,82.8,5
"ID2057",1117,54,0.748,5.05,3.65,0.92,55.7,84.4,10
"ID2058",1118,52,0.815,5.6,4.01,0.92,68.9,97.9,5
"ID2059",1119,59,0.842,3.9,3.09,0.92,69.3,89,4
"ID206",1120,72,0.866,4.39,4.09,0.92,81.9,104.5,5
"ID2061",1121,51,0.697,5.64,4.07,0.92,54.1,89.4,25
"ID2062",1122,62,0.739,9.57,3.58,0.92,60.7,103.9,4
"ID2063",1123,77,0.822,6.41,2.52,0.92,57.9,83.5,6
"ID2064",1124,55,0.84,3.54,3.28,0.92,69.1,88.3,7
"ID2065",1125,80,0.65,5.71,4.74,0.92,55.1,96.7,80
"ID2066",1126,65,0.697,7.55,4.39,0.92,58.4,103.9,35
"ID2067",1127,68,0.845,3.07,3.26,0.92,87.9,108.9,12
"ID2068",1128,53,0.665,7.69,4.02,0.92,54,100.7,31
"ID2069",1129,35,0.707,12.66,3.86,0.92,53,103.4,5
"ID207",1130,69,0.844,7.99,3.71,0.92,65.5,94.3,6
"ID2070",1131,72,0.726,4.25,3.17,0.92,55.4,83.6,75
"ID2071",1132,69,0.792,4.5,3.29,0.92,70.7,98.8,6
"ID2072",1133,87,0.888,2.06,2.09,0.92,84.4,94.3,3
"ID2075",1134,56,0.806,5.3,3.46,0.92,61.1,87.4,3
"ID2076",1135,78,0.829,3.09,4.65,0.92,69,87,10
"ID2077",1136,57,0.757,3.81,3.8,0.92,54.3,76.6,6
"ID2078",1137,63,0.785,3.58,3.46,0.92,74.2,100.6,25
"ID2079",1138,66,0.762,4.54,3.51,0.92,69.3,101.9,66
"ID208",1139,88,0.797,3.89,5.14,0.92,72.3,98.7,46
"ID2080",1140,53,0.708,9.01,4.84,0.92,53.4,95,5
"ID2081",1141,48,0.768,4.47,5.21,0.92,66.8,97,39
"ID2082",1142,56,0.811,2.66,3.37,0.92,73.3,91.6,33
"ID2083",1143,83,0.727,7.13,3.24,0.92,62,101.3,3
"ID2084",1144,65,0.84,3.08,4.12,0.92,64.9,80.7,6
"ID2085",1145,35,0.643,6.81,4.84,0.92,42,75.4,5
"ID2086",1146,41,0.666,17.67,3.97,0.92,45.8,101.3,4
"ID2087",1147,36,0.781,7.67,3.91,0.92,54.8,84,6
"ID2088",1148,27,0.645,10.73,5.5,0.92,48.2,97.1,5
"ID2089",1149,55,0.797,4.26,3.92,0.92,58,80.7,25
"ID209",1150,65,0.83,3.12,4.47,0.92,62.8,79.4,16
"ID2090",1151,51,0.855,2.91,2.86,0.92,58.3,70.5,3
"ID2091",1152,80,0.815,3.3,4.27,0.92,57.5,74.3,9
"ID2092",1153,54,0.804,3.91,4.28,0.92,56.5,76.4,8
"ID2093",1154,78,0.842,3.75,4.16,0.92,85.1,109.8,7
"ID2094",1155,59,0.813,8.01,3.31,0.92,55.2,84.1,4
"ID2095",1156,62,0.847,3.61,2.74,0.92,58.9,73.7,5
"ID2096",1157,63,0.771,5.92,4.72,0.92,54.1,82.5,4
"ID2097",1158,103,0.761,3.96,3.93,0.92,70.8,100.2,15
"ID2098",1159,76,0.813,8.01,3.31,0.92,55.2,84.1,4
"ID2099",1160,97,0.668,7.59,5.32,0.92,56.8,103.3,8
"ID21",1161,112,0.862,2.14,4.37,0.92,90,103.5,6
"ID210",1162,58,0.837,3.09,4.15,0.92,62.7,78.3,11
"ID2100",1163,76,0.836,3.03,4.16,0.92,65.7,81.5,5
"ID2101",1164,35,0.727,8.45,3.73,0.92,39.8,70.6,17
"ID2102",1165,49,0.651,7.16,5.15,0.92,62.6,117.6,72
"ID2103",1166,59,0.816,4.17,3.21,0.92,59.2,79.4,4
"ID2104",1167,105,0.805,2.89,4.28,0.92,89.1,113.6,46
"ID2105",1168,59,0.785,4.66,3.99,0.92,64.1,92,16
"ID2106",1169,39,0.697,7.09,4.3,0.92,63.4,112.1,52
"ID2107",1170,54,0.755,16.43,3.85,0.919,47.7,85.9,101
"ID2108",1171,63,0.769,4.56,4.33,0.92,57.3,83.1,19
"ID2109",1172,33,0.771,3.44,3.75,0.92,55.4,75.6,16
"ID211",1173,53,0.813,6.43,3.75,0.92,54.6,80.6,6
"ID2110",1174,46,0.713,34.7,3.83,0.92,55.5,117.9,10
"ID2111",1175,86,0.805,2.89,4.28,0.92,89.1,113.6,46
"ID2112",1176,79,0.879,6.91,2.86,0.92,80.4,106.2,8
"ID2113",1177,43,0.777,5.58,3.76,0.92,42.8,64.4,6
"ID2114",1178,74,0.802,2.95,3.28,0.92,70.5,90.6,69
"ID2115",1179,58,0.789,4.97,4.49,0.92,58.8,84.9,8
"ID2116",1180,67,0.739,5.03,3.78,0.92,73.5,113.2,70
"ID2117",1181,101,0.852,2.44,3.97,0.92,90.4,107.1,10
"ID2118",1182,68,0.662,7.12,4.36,0.92,51.6,93.4,8
"ID2119",1183,91,0.791,3.19,4.03,0.92,76.9,101.3,14
"ID212",1184,57,0.794,6.41,3.74,0.92,64.2,94.5,4
"ID2120",1185,56,0.761,4.89,3.67,0.92,56.9,83.6,4
"ID2121",1186,34,0.739,5.03,3.78,0.92,73.5,113.2,70
"ID2122",1187,60,0.871,3.15,2.73,0.92,62.3,75,5
"ID2123",1188,28,0.662,7.12,4.36,0.92,51.6,93.4,8
"ID2124",1189,60,0.756,4.91,3.11,0.92,59.4,88.8,3
"ID2125",1190,56,0.744,3.96,4.38,0.92,69.7,100.7,73
"ID2126",1191,52,0.81,4.16,4.51,0.92,60.9,83,8
"ID2127",1192,55,0.806,4.85,5.15,0.92,60.8,84.9,5
"ID2128",1193,53,0.84,3.08,4.12,0.92,64.9,80.7,6
"ID2129",1194,57,0.767,6.09,3.17,0.92,71.9,111.4,24
"ID213",1195,59,0.759,16.66,3.45,0.92,46,83.7,9
"ID2130",1196,71,0.746,5.48,4.02,0.92,64.5,100.6,16
"ID2132",1197,34,0.682,7.06,4.6,0.92,52.7,94,28
"ID2134",1198,59,0.828,3.73,3.3,0.92,64,83.6,8
"ID2135",1199,73,0.734,8.18,3.66,0.92,51.6,90.8,44
"ID2136",1200,36,0.745,3.5,4.66,0.92,64.5,91,76
"ID2137",1201,59,0.752,10.42,3.99,0.92,44.8,80.4,5
"ID2139",1202,76,0.853,2.36,3.83,0.92,67.4,79.2,9
"ID214",1203,56,0.781,6.41,4.74,0.92,64.7,99.8,7
"ID2140",1204,77,0.813,4.06,4.12,0.92,75.9,102.1,7
"ID2141",1205,57,0.813,4.5,4.36,0.92,65.2,89.4,6
"ID2142",1206,81,0.76,6.21,4.66,0.92,57.4,90.3,13
"ID2143",1207,98,0.8,3.44,2.82,0.92,75.3,100.6,68
"ID2144",1208,38,0.701,5.64,4.74,0.92,46.2,75.3,5
"ID2147",1209,51,0.805,3.95,4.48,0.92,72.6,98,10
"ID2148",1210,57,0.786,11.84,3.75,0.92,55.2,94.8,3
"ID2149",1211,66,0.861,2.81,2.85,0.92,63.6,76,3
"ID215",1212,62,0.845,2.85,2.99,0.92,73.7,90,7
"ID2150",1213,51,0.794,4.64,4.4,0.92,59.5,84.7,19
"ID2151",1214,61,0.828,3.21,3.38,0.92,64,81.5,14
"ID2152",1215,61,0.713,7.23,3.02,0.92,50.6,85.9,6
"ID2153",1216,60,0.814,6.25,4.9,0.92,67.3,98.2,5
"ID2154",1217,67,0.707,6.91,5.4,0.92,50.7,87.9,63
"ID2155",1218,98,0.795,3.78,3.99,0.92,75.9,103.4,59
"ID2156",1219,70,0.705,4.71,4.28,0.92,69.6,110.7,76
"ID2157",1220,13,0.741,3.82,3.21,0.92,62.3,89.3,21
"ID2158",1221,54,0.835,41.01,3.1,0.92,53.6,95.8,12
"ID216",1222,34,0.739,10.61,3.99,0.92,39.3,69.2,4
"ID2160",1223,60,0.744,3.96,4.38,0.92,69.7,100.7,73
"ID2161",1224,75,0.648,5.16,4.48,0.92,60.2,103.4,75
"ID2162",1225,56,0.825,3.48,4.23,0.92,63.2,81.7,11
"ID2163",1226,86,0.844,2.66,3.01,0.92,89,107.7,21
"ID2164",1227,65,0.794,3.24,4.59,0.92,70.5,92.7,35
"ID2165",1228,41,0.741,31.99,2.86,0.92,50.1,106.4,5
"ID2167",1229,70,0.734,7.3,4.03,0.92,62.3,101.4,3
"ID2168",1230,54,0.733,9.81,3.86,0.92,56.6,101.5,7
"ID2169",1231,81,0.791,3.63,4.83,0.92,73.2,99.2,18
"ID217",1232,40,0.799,3.69,4.15,0.92,60.2,81.1,29
"ID2170",1233,82,0.794,4.69,4.5,0.92,74,103.8,5
"ID2171",1234,51,0.815,6.56,3.54,0.92,61.2,88.5,5
"ID2172",1235,76,0.818,3.4,3.83,0.92,72.7,94.3,10
"ID2173",1236,67,0.797,3.51,4.18,0.92,70.5,94.3,57
"ID2174",1237,67,0.858,2.38,3.35,0.92,79.6,93.4,8
"ID2175",1238,84,0.83,3.2,4.18,0.92,70.7,89.2,5
"ID2177",1239,88,0.716,4.77,4.02,0.92,64.5,100,40
"ID2178",1240,71,0.789,2.83,3.91,0.92,69,88.9,67
"ID2179",1241,84,0.833,2.76,4.66,0.92,80.6,99.2,10
"ID218",1242,53,0.811,4.26,4,0.92,64.1,88,46
"ID2180",1243,56,0.806,4,4.19,0.92,68,92.8,58
"ID2182",1244,69,0.824,2.65,3.55,0.92,77.3,95.2,13
"ID2183",1245,57,0.782,4.86,5.25,0.92,66,95.8,16
"ID2184",1246,65,0.803,3.54,3.58,0.92,72,96.1,65
"ID2185",1247,55,0.821,5.05,4.57,0.92,59.8,82.4,4
"ID2186",1248,85,0.69,5.39,4.43,0.92,60.4,101,77
"ID2187",1249,75,0.731,11.02,3.13,0.92,47.5,88,3
"ID2188",1250,64,0.749,14.25,3.96,0.92,44.4,79.5,5
"ID2189",1251,72,0.833,2.76,4.66,0.92,80.6,99.2,10
"ID219",1252,76,0.86,3.3,4.16,0.92,79.1,97.2,4
"ID2190",1253,76,0.833,5.6,3.47,0.92,58.6,81.5,4
"ID2191",1254,53,0.78,5.7,4.79,0.92,67.7,101.6,6
"ID2192",1255,68,0.781,6.41,4.74,0.92,64.7,99.8,7
"ID2193",1256,52,0.782,5.27,3.1,0.92,47.3,70,8
"ID2194",1257,51,0.739,10.61,3.99,0.92,39.3,69.2,4
"ID2195",1258,34,0.774,4.65,4.88,0.92,55.6,80.1,13
"ID2196",1259,66,0.735,7.28,3.92,0.92,53.4,89.2,5
"ID2197",1260,52,0.73,5.09,4.44,0.92,62,95.6,9
"ID2198",1261,61,0.767,5.24,3.66,0.92,61,90.2,6
"ID2199",1262,70,0.734,7.3,4.03,0.92,62.3,101.4,3
"ID220",1263,58,0.814,3.55,4.08,0.92,75.5,99,11
"ID2200",1264,59,0.718,6.37,3.76,0.92,44.5,73.4,9
"ID2201",1265,49,0.771,6.59,4.8,0.92,61.1,95.8,5
"ID2202",1266,52,0.822,3.68,3.9,0.92,69.9,91.5,7
"ID2203",1267,77,0.733,9.81,3.86,0.92,56.6,101.5,7
"ID2204",1268,26,0.824,9.07,2.5,0.92,61.1,95,6
"ID2205",1269,90,0.755,3.98,3.46,0.92,70.1,100.9,74
"ID2206",1270,70,0.849,2.58,4.19,0.92,70.8,84.8,8
"ID2207",1271,28,0.66,4.52,4.39,0.92,55.1,90.8,79
"ID2208",1272,52,0.81,24.12,3.98,0.92,47.1,85.8,8
"ID2209",1273,79,0.864,2.6,4.35,0.92,86.2,101.9,4
"ID2210",1274,67,0.906,1.52,2.95,0.92,78.4,82.9,4
"ID2211",1275,63,0.793,3.45,4.1,0.92,77.6,103.1,7
"ID2212",1276,90,0.786,5.45,4.61,0.92,67.7,100.8,13
"ID2213",1277,28,0.782,6.83,3.17,0.92,40.3,61.5,5
"ID2214",1278,57,0.69,9.65,3.78,0.92,38.8,74.5,9
"ID2215",1279,90,0.864,2.6,4.35,0.92,86.2,101.9,4
"ID2216",1280,66,0.849,3.37,3.53,0.92,71.3,89.5,5
"ID2217",1281,61,0.818,6.07,4.15,0.92,62.1,90.6,9
"ID2218",1282,63,0.819,5.07,3.11,0.92,61,82.7,4
"ID2219",1283,74,0.677,9.06,3.09,0.92,44.1,83.5,11
"ID222",1284,52,0.814,4.48,4.19,0.92,63.4,86.7,5
"ID2220",1285,16,0.568,8.55,2.83,0.92,41.4,93.6,15
"ID2221",1286,81,0.83,2.78,4.46,0.92,71.1,87.7,9
"ID2222",1287,57,0.769,6.23,4.33,0.92,60.3,93.9,8
"ID2223",1288,95,0.907,1.3,3.56,0.92,84.3,87.4,3
"ID2224",1289,67,0.833,4.67,4.39,0.92,68.7,92.2,5
"ID2225",1290,67,0.894,1.96,2.74,0.92,67.2,74,5
"ID2226",1291,57,0.807,3.93,4.92,0.92,72.1,97.6,14
"ID2227",1292,57,0.795,3.84,4.29,0.92,72.1,98.8,68
"ID2228",1293,73,0.873,2.61,3.13,0.92,67.5,79,4
"ID2229",1294,61,0.834,4.11,3.21,0.92,67.3,88.2,3
"ID223",1295,53,0.753,5.11,3.62,0.92,55.4,84.5,46
"ID2230",1296,80,0.814,3.76,4.08,0.92,65.2,86.8,6
"ID2231",1297,53,0.802,3.26,3.03,0.92,68.5,89.6,15
"ID2232",1298,76,0.887,1.7,2.45,0.92,74.6,81.4,6
"ID2233",1299,81,0.869,2.44,3.97,0.92,78.7,91.5,3
"ID2234",1300,67,0.833,4.48,3.35,0.92,74.1,99.8,7
"ID2235",1301,80,0.869,6.43,3.84,0.92,70.8,94.5,7
"ID2236",1302,89,0.807,3.93,4.92,0.92,72.1,97.6,14
"ID2237",1303,63,0.81,4.51,3.35,0.92,60.6,82.8,4
"ID2238",1304,88,0.86,3.3,4.16,0.92,79.1,97.2,4
"ID2239",1305,81,0.882,3.02,3.51,0.92,78.4,92.6,6
"ID224",1306,63,0.814,4.88,3.85,0.92,65,91,5
"ID2240",1307,67,0.807,4.63,5.65,0.92,70.7,98.9,11
"ID2241",1308,63,0.885,1.69,3.47,0.92,78.7,85.8,10
"ID2242",1309,68,0.619,7.04,4.47,0.92,45.3,82.5,6
"ID2243",1310,54,0.808,5.64,3.52,0.92,61.9,89,4
"ID2244",1311,63,0.837,2.58,3.57,0.92,74.6,90.4,35
"ID2245",1312,59,0.836,2.81,4.25,0.92,80.8,99.8,18
"ID2246",1313,59,0.749,3.77,3.89,0.92,74,105.4,75
"ID2247",1314,46,0.823,2.43,4.68,0.92,65.7,79.8,36
"ID2248",1315,54,0.815,5.67,3.27,0.92,55.6,81.2,18
"ID2249",1316,79,0.811,2.7,3.72,0.92,80.2,100.5,69
"ID225",1317,66,0.824,3.44,3.87,0.92,65.6,84.4,5
"ID2250",1318,51,0.811,4.92,3.73,0.92,69.5,97,3
"ID2251",1319,77,0.804,4.47,4.49,0.92,70.2,97,9
"ID2252",1320,38,0.794,6.41,3.74,0.92,64.2,94.5,4
"ID2253",1321,68,0.807,4.63,5.65,0.92,70.7,98.9,11
"ID2254",1322,67,0.864,3.71,3.26,0.92,67,83.3,5
"ID2255",1323,73,0.762,4.22,4.1,0.92,66.5,96.1,66
"ID2256",1324,75,0.818,7.25,2.48,0.92,64,98.3,50
"ID2257",1325,57,0.708,26.49,2.82,0.92,35.6,79.2,4
"ID2258",1326,65,0.82,4.99,4.89,0.92,63.7,87.8,4
"ID2259",1327,85,0.897,2.3,3.69,0.92,80.2,90,5
"ID226",1328,82,0.856,3.42,3.87,0.92,81.1,100.7,4
"ID2260",1329,76,0.787,4.53,3.82,0.92,69.9,97.9,4
"ID2261",1330,78,0.86,2.59,3.32,0.92,77.9,92.2,4
"ID2262",1331,68,0.797,3.47,5.16,0.92,71.7,95,9
"ID2263",1332,57,0.844,4.29,3.7,0.92,62.3,81.1,4
"ID2264",1333,66,0.844,5.28,4.54,0.92,65.7,89.5,5
"ID2265",1334,92,0.831,4.19,3.94,0.92,75.8,100.6,5
"ID2266",1335,63,0.838,3.13,4.36,0.92,82.4,103,6
"ID2267",1336,62,0.833,4.54,4.14,0.92,58.9,79.4,6
"ID2268",1337,76,0.841,3.98,3.87,0.92,63.7,82.7,4
"ID2269",1338,51,0.829,7.64,3.21,0.92,65.9,96.4,8
"ID227",1339,81,0.86,3.49,3.81,0.92,82.2,101.9,4
"ID2270",1340,97,0.887,1.81,3.7,0.92,85.7,94,5
"ID2271",1341,79,0.848,3.02,4.53,0.92,71.6,87.8,3
"ID2272",1342,54,0.816,4.51,5.23,0.92,59.4,81.2,4
"ID2273",1343,70,0.816,3.94,4.7,0.92,64.7,86,5
"ID2274",1344,65,0.857,1.68,1.99,0.92,58.3,65,5
"ID2275",1345,71,0.798,3.76,4.12,0.92,61,82.2,15
"ID2276",1346,75,0.824,4.06,3.66,0.92,67.9,90.5,6
"ID2277",1347,51,0.808,4.45,4.07,0.92,51.8,71.1,4
"ID2278",1348,41,0.811,7.74,4.25,0.92,56,82.1,9
"ID2279",1349,87,0.8,4.83,4.19,0.92,78.1,110.9,8
"ID228",1350,72,0.838,4.81,3.89,0.92,70.1,93.9,4
"ID2280",1351,74,0.832,3.66,4.07,0.92,77,99.6,6
"ID2281",1352,87,0.866,2.37,3.84,0.92,75.9,88.2,7
"ID2282",1353,54,0.817,5.35,3.92,0.92,57.6,82.4,14
"ID2283",1354,52,0.769,6,3.38,0.92,61.2,95.1,17
"ID2284",1355,76,0.73,3.65,3.09,0.92,58.6,84.8,80
"ID2285",1356,53,0.811,7.74,4.25,0.92,56,82.1,9
"ID2286",1357,80,0.777,4.38,5.59,0.92,71.4,101.9,32
"ID2287",1358,73,0.877,2.11,2.87,0.92,68.7,77.6,5
"ID2288",1359,58,0.839,3.5,3.82,0.92,64.9,82.9,6
"ID2289",1360,68,0.822,4.35,3.03,0.92,70,94,3
"ID229",1361,71,0.853,3.26,3.52,0.92,67.4,83.4,4
"ID2290",1362,72,0.664,11.05,3.13,0.92,44.4,91.2,6
"ID2291",1363,62,0.824,3.44,3.87,0.92,65.6,84.4,5
"ID2292",1364,62,0.844,4.29,3.7,0.92,62.3,81.1,4
"ID2293",1365,82,0.896,1.84,4.09,0.92,81.9,89.5,3
"ID2294",1366,89,0.91,1.13,3.42,0.92,93.8,95.7,20
"ID2295",1367,97,0.881,1.99,5.25,0.92,89.2,99.8,4
"ID2296",1368,84,0.887,1.81,3.7,0.92,85.7,94,5
"ID2297",1369,65,0.832,5.16,4.11,0.92,58.2,79.9,5
"ID2298",1370,56,0.823,3.73,3.44,0.92,64.6,84.7,6
"ID2299",1371,60,0.882,2.24,2.68,0.92,64.6,73.4,4
"ID230",1372,75,0.846,3.12,5,0.92,74,91.8,6
"ID2300",1373,71,0.87,2.61,3.08,0.92,66.7,78.3,3
"ID2301",1374,82,0.864,2.6,3.35,0.92,85.8,101.2,5
"ID2302",1375,77,0.868,3.2,5.06,0.92,82.5,100.4,5
"ID2303",1376,100,0.848,2.24,3.89,0.92,79.1,92.8,66
"ID2304",1377,71,0.775,4.2,4.95,0.92,69.9,99.8,70
"ID2305",1378,51,0.822,4.81,5.8,0.92,62.4,85.6,4
"ID2306",1379,60,0.781,4.04,4.46,0.92,63.4,88.7,18
"ID2307",1380,71,0.776,4.69,4.5,0.92,66.9,96.6,15
"ID2308",1381,53,0.824,4.98,3.76,0.92,62.7,86.2,4
"ID2309",1382,78,0.835,4.45,3.28,0.92,68.4,91.6,5
"ID231",1383,79,0.847,2.91,3.32,0.92,68.5,83.9,7
"ID2310",1384,71,0.824,4.33,3.85,0.92,78.2,105.7,2
"ID2311",1385,66,0.856,3.2,2.92,0.92,65.2,80.5,5
"ID2312",1386,65,0.858,2.4,3.69,0.92,67.3,79.1,10
"ID2313",1387,67,0.843,4.03,4.1,0.92,72.1,93.6,6
"ID2314",1388,57,0.844,2.93,3.77,0.92,63.6,78.4,12
"ID2316",1389,98,0.836,3.05,4.25,0.92,82.5,102.9,9
"ID2317",1390,65,0.845,2.68,2.29,0.92,80.3,97.6,64
"ID2318",1391,83,0.901,1.6,3.7,0.92,84.4,90.2,3
"ID2319",1392,75,0.916,1.7,4.06,0.92,78.2,83.2,13
"ID232",1393,64,0.814,4.57,4.21,0.92,56,77.1,4
"ID2320",1394,85,0.898,1.55,4.06,0.92,86.1,91.9,4
"ID2321",1395,66,0.855,3.16,4.56,0.92,68.5,84.1,4
"ID2322",1396,79,0.814,3.38,4.99,0.92,67.8,88.1,13
"ID2323",1397,70,0.788,4.12,4.17,0.92,64.2,89.4,10
"ID2324",1398,75,0.82,3.49,3.89,0.92,68.2,88.6,8
"ID2325",1399,59,0.855,3.44,4.15,0.92,66.9,83.1,4
"ID2326",1400,55,0.849,3.57,3.31,0.92,55.8,70.7,7
"ID2327",1401,57,0.818,4.83,4.98,0.92,65.6,90.6,5
"ID2328",1402,92,0.886,2.56,4.14,0.92,89.1,102.7,4
"ID2329",1403,68,0.839,7.03,4.07,0.92,60.4,86.3,5
"ID233",1404,55,0.809,6.15,3.84,0.92,54.9,81.8,13
"ID2330",1405,81,0.863,2.49,3.59,0.92,71.9,84.4,4
"ID2332",1406,60,0.857,9.97,3.48,0.92,73.6,108.3,7
"ID2333",1407,62,0.865,5.09,2.93,0.92,67.4,88.8,5
"ID2334",1408,83,0.855,2.68,3.74,0.92,85.8,103.1,12
"ID2335",1409,90,0.878,1.86,3.54,0.92,86.8,96.5,4
"ID2336",1410,97,0.853,3.3,5.12,0.92,88.2,109.1,4
"ID2337",1411,70,0.87,2.17,4.71,0.92,83.2,95.1,9
"ID2338",1412,65,0.857,3,3.44,0.92,60.8,73.6,3
"ID2339",1413,62,0.814,3.38,4.99,0.92,67.8,88.1,13
"ID234",1414,54,0.848,3.46,2.66,0.92,52.6,65.7,3
"ID2340",1415,73,0.876,4.67,3.14,0.92,67.9,86.4,5
"ID2341",1416,62,0.843,3.17,4.97,0.92,73.7,92,8
"ID2342",1417,76,0.862,6.08,3.96,0.92,77.8,104.7,5
"ID2343",1418,53,0.823,12.43,3.79,0.92,60.6,97.8,6
"ID2344",1419,108,0.795,4.9,4.59,0.92,74.1,105.4,11
"ID2345",1420,52,0.83,7.73,3.01,0.92,54.1,79.8,4
"ID2346",1421,45,0.797,11.21,3.18,0.92,49.8,82.3,5
"ID2347",1422,56,0.687,15.7,2.59,0.92,39.8,91,6
"ID2348",1423,85,0.856,3.04,3.37,0.92,73.5,89.2,3
"ID2349",1424,74,0.759,7.35,4.83,0.92,58.3,93.5,3
"ID235",1425,89,0.772,4.29,3.25,0.92,67.6,96.4,14
"ID2350",1426,71,0.807,4.07,4.85,0.92,65.2,88.5,6
"ID2351",1427,83,0.878,2.86,5.5,0.92,81.3,95.9,4
"ID2352",1428,76,0.817,5.64,3.76,0.92,71.3,102.3,5
"ID2353",1429,68,0.856,5.46,4.67,0.92,69.2,92.7,5
"ID2354",1430,62,0.867,2.99,3.33,0.92,70.2,84.5,6
"ID2355",1431,53,0.845,5.25,3,0.92,52.7,70.5,5
"ID2356",1432,67,0.867,6.3,3.08,0.92,71.6,96.6,5
"ID2357",1433,72,0.868,3.01,4.25,0.92,71.3,85.8,6
"ID2358",1434,68,0.826,2.46,3.83,0.92,90.6,110.3,69
"ID2359",1435,100,0.894,1.52,2.97,0.92,89.9,96.1,6
"ID236",1436,66,0.803,3.26,4.14,0.92,76.1,99.7,43
"ID2360",1437,79,0.877,2.86,3.99,0.92,80.3,94.9,4
"ID2361",1438,82,0.878,2.62,3.69,0.92,79.4,92.6,4
"ID2362",1439,69,0.862,3.3,4.13,0.92,70.7,86.9,4
"ID2363",1440,55,0.779,4.43,3.33,0.92,64.4,92,6
"ID2364",1441,55,0.83,7.09,2.99,0.92,56.8,83,5
