"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
6566,426,75,0.859,0.26,4.57,0.74,93.7,63.1,4
6567,427,107,0.811,0.26,4.57,0.74,84.3,55.3,8
6568,428,99,0.788,0.3,4.57,0.74,96.4,64.7,29
6569,429,120,0.901,0.22,4.57,0.74,120.4,80.9,10
6570,430,110,0.866,0.16,4.57,0.74,110.1,69,14
6571,431,107,0.875,0.18,4.57,0.74,105.2,66.4,10
6572,432,120,0.856,0.17,4.57,0.74,104.4,64.5,6
6573,433,102,0.868,0.19,4.57,0.74,112.5,71.1,6
6574,434,133,0.876,0.19,4.57,0.74,126.2,79.9,7
6575,435,102,0.862,0.24,4.49,0.74,114.5,75.2,5
6576,436,82,0.829,0.19,3.37,0.74,91.3,56.9,7
6577,437,71,0.826,0.18,4.27,0.74,88.3,54.5,9
6643,438,91,0.836,0.16,4.32,0.74,97.2,59.9,12
6644,439,92,0.867,0.19,3.35,0.74,115.6,72.9,7
6645,440,115,0.847,0.18,4.05,0.74,116.2,71.5,7
6646,441,104,0.882,0.16,4.54,0.74,112,71.3,21
6647,442,106,0.912,0.16,4.54,0.74,122.4,80,26
6648,443,115,0.912,0.15,4.54,0.74,120.1,78.3,28
6649,444,123,0.909,0.15,4.68,0.74,117.2,75.6,24
6650,445,121,0.909,0.14,4.68,0.74,114.9,74.5,25
6651,446,124,0.914,0.15,4.68,0.74,114.1,73.9,27
6652,447,88,0.908,0.15,4.68,0.74,113.4,72.9,22
6653,448,99,0.915,0.16,4.68,0.74,110.8,72.4,24
6654,449,129,0.894,0.16,4.68,0.74,103.4,66,15
6655,450,95,0.902,0.15,4.68,0.74,100.2,64.7,26
6656,451,78,0.894,0.15,4.68,0.74,96.4,61.3,26
6657,452,90,0.895,0.16,4.68,0.74,103.7,67.6,24
6658,453,121,0.906,0.17,4.68,0.74,116,76,17
6659,454,117,0.933,0.15,4.68,0.74,119.5,79.3,31
6660,455,115,0.912,0.14,4.68,0.74,115,74.7,29
6661,456,104,0.894,0.16,4.68,0.74,108.6,69.2,19
6662,457,122,0.873,0.16,4.7,0.74,101.6,63.5,14
6663,458,90,0.876,0.18,4.72,0.74,102.1,65,13
6664,459,87,0.875,0.23,4.57,0.74,99.2,64.8,4
6665,460,80,0.83,0.23,4.57,0.74,90.8,57.9,7
6666,461,102,0.811,0.3,4.57,0.74,76.2,52.2,10
6667,462,102,0.802,0.3,4.57,0.74,82,55.8,11
6668,463,110,0.847,0.33,4.57,0.74,104.3,74.1,6
6669,464,115,0.888,0.16,4.57,0.74,111.6,71.4,18
6670,465,124,0.884,0.16,4.57,0.74,111.7,71.1,21
6671,466,108,0.893,0.16,4.57,0.74,111.4,71.1,19
6672,467,104,0.878,0.15,4.57,0.74,109.5,68.7,21
6673,468,104,0.896,0.17,4.57,0.74,118.1,76.2,15
6674,469,112,0.89,0.18,4.49,0.74,118.3,75.9,12
6675,470,105,0.881,0.17,3.37,0.74,107.9,69.3,15
6676,471,86,0.87,0.21,3.97,0.74,100.4,64.9,4
6744,472,126,0.849,0.17,4.27,0.74,104.6,64.7,8
6745,473,100,0.863,0.16,3.35,0.74,94.6,59.1,20
6746,474,92,0.902,0.16,4.05,0.74,114,72.6,8
6747,475,106,0.914,0.15,4.54,0.74,113.4,74.2,28
6748,476,108,0.92,0.15,4.54,0.74,117.6,78,31
6749,477,120,0.927,0.15,4.54,0.74,120.3,79.9,32
6750,478,141,0.925,0.15,4.54,0.74,120.5,80.6,32
6751,479,135,0.914,0.16,4.68,0.74,118.6,76.5,21
6752,480,97,0.88,0.16,4.68,0.74,108.7,67.8,16
6753,481,114,0.873,0.16,4.68,0.74,102.6,64.5,20
6754,482,129,0.879,0.19,4.68,0.74,108.9,70,8
6755,483,130,0.851,0.19,4.68,0.74,101.8,63.6,6
6756,484,116,0.857,0.17,4.68,0.74,92.2,56.8,5
6757,485,117,0.844,0.16,4.68,0.74,97.6,60,11
6758,486,88,0.899,0.16,4.68,0.74,112.8,73.2,21
6759,487,106,0.935,0.16,4.68,0.74,119.7,80,31
6760,488,107,0.917,0.16,4.68,0.74,111.1,72.9,27
6761,489,116,0.912,0.14,4.68,0.74,108.3,70.6,29
6762,490,133,0.908,0.17,4.68,0.74,107.6,69.2,11
6763,491,102,0.876,0.18,4.68,0.74,101.7,63.9,9
6764,492,93,0.845,0.25,4.7,0.74,92.2,60.6,6
6765,493,107,0.812,0.2,4.72,0.74,81.1,49.6,6
6766,494,103,0.827,0.21,4.57,0.74,85.2,53.6,6
6767,495,106,0.873,0.18,4.57,0.74,101.4,64.2,9
6768,496,96,0.862,0.17,4.57,0.74,105.6,66.1,11
6769,497,72,0.875,0.17,4.57,0.74,113.8,72.7,14
6770,498,131,0.899,0.19,4.57,0.74,115.3,75.5,9
6771,499,98,0.858,0.2,4.57,0.74,112.8,72,6
6772,500,129,0.896,0.16,4.57,0.74,109.3,69.7,16
6773,501,100,0.898,0.15,4.57,0.74,106.9,68.9,28
6774,502,97,0.891,0.17,4.06,0.74,114.9,73.8,17
6775,503,82,0.874,0.21,3.45,0.74,111.6,71.7,5
6845,504,68,0.868,0.17,4.27,0.74,102.3,64.2,10
6846,505,71,0.901,0.16,3.35,0.74,107,69.1,14
6847,506,93,0.893,0.17,4.05,0.74,103.7,67.3,20
6848,507,109,0.894,0.18,4.54,0.74,111.5,73,9
6849,508,90,0.912,0.16,4.54,0.74,119.6,78.6,26
6850,509,147,0.927,0.16,4.54,0.74,127,85.2,31
6851,510,141,0.902,0.18,4.54,0.74,125.5,80.9,9
6852,511,129,0.861,0.15,4.54,0.74,107.4,66.7,21
6853,512,132,0.881,0.15,4.67,0.74,107.1,67.6,22
6854,513,149,0.896,0.16,4.68,0.74,120.8,77.1,14
6855,514,133,0.877,0.19,4.71,0.74,115.7,73.3,7
6856,515,143,0.846,0.18,4.98,0.74,105,65.1,7
6857,516,108,0.866,0.2,4.71,0.74,105.4,67,4
6858,517,113,0.887,0.16,4.68,0.74,108.3,68.2,16
6859,518,115,0.9,0.15,4.68,0.74,105.4,66.9,21
6860,519,56,0.932,0.15,4.68,0.74,109.9,73.9,32
6861,520,90,0.924,0.16,4.68,0.74,112.7,76.1,32
6862,521,67,0.913,0.21,4.68,0.74,117.4,78.6,14
6863,522,120,0.871,0.21,4.68,0.74,106.5,69,7
6864,523,123,0.864,0.21,4.68,0.74,94.3,60.4,5
6865,524,120,0.838,0.18,4.68,0.74,94.7,57.8,8
6866,525,64,0.856,0.19,4.68,0.74,102.9,64.3,6
6867,526,89,0.853,0.19,4.72,0.74,103,65.1,8
6868,527,91,0.853,0.21,4.72,0.74,101,64.6,5
6869,528,87,0.84,0.19,4.57,0.74,100.4,62.1,7
6870,529,114,0.832,0.2,4.57,0.74,106.1,65.7,6
6871,530,120,0.868,0.19,4.57,0.74,115.4,74.2,10
6872,531,80,0.881,0.15,4.57,0.74,108.2,68.4,23
6873,532,76,0.898,0.15,4.2,0.74,108.8,69.6,23
6874,533,86,0.93,0.15,2.94,0.74,107.5,71.4,30
6946,534,86,0.858,0.24,4.27,0.74,101,66.8,4
6947,535,92,0.864,0.26,3.35,0.74,100,67.2,4
6948,536,101,0.879,0.2,4.05,0.74,104.8,67.7,8
6949,537,108,0.88,0.17,4.54,0.74,113.6,72.4,15
6950,538,105,0.886,0.17,4.54,0.74,127.8,80.7,11
6951,539,131,0.929,0.18,4.54,0.74,136.4,90.3,19
6952,540,148,0.885,0.15,4.54,0.74,122.3,77.9,25
6953,541,114,0.894,0.15,4.54,0.74,125.7,80.5,28
6954,542,153,0.908,0.14,4.54,0.74,134.2,86.7,23
6955,543,155,0.922,0.15,4.51,0.74,132.9,87.6,31
6956,544,130,0.919,0.15,3.72,0.74,122.9,81.8,31
6957,545,107,0.887,0.17,3.74,0.74,114.7,72.4,11
6958,546,125,0.876,0.17,3.74,0.74,101.1,65,23
6959,547,107,0.895,0.29,4.51,0.74,104.6,73,5
6960,548,109,0.834,0.33,4.71,0.74,95.7,67.5,8
6961,549,116,0.791,0.57,4.68,0.74,88.9,73.5,8
6962,550,91,0.819,0.28,4.68,0.74,100.4,67.6,8
6963,551,117,0.83,0.22,4.68,0.74,100,63.2,6
6964,552,88,0.886,0.19,4.68,0.74,112.1,73.1,10
6965,553,100,0.877,0.24,4.68,0.74,109,71.6,3
6966,554,97,0.833,0.21,4.68,0.74,97.1,60.9,6
6967,555,87,0.832,0.18,4.68,0.74,87.8,54.1,8
6968,556,109,0.855,0.19,4.68,0.74,90.6,56.9,5
6969,557,114,0.835,0.16,4.7,0.74,90.1,55.1,13
6970,558,129,0.843,0.2,4.72,0.74,106.9,67.2,6
6971,559,116,0.877,0.18,4.57,0.74,110.7,69.9,9
6972,560,97,0.854,0.21,4.49,0.74,109.4,69,5
6973,561,57,0.891,0.19,3.09,0.74,109.8,71.4,7
6974,562,106,0.891,0.15,5.43,0.74,106.1,68.5,28
7047,563,66,0.83,0.23,4.27,0.74,86.2,55.5,7
7048,564,107,0.885,0.19,3.35,0.74,99.6,64.2,7
7049,565,117,0.87,0.18,4.05,0.74,103,66.4,18
7050,566,110,0.877,0.18,4.54,0.74,122.3,77.6,8
7051,567,108,0.891,0.16,4.54,0.74,129.5,82.7,18
7052,568,126,0.921,0.17,4.54,0.74,133.3,88.2,24
7053,569,112,0.914,0.15,4.54,0.74,134.9,88.5,28
7054,570,131,0.917,0.14,4.48,0.74,139,90,29
7055,571,142,0.939,0.15,3.39,0.74,140.5,94.7,31
7057,572,90,0.908,0.17,3.4,0.74,122.6,80.6,19
7058,573,102,0.911,0.24,3.86,0.74,111.8,76.8,9
7059,574,101,0.891,0.3,2.81,0.74,105.6,73.7,4
7060,575,110,0.782,0.24,3.08,0.74,80.5,51.4,11
7061,576,91,0.821,0.39,3.64,0.74,87,64.4,9
7062,577,108,0.83,0.24,4.71,0.74,96.9,63,7
7063,578,119,0.865,0.24,4.68,0.74,105.3,69.6,3
7064,579,108,0.888,0.18,4.71,0.74,109.9,70.1,10
7065,580,140,0.851,0.21,4.98,0.74,100.6,64,4
7066,581,83,0.835,0.18,4.71,0.74,89.4,55.4,7
7067,582,97,0.855,0.19,4.68,0.74,91.7,57.7,5
7068,583,131,0.857,0.18,4.71,0.74,96.3,60.9,8
7069,584,133,0.865,0.16,4.51,0.74,101.5,63.6,18
7070,585,116,0.896,0.17,3.7,0.74,112.3,72.1,14
7071,586,98,0.882,0.19,2.96,0.74,112.8,71.7,7
7072,587,97,0.832,0.18,2.95,0.74,99,60.8,7
7073,588,88,0.831,0.17,5.43,0.74,95.1,58.2,11
7148,589,91,0.872,0.22,4.27,0.74,96.8,63,5
7149,590,129,0.898,0.22,3.35,0.74,105.2,70.1,8
7150,591,116,0.881,0.17,4.05,0.74,111.3,71.2,14
7151,592,125,0.845,0.18,4.54,0.74,119.6,74,8
7152,593,123,0.864,0.18,4.54,0.74,125.8,78.8,9
7153,594,113,0.889,0.15,4.54,0.74,122.7,78.9,29
7154,595,100,0.906,0.16,3.75,0.74,139.3,88.5,13
7155,596,111,0.931,0.18,3.09,0.74,147.6,97.5,17
7160,597,99,0.862,0.3,4.41,0.74,105.6,73.6,3
7161,598,79,0.89,0.28,3.35,0.74,107.9,74.9,6
7162,599,92,0.89,0.2,2.68,0.74,101.7,67.3,4
7163,600,71,0.903,0.2,2.56,0.74,106.5,69.6,7
7164,601,97,0.875,0.17,3.02,0.74,99.2,63,14
7165,602,156,0.853,0.21,3.82,0.74,101.5,64.7,5
7166,603,138,0.843,0.21,3.64,0.74,100.2,63.6,4
7167,604,113,0.863,0.18,2.47,0.74,91.4,57.4,6
7168,605,127,0.895,0.19,2.97,0.74,104.8,68.2,7
7169,606,114,0.912,0.17,2.92,0.74,114.7,74.9,18
7170,607,95,0.913,0.17,3.21,0.74,120.5,78.8,21
7171,608,93,0.884,0.24,4.66,0.74,115,76.9,4
7172,609,84,0.818,0.22,4.12,0.74,99.6,63.5,6
7249,610,114,0.883,0.21,4.85,0.74,105.6,68.2,4
7250,611,88,0.919,0.18,2.97,0.74,112,74,18
7251,612,106,0.889,0.16,2.93,0.74,112.7,71.9,18
7252,613,86,0.889,0.16,3.72,0.74,120.6,76.7,16
7253,614,116,0.9,0.15,2.93,0.74,118.7,77.6,28
7254,615,116,0.894,0.14,4.17,0.74,128.9,82.4,29
7255,616,79,0.9,0.19,5.49,0.74,138.1,89.7,9
7262,617,70,0.84,0.21,5.77,0.74,102.3,64.5,5
7263,618,77,0.839,0.24,5.76,0.74,106.6,68.9,7
7264,619,73,0.859,0.23,4.49,0.74,112.4,73.4,4
7266,620,141,0.822,0.23,3.85,0.74,105,67.2,7
7267,621,135,0.808,0.22,4.82,0.74,102.1,63.5,8
7268,622,125,0.831,0.24,5.11,0.74,109.4,70.9,7
7350,623,70,0.886,0.17,5.66,0.74,111.9,71.1,14
7351,624,100,0.899,0.17,5.11,0.74,119.7,76.8,7
7352,625,122,0.912,0.17,3.8,0.74,121.2,78.8,14
7353,626,106,0.894,0.15,5.11,0.74,117.9,75.1,23
7354,627,95,0.899,0.15,3.73,0.74,126.7,81.8,25
7367,628,100,0.828,0.21,3.68,0.74,103.7,65.2,6
