"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
6476,427,95,0.852,5.01,4.62,0.94,110.7,145.9,13
6477,428,75,0.84,5.22,4.02,0.94,105.7,139.8,7
6478,429,100,0.752,5.84,3.95,0.94,96.1,145.4,14
6479,430,56,0.744,5.67,3.92,0.94,96.2,146.7,65
6541,431,54,0.623,7.32,5.1,0.941,75.3,135.4,101
6542,432,112,0.803,3.11,3.37,0.94,98.1,125.3,80
6543,433,102,0.852,3.52,3.66,0.94,106.9,132.2,6
6544,434,97,0.869,4.19,4.56,0.94,108.9,135.4,3
6545,435,119,0.879,3.41,4.54,0.94,110.7,132.9,11
6546,436,114,0.89,2.84,4.54,0.94,107.5,124.4,7
6547,437,127,0.909,6.02,4.68,0.94,113.7,137.9,11
6548,438,138,0.902,2.7,4.68,0.94,127.2,144.6,5
6549,439,136,0.928,1.61,4.68,0.94,136.8,143.6,4
6550,440,130,0.922,1.75,4.68,0.94,130.6,138.9,3
6551,441,115,0.915,1.86,4.68,0.94,122.2,131.5,3
6552,442,113,0.935,1.16,4.68,0.94,120,121.9,3
6553,443,121,0.918,1.62,4.68,0.94,114,120.9,4
6554,444,115,0.897,2.04,4.68,0.94,107.7,119,13
6555,445,94,0.875,2.85,4.68,0.94,98.1,115.2,9
6556,446,94,0.878,6.08,4.68,0.94,92.4,118.9,4
6557,447,115,0.861,4.94,4.68,0.94,96.8,124.8,4
6558,448,131,0.903,2.02,4.68,0.94,115.5,127,8
6559,449,122,0.923,1.59,4.68,0.94,120.5,126.8,2
6560,450,122,0.899,3.57,4.7,0.94,119.5,140.4,4
6561,451,120,0.874,3.21,4.57,0.94,119.7,143.1,11
6562,452,118,0.865,3.63,4.57,0.94,114.7,141.2,42
6563,453,93,0.892,2.71,4.57,0.94,99.8,114.5,5
6564,454,90,0.897,2.71,4.57,0.94,99.6,113.7,3
6565,455,92,0.9,3.5,4.57,0.94,96,112.3,4
6566,456,108,0.903,2.56,4.57,0.94,97.4,109.7,3
6567,457,119,0.869,4.38,4.57,0.94,97.3,121.7,3
6568,458,101,0.849,6.11,4.57,0.94,104.9,140.8,3
6569,459,121,0.862,3.74,4.57,0.94,118.1,146.1,13
6570,460,119,0.855,4.09,4.57,0.94,114.9,145.9,16
6571,461,96,0.872,4.06,4.57,0.94,110.1,136,3
6572,462,90,0.848,5.24,4.57,0.94,108.4,142.1,3
6573,463,98,0.857,3.51,4.57,0.94,113.3,139.2,7
6574,464,108,0.829,4.33,4.57,0.94,108,142.6,36
6575,465,89,0.853,10.3,4.49,0.94,94.9,141,16
6576,466,85,0.898,3.36,3.76,0.94,94.5,110.2,4
6577,467,53,0.907,3.68,3.57,0.94,97.5,113.4,8
6578,468,56,0.778,6.95,4.8,0.94,84.8,126.5,6
6642,469,53,0.76,6.88,4.6,0.94,84.9,131.6,17
6643,470,92,0.846,3.71,3.09,0.94,96.1,121.3,14
6644,471,86,0.898,2.38,3.23,0.94,109.6,122.9,3
6645,472,125,0.904,2.13,4.54,0.94,111,122.4,5
6646,473,92,0.927,1.54,4.54,0.94,116.2,121.7,3
6647,474,124,0.921,2.07,4.54,0.94,121.1,131,4
6648,475,119,0.94,1,4.54,0.94,135.5,135.5,1
6649,476,135,0.944,0.66,4.68,0.94,138.4,133.7,9
6650,477,127,0.943,0.87,4.68,0.94,132.4,130.8,4
6651,478,113,0.941,0.97,4.68,0.94,122.2,121.9,2
6652,479,112,0.937,1.09,4.68,0.94,116.3,117.2,2
6653,480,91,0.928,1.4,4.68,0.94,114.9,119.4,2
6654,481,121,0.895,2.13,4.68,0.94,109.6,121.9,11
6655,482,108,0.884,2.91,4.68,0.94,100.4,117.2,11
6656,483,104,0.883,3.8,4.68,0.94,94,113.7,4
6657,484,122,0.886,3.06,4.68,0.94,106.8,125.2,4
6658,485,133,0.928,1.44,4.68,0.94,122.7,127.6,3
6659,486,134,0.933,1.29,4.68,0.94,123.9,127,3
6660,487,121,0.909,3.24,4.68,0.94,119.9,137.6,5
6661,488,115,0.888,2.97,4.68,0.94,124.1,144.7,6
6662,489,112,0.88,3.52,4.7,0.94,113,135.4,3
6663,490,113,0.887,2.51,4.72,0.94,100.5,115,10
6664,491,95,0.878,3.8,4.57,0.94,92,111.9,3
6665,492,94,0.89,4.01,4.57,0.94,93.9,113.4,4
6666,493,107,0.888,3.02,4.57,0.94,101.8,119,4
6667,494,112,0.883,3.96,4.57,0.94,107,129.7,3
6668,495,119,0.853,4.53,4.57,0.94,113.7,146.1,7
6669,496,113,0.854,3.61,4.57,0.94,116.4,144.9,12
6670,497,116,0.866,3.52,4.57,0.94,114.6,140.1,8
6671,498,99,0.877,3.75,4.57,0.94,107.7,130.8,2
6672,499,94,0.859,4.17,4.57,0.94,103.9,131.4,8
6673,500,86,0.858,4.87,4.57,0.94,103.9,135.6,11
6674,501,95,0.861,7.18,4.49,0.94,98.5,134.6,6
6675,502,97,0.894,18.54,3.37,0.94,92,130.5,10
6676,503,70,0.894,2.47,3.47,0.94,90.5,102.6,6
6744,504,86,0.896,3.29,3.15,0.94,103,120.6,4
6745,505,85,0.887,2.65,4.09,0.94,109.4,125.9,4
6746,506,84,0.888,3.43,4.56,0.94,113.6,134.4,3
6747,507,99,0.896,2.15,4.54,0.94,116.6,130,6
6748,508,118,0.92,1.76,4.54,0.94,128.8,137.5,3
6749,509,128,0.921,1.76,4.54,0.94,130.1,138.8,3
6750,510,146,0.922,1.9,4.54,0.94,128.1,137.5,4
6751,511,110,0.92,1.86,4.68,0.94,118.2,126.9,3
6752,512,93,0.912,1.9,4.68,0.94,111.3,120.5,4
6753,513,92,0.886,3.88,4.68,0.94,110.3,133,4
6754,514,128,0.862,3.95,4.68,0.94,107.8,135,20
6755,515,108,0.871,3.71,4.68,0.94,107,131.3,17
6756,516,89,0.904,2.34,4.68,0.94,104.9,116.9,3
6757,517,126,0.915,2.53,4.68,0.94,115.6,128.4,5
6758,518,133,0.927,1.63,4.68,0.94,127.7,134.3,4
6759,519,124,0.923,1.92,4.68,0.94,128.3,137.7,4
6760,520,134,0.904,2.22,4.68,0.94,124.2,137.7,5
6761,521,131,0.912,1.94,4.68,0.94,118.2,128.3,4
6762,522,136,0.915,1.85,4.68,0.94,113.4,122.1,3
6763,523,119,0.881,3.02,4.68,0.94,104.6,123,6
6764,524,114,0.867,3.55,4.7,0.94,98.4,120.4,15
6765,525,114,0.883,4.88,4.72,0.94,95.6,119.8,5
6766,526,105,0.899,4.08,4.57,0.94,103,122.9,4
6767,527,117,0.906,3.2,4.57,0.94,111.9,128.7,4
6768,528,118,0.857,4,4.57,0.94,112.1,140.9,7
6769,529,108,0.868,3.89,4.57,0.94,116.2,143.7,9
6770,530,143,0.881,4.05,4.57,0.94,113.8,139.2,5
6771,531,98,0.859,4.99,4.57,0.94,104.4,134.9,3
6772,532,105,0.858,4.38,4.57,0.94,94.4,119.8,5
6773,533,83,0.876,4.07,4.57,0.94,93.5,115.1,4
6774,534,94,0.888,2.81,4.06,0.94,98.6,114.1,7
6775,535,59,0.869,3.03,3.45,0.94,96.8,115.7,74
6844,536,2,0.813,8.96,5.62,0.94,89.9,132,3
6845,537,80,0.865,2.89,3.29,0.94,103.8,123.7,68
6846,538,86,0.845,5.89,3.23,0.94,99,133.2,2
6847,539,92,0.851,3.22,4.54,0.94,105.3,129.3,33
6848,540,101,0.882,2.69,4.54,0.94,115.8,134.1,7
6849,541,110,0.897,2.8,4.54,0.94,128.6,147.4,3
6850,542,136,0.89,2.95,4.54,0.94,129.4,150.3,5
6851,543,143,0.871,4.03,4.54,0.94,119.4,147.8,7
6852,544,129,0.874,2.5,4.54,0.94,103.8,120,15
6853,545,100,0.841,6.72,4.67,0.94,99.2,136.2,3
6854,546,136,0.852,3.33,4.68,0.94,110.8,136.5,26
6855,547,97,0.87,3.16,4.71,0.94,111.9,134,8
6856,548,127,0.872,3.78,4.98,0.94,106,129.3,3
6857,549,99,0.868,2.96,4.71,0.94,114.9,136.6,9
6858,550,139,0.925,1.69,4.68,0.94,129.5,137.1,4
6859,551,119,0.918,2.1,4.68,0.94,130.2,141.5,4
6860,552,129,0.912,2.22,4.68,0.94,126.3,138.9,3
6861,553,107,0.918,1.56,4.68,0.94,126.4,133.5,8
6862,554,132,0.914,2.04,4.68,0.94,124.1,134.9,4
6863,555,126,0.898,2.93,4.68,0.94,119.5,137.3,4
6864,556,111,0.897,3.09,4.68,0.94,109.2,126.5,4
6865,557,112,0.902,2.93,4.68,0.94,106.7,122.2,5
6866,558,107,0.897,3.39,4.68,0.94,109.2,128,4
6867,559,128,0.901,3.07,4.72,0.94,111.8,129.3,5
6868,560,70,0.897,2.32,4.72,0.94,116.1,130.2,5
6869,561,92,0.879,6.93,4.57,0.94,116.7,152.8,5
6870,562,124,0.856,4.76,4.57,0.94,117.2,152.6,71
6871,563,115,0.836,5.02,4.57,0.94,113.7,154.4,84
6872,564,65,0.877,3.05,4.57,0.94,97.2,115.1,6
6873,565,78,0.89,3.12,4.2,0.94,92.2,108,2
6874,566,102,0.916,2.06,2.94,0.94,91.4,99.4,3
6946,567,82,0.836,5.8,3.15,0.94,86.7,117.9,4
6947,568,92,0.832,4.7,4.09,0.94,97.4,129.2,8
6948,569,92,0.881,3.82,4.56,0.94,106.2,128.3,3
6949,570,94,0.875,4.66,4.54,0.94,118.3,147.3,4
6950,571,101,0.865,3.53,4.54,0.94,130.6,159.8,15
6951,572,162,0.858,4.1,4.54,0.94,126.7,160.1,16
6952,573,163,0.822,3.84,4.54,0.94,115.7,150.8,89
6953,574,145,0.824,4.34,4.54,0.94,110.4,146.2,20
6954,575,149,0.846,3.12,4.54,0.94,116.6,143.2,75
6955,576,110,0.862,3.71,4.51,0.94,112.4,138.9,10
6956,577,103,0.852,5.15,3.72,0.94,102.8,135.7,7
6957,578,107,0.881,2.4,3.74,0.94,118.8,135.9,6
6958,579,118,0.908,1.84,3.64,0.94,125.8,136.1,5
6959,580,116,0.927,1.85,4.71,0.94,128.5,136.9,5
6960,581,137,0.918,2.12,4.68,0.94,125,136.1,4
6961,582,116,0.911,2.1,4.68,0.94,125.2,137,2
6962,583,112,0.905,2.07,4.68,0.94,124.4,136.9,6
6963,584,129,0.907,2.65,4.68,0.94,124,139.7,4
6964,585,90,0.901,2.63,4.68,0.94,116.6,132.2,4
6965,586,109,0.889,2.85,4.68,0.94,111.3,128.8,5
6966,587,108,0.872,3.69,4.68,0.94,111.2,135.5,4
6967,588,111,0.847,3.1,4.68,0.94,111.4,136,15
6968,589,109,0.809,3.1,4.68,0.94,105.5,134.3,89
6969,590,112,0.781,8.56,4.7,0.94,97.9,146.9,6
6970,591,126,0.836,4.7,4.72,0.94,116.1,154.6,82
6971,592,109,0.862,7.78,4.57,0.94,111.1,149,6
6972,593,78,0.847,3.39,4.49,0.94,97.2,120.6,48
6973,594,83,0.893,3.06,3.09,0.94,93.1,108.3,4
6974,595,102,0.881,3.42,5.43,0.94,90.6,108.1,4
7046,596,46,0.685,10.67,5.62,0.94,71.5,125.6,6
7047,597,77,0.887,4.61,3.29,0.94,90.7,111.1,5
7048,598,105,0.904,3.76,3.23,0.94,98.9,115.6,7
7049,599,102,0.88,5.44,4.54,0.94,102.1,129.7,4
7050,600,99,0.832,7.49,4.54,0.94,118.7,167.8,6
7051,601,118,0.849,3.08,4.54,0.94,137.2,167.9,64
7052,602,154,0.886,2.49,4.54,0.94,145.5,166.2,11
7053,603,129,0.855,3.02,4.54,0.94,135.4,164.1,62
7054,604,129,0.87,2.95,4.48,0.94,129.8,153.7,6
7055,605,117,0.867,4.9,3.39,0.94,115.4,148.5,7
7057,606,82,0.871,3.08,3.02,0.94,115.2,137.9,70
7058,607,71,0.886,2.27,3.35,0.94,121.2,137.1,59
7059,608,102,0.929,1.78,3.08,0.94,124.3,131.6,6
7060,609,98,0.924,1.51,3.64,0.94,122.7,128.5,3
7061,610,122,0.904,2.63,4.71,0.94,121,136.6,4
7062,611,119,0.911,2.55,4.68,0.94,120.5,134.5,4
7063,612,105,0.89,3.51,4.68,0.94,118.3,140.4,5
7064,613,117,0.854,4.4,4.68,0.94,111.5,142.3,7
7065,614,143,0.828,5.43,4.68,0.94,104.4,141.8,7
7066,615,82,0.843,4.11,4.68,0.94,110.1,141.4,10
7067,616,114,0.833,3.57,4.68,0.94,110.8,140.4,19
7068,617,143,0.798,3.95,4.71,0.94,100.1,133.8,12
7069,618,141,0.832,4.27,4.51,0.94,102.1,132.9,6
7070,619,123,0.897,2.15,3.7,0.94,116.1,129.1,3
7071,620,103,0.873,3.21,2.96,0.94,109.1,129.7,5
7072,621,108,0.823,3.94,2.95,0.94,91.5,120.7,82
7073,622,88,0.832,7.9,5.43,0.94,85.6,124.1,9
7148,623,96,0.909,2.43,3.15,0.94,91.7,102,3
7149,624,123,0.875,5.72,4.09,0.94,97.1,125.8,7
7150,625,119,0.825,12.34,4.56,0.94,106.4,165,3
7151,626,128,0.833,3.54,4.54,0.94,131.7,167.6,86
7152,627,115,0.889,2.6,4.54,0.94,144.7,166,8
7153,628,111,0.9,2.81,4.54,0.94,143.1,163.6,4
7154,629,111,0.895,2.26,3.75,0.94,137.4,154.1,6
7155,630,121,0.873,2.96,3.09,0.94,125,148.4,77
7159,631,73,0.904,3.28,4.48,0.94,119.3,138.4,3
7160,632,108,0.924,1.65,3.35,0.94,124.5,131.6,3
7161,633,120,0.926,2.61,2.68,0.94,120,132.1,8
7162,634,111,0.919,3.26,2.93,0.94,116.3,131.9,7
7163,635,118,0.883,2.67,3.7,0.94,117,135.4,6
7164,636,134,0.84,6.83,3.7,0.94,104.1,146.1,7
7165,637,141,0.827,5.64,3.7,0.94,109.8,149.6,7
7166,638,136,0.813,4.41,4.51,0.94,112,150.6,75
7167,639,120,0.857,8.96,3.21,0.94,106.8,144.8,7
7168,640,142,0.897,4.08,2.97,0.94,110.9,132.2,5
7169,641,103,0.908,4.66,2.92,0.94,114.2,136,8
7170,642,112,0.891,2.56,3.21,0.94,117.8,134.5,11
7171,643,98,0.842,3.5,4.66,0.94,109.1,136.3,15
7172,644,72,0.796,6.2,4.12,0.94,91.7,134.6,9
7248,645,39,0.819,5.02,5.62,0.94,83.8,113.6,8
7249,646,101,0.901,2.76,3.29,0.94,101.2,115.1,3
7250,647,110,0.869,6.5,3.23,0.94,107.3,142.6,8
7251,648,91,0.865,4.6,4.54,0.94,121.8,154.2,3
7252,649,111,0.873,3.57,4.54,0.94,130.3,158.8,47
7253,650,119,0.885,4.22,4.54,0.94,120.7,146.5,4
7254,651,120,0.901,2.85,3.37,0.94,125.6,143.1,4
7255,652,87,0.878,3.04,3.98,0.94,120.8,142.7,9
7261,653,61,0.893,4.8,5.67,0.94,112.4,137.3,5
7262,654,110,0.891,3.03,4.66,0.94,115.6,134.6,2
7263,655,138,0.883,5.77,3.85,0.94,113.7,144.5,5
7264,656,113,0.87,7.06,3.85,0.94,114.7,151,4
7265,657,79,0.86,2.34,3.21,0.94,122.5,142.7,91
7266,658,152,0.814,4.27,3.24,0.94,108.1,146.2,89
7267,659,129,0.839,6.28,4.05,0.94,110.9,151,2
7268,660,106,0.862,3.59,4.66,0.94,122.2,150,7
7350,661,97,0.906,2.41,3.35,0.94,119.1,132.9,3
7351,662,82,0.915,1.66,2.93,0.94,122.1,130.1,6
7352,663,86,0.887,2.63,3.72,0.94,112.3,128.9,5
7353,664,71,0.888,3.15,2.93,0.94,112.2,132.1,4
7354,665,75,0.876,3.78,4.86,0.94,115.4,140.5,3
7367,666,110,0.848,4.61,3.56,0.94,113.8,147.6,6
7450,667,37,0.841,3.38,4.5,0.94,110,136.4,6
7451,668,23,0.873,3.28,5.67,0.94,112.6,135.3,8
7452,669,25,0.878,3.5,4.73,0.94,106.4,128.1,4
7453,670,17,0.869,3.11,5.67,0.94,109.7,131.3,8
7454,671,49,0.883,3.42,3.61,0.94,113.2,135.6,4
